,word,word_lang,word_pos,word_ipa,word_ipa_edited_vowel,word_en,next_word_index_verb,next_word_index_adjective,next_word_index_noun
535,gumpalan,id,noun,/gumpalan/,unɶɶn,Clump,1978:2606:3416,2573,123:338:485:827:1279:1336:1371:1830:1905:1981:2066:2074:2155:2170:2280:2346:2357:2469:2481:2574:2702:2783:2813:2893:2897:2931:2932:3002:3159:3205
536,ウルトラ,ja,adjective,/ɯɾɯtoɾa/,uuoɶ,Ultra,,2997,1271:2457:2612:3197
537,극단론자,ko,adjective,/kɯk̚t͈a̠ɭɭo̞nd͡ʑa̠/,uɶonɶ,extremist,,2458,795:1136:1871:2183:2498:2679:2873:3341:3396
538,Tönung,de,noun,/ˈtøːnʊŋ/,ønʊn,tint,658,,440:804:1130:2459:3414
539,낙서,ko,noun,/na̠ks͈ʌ̹/,nɶɔ,Doodle,,,2462
540,죄송합니다,ko,noun,/t͡ɕø̞sʰo̞ŋɦa̠mnida̠/,øonɶnnyɶ,Sorry,3203,2126:2463:3283,962:1738:1740:2793:2978:3317
541,頼りになる,ja,noun,/tajoɾininaɾɯ/,ɶoynynɶu,rely on,1381,2464:3076:3368,183:453:704:789:822:1829:2133:2387:2545:2675:2745:2765:2778:2850:3066:3238:3264
542,keledai,id,noun,/kələdai/,əəɶy,donkey,,,2466:2615
543,ちゃんちゃん,ja,noun,/tɕaɴtɕaɴ/,ɶnɶn,Chan,161:2040:2250:3175:3218,509:2114,15:82:162:272:305:308:332:427:523:532:568:588:610:697:821:838:869:1035:1141:1144:1163:1215:1242:1306:1426:1519:1521:1532:1535:1549:1601:1604:1635:1653:1694:1702:1773:1804:1810:1848:1929:2111:2274:2445:2454:2591:2621:2704:2946:3104:3174:3181:3182:3281:3342:3428
544,bagel,en,noun,/ˈbeɪɡəɫ/,øʏə,bagel,,3313,63:2467
545,閃光,ja,noun,/seɴkoɯ/,ønou,flash,,,1296:1412:1964:2039:2043:2079:2238:2539:3010:3091
546,verwöhnen,de,noun,/fɛːɐ̯ˈvønən/,œɐønən,spoil,2034:2109:2118:2475,2456:2468,534:657:842:1001:1093:1352:1872:1962:2173:2354:2408:2476:2559:2580:2655:2944:2991:3047:3227
547,memanjakan,id,noun,/məmandʒakan/,nənɶnɶɶn,pampering,1978:2606:3416,2573,123:338:485:827:1279:1336:1371:1830:1905:1981:2066:2074:2155:2170:2280:2346:2357:2469:2481:2574:2702:2783:2813:2893:2897:2931:2932:3002:3159:3205
548,赃物,zh-cn,noun,/tsɑŋ˥˥ u˥˩/,ɒnu,swag,,,2470
549,腐敗,ja,noun,/ɸɯhai/,uɶy,corruption,,2909:3387,812:1133:2056:2212:2471:2698:2814:3044
550,スパーク,ja,noun,/sɯpaːkɯ/,uɶu,spark,2269,2949,2086:2161:2265:2512:2661
551,釣り合う,ja,noun,/tsɯɾiaɯ/,uyɶu,balance,1713,,347:1561:2048:2117:2128:2289:2720:3298
552,嚢胞,ja,noun,/noɯhoɯ/,nouou,Cyst,2363,2184,2179:2449:2472:2717:3293
553,Zysten,de,noun,/ˈtsʏstən/,ʏən,Cyst,724:1698:2216,,32:448:790:905:1038:1092:1171:1548:1559:1889:1959:1996:2737:3294:3430
554,익히다,ko,noun,/ikçida̠/,yyɶ,to cook,,,2413:2473:2721
555,拝み倒す,ja,noun,/ogamitaosɯ/,oɶnyɶou,Worship,,,2474:2587:2669:2892:3206
556,aufgenommen,de,noun,/ʔaofgəˈnɔmmən/,ɶoənɔnnən,recorded,2034:2109:2118:2475,2456:2468,534:657:842:1001:1093:1352:1872:1962:2173:2354:2408:2476:2559:2580:2655:2944:2991:3047:3227
557,신음,ko,noun,/ɕʰinɯm/,ynun,moaning,160,2110:2558,363:368:442:590:669:765:839:1663:2351:2500:2534:2568:2656:2709:2830:2856:3053
558,stöhnen,de,noun,/ˈʃtøːnən/,ønən,moan,2034:2109:2118:2475,2456:2468,534:657:842:1001:1093:1352:1872:1962:2173:2354:2408:2476:2559:2580:2655:2944:2991:3047:3227
559,呻吟,zh-cn,noun,/ʂən˥˥ ɪn˧˥/,ənʏn,moan,2017:2623:3225,,990:1748:1988:2311:2835
560,moans,en,noun,/ˈmoʊnz/,noʊn,moans,,,2093:2152:2324
561,Niedrigkeit,de,noun,/niːdɾɪkˈkəiːt/,nyʏəy,Low,,,2477
562,열심히,ko,noun,/jʌ̹ɭɕʰimʝi/,ɔyny,hard,,323:2738,122:171:328:579:879:895:992:1211:1545:1803:1823:2073:2266:2270:2292:2444:2478:2712:2815:2959:3100:3191
563,suara,id,noun,/suara/,uɶɶ,sound,1148,2479:3103,1424:2565:2917:3280
564,薄膜,zh-cn,noun,/pɔ˧˥ mɔ˧˥/,ɔnɔ,film,,,324:571:1158:1313:2267:2480:2485
565,vices,en,noun,/ˈvaɪsəz/,ɶʏə,vices,,3072,1583:2102
566,kebijaksanaan,id,noun,/kəbidʒaʔsanaʔan/,əyɶɶnɶɶn,wisdom,1978:2606:3416,2573,123:338:485:827:1279:1336:1371:1830:1905:1981:2066:2074:2155:2170:2280:2346:2357:2469:2481:2574:2702:2783:2813:2893:2897:2931:2932:3002:3159:3205
567,음료,ko,noun,/ɯmɲjo/,unno,beverage,,,1987:2482:2933
568,태평양,ko,noun,/tʰɛ̝pʰjʌ̹ŋɲja̠ŋ/,œɔnnɶn,Pacific ocean,161:2040:2250:3175:3218,509:2114,305:308:523:543:610:697:821:869:1215:1242:1288:1306:1426:1519:1521:1532:1535:1549:1601:1604:1615:1635:1653:1694:1753:1773:1804:1848:1906:1929:1975:2274:2445:2454:2483:2591:2621:2704:2946:3104:3174:3181:3281:3342:3359:3428
569,拥有,zh-cn,verb,/jʊŋ˥˥ joʊ˨˩˦/,ʊnoʊ,have,87,2492:3333,344:357:498:581:807:854:1517:1689:1756:1928:2078:2286:2869
570,memegang,id,verb,/məməgaŋ/,nənəɶn,hold it,143:2484,,2094:3223
571,선거,ko,noun,/sʰʌ̹nɡʌ̹/,ɔnɔ,election,,,564:2267:2485
572,birdoj,eo,noun,/birdoi/,yoy,Birds,2486,,3140
573,Geflügel,de,noun,/ɡəˈflyːɡəl/,əyə,poultry,,,2487
574,unggas,id,noun,/uŋgas/,unɶ,poultry,3125,,67:266:518:768:1036:1063:1395:1453:2025:2208:2441:2845:2865:3078:3124
575,limpa,id,noun,/limpa/,ynɶ,spleen,3240,3435,775:1594:2488:2525:2686:2766:3214:3440
576,중복,ko,noun,/t͡ɕuŋbo̞k̚/,uno,overlap,,,367:1097:2063:2308:3061
577,gebremst,de,noun,/gəˈbrɛmst/,əœn,braked,,,2489
578,발목,ko,noun,/pa̠ɭmo̞k̚/,ɶno,Ankle,,3410,55:130:492:497:499:792:855:856:1600:1891:2013:2052:2242:2377:2425:2426:2544:2665:2677:3217
579,merintih,id,noun,/mərintih/,nəyny,moanful,,323:2490:2738,122:350:562:879:992:1211:1545:1803:1823:2073:2123:2266:2270:2444:2478:2712:2815:2959:3100:3191
580,化学,ja,noun,/kagakɯ/,ɶɶu,Chemistry,1993,2360,2353:2404:2491:2524:2647:2804
581,chemo,en,noun,/ˈkimoʊ/,ynoʊ,chemo,569,2492:3333,127:749:1068:1094:2044:2286:2300
582,amend,en,noun,/əˈmɛnd/,ənœn,amend,1074,,831:832:906:1016:1082:1176:1354:1733:1764:2493:2706:2874
583,고치다,ko,noun,/ko̞t͡ɕʰida̠/,oyɶ,Fix,,3019,1308:2429:2494:3194
584,mengubah,id,noun,/məŋubah/,nənuɶ,change,,,309:716:1088:1283:1340:1947:2253:2495:2610:3039:3411:3439
585,berintikan,id,verb,/bərintikan/,əynyɶn,love,3222,2282:2496:2898:3183,252:300:446:883:1132:1172:1174:1432:1730:1910:2197:2422:2569:2700:2715:2929:3014:3208:3310
586,動詞,ja,noun,/doɯɕi/,ouy,verb,2872:3062,2077:2802,974:2202:2497:2671
587,동사,ko,noun,/to̞ŋsʰa̠/,onɶ,verb,,2458,795:1136:1871:2183:2498:2679:2873:3341:3396
588,찬양,ko,noun,/t͡ɕʰa̠ɲja̠ŋ/,ɶnɶn,praise,161:2040:2250:3175:3218,509:2114,305:308:523:543:610:697:821:869:1215:1242:1288:1306:1426:1519:1521:1532:1535:1549:1601:1604:1615:1635:1653:1694:1753:1773:1804:1848:1906:1929:1975:2274:2445:2454:2483:2591:2621:2704:2946:3104:3174:3181:3281:3342:3359:3428
589,미술,ko,noun,/misʰuɭ/,nyu,Art,,1118,40:189:785:1034:2000:2139:2499:2844:2901
590,Judentum,de,noun,/ˈjuːdn̩ˌtuːm/,unun,Judaism,160:2309,2110:2558,363:368:408:442:557:656:669:765:839:1012:1052:1498:1663:1826:2305:2351:2500:2568:2656:2709:2830:2856:3053
591,Judujo,eo,noun,/juduio/,uuyo,Judah,3319,,1156:1183:1235:1251:2501:2537:2922:2936:2937:3092
592,翱翔,zh-cn,noun,/ɑʊ˧˥ ɕjɑŋ˧˥/,ɒʊɒn,soar,,,632:2502:2538
593,凝血,zh-cn,noun,/nɪŋ˧˥ ɕjɛ˨˩˦/,nʏnœ,Coagulation,,,283:1252:1253:1704:2503:2987
594,머리,ko,noun,/mʌ̹ɾi/,nɔy,head,2076,,2504:3323
595,lautan,id,noun,/lautan/,ɶuɶn,Ocean,,458:2087:2294:2551:3248:3275,464:1351:1431:1650:2176:2220:2392:2397:2430:2461:2505:2988:3021:3079:3082:3088:3271
596,中々,ja,noun,/nakanaka/,nɶɶnɶɶ,Midst,313,2241:2875,93:140:310:379:474:667:1006:1076:1383:1423:1801:1867:2050:2091:2256:2405:2506:2520:2543:2824:3068:3102:3220:3392
597,スクープ,ja,noun,/sɯkɯːpɯ/,uuu,scoop,,2507,2451
598,licin,id,noun,/litʃin/,yyn,slippery,,2508,643:760:1018:1587:2550:2833:2955:3134:3366
599,멋진,ko,noun,/mʌ̹t̚t͡ɕ͈in/,nɔyn,Cool,,185,2235:2509:2660
600,bewirtschaften,de,noun,/bəˈvɪɾtstshaftən/,əʏɶən,to farm,2975:3041,2314,2115:2321:2510:2651:3438
601,映画,ja,noun,/eiga/,øyɶ,movies,,,2511:3017:3139:3157:3381
602,sabin,en,noun,/ˈseɪbɪn/,øʏʏn,sabin,,,1525:2513
603,전압,ko,noun,/t͡ɕʌ̹na̠p̚/,ɔnɶ,Voltage,,2160,2016
604,ぴったり,ja,noun,/pitːaɾi/,yɶy,Exactly,,2301,635:2514:3034:3355:3374:3388:3426
605,테이프,ko,noun,/tʰe̞ipʰɯ/,øyu,tape,,,24:1072:1339:1984:2432:2515:2871
606,Kassetten,de,noun,/kasˈzkɛtən/,ɶœən,Cassettes,,,1364:1960:1966:2272:2516:2532
607,磁带,zh-cn,noun,/tsʰɯ˧˥ taɪ˥˩/,uɶʏ,Tape,,,1977:2239:2794
608,デモ,ja,noun,/demo/,øno,demo,3261,2797:3145,288:1484:1672:1741:1951:2229:2517:3318
609,奥行き,ja,noun,/okɯjɯki/,ouuy,depth,2578,,2518:2942
610,kedalaman,id,noun,/kədalaman/,əɶɶnɶn,depth,161:2040:2250:3175:3218,509:2114,15:82:162:272:305:308:332:427:532:543:568:588:821:838:869:1035:1141:1144:1163:1242:1288:1306:1519:1535:1549:1604:1615:1702:1753:1810:1906:1975:2111:2274:2445:2483:2591:2621:2704:3104:3181:3182:3281:3342:3359:3428
611,深度,zh-cn,noun,/ʂən˥˥ tu˥˩/,ənu,depth,3167,,484:702:1234:1557:2415:2519:3413
612,生活,zh-cn,verb,/ʂɤŋ˥˥ xuɔ˧˥/,onuɔ,life,,,1835:2522:3372
613,wohnte,de,verb,/ˈvontə/,onə,lived,,,2523
614,輝く,ja,noun,/kagajakɯ/,ɶɶɶu,Shine,1993,2360,2353:2404:2491:2524:2647:2804
615,shine,en,noun,/ˈʃaɪn/,ɶʏn,shine,2035,,209:1209:1238:1349:2188:3295
616,scheinen,de,noun,/ʃaɪnən/,ɶʏnən,seem to be,2034:2109:2118:2475,2456:2468,534:657:842:1001:1093:1352:1872:1962:2173:2354:2408:2476:2559:2580:2655:2944:2991:3047:3227
617,bersinar,id,noun,/bərsinar/,əynɶ,shine,3240,3435,775:1594:2488:2525:2686:2766:3214:3440
618,광택,ko,noun,/kwa̠ŋtʰɛ̝k̚/,ɶnœ,Polish,,,1953:2411
619,流血,zh-cn,verb,/ljoʊ˧˥ ɕɥœ˥˩/,oʊœ,bleed,,,1009:2527:2827
620,쓰레기통,ko,verb,/s͈ɯɾe̞ɡitʰo̞ŋ/,uøyon,trash can,,,700:1002:1091:1390:1494:1585:2528:2594:2821:3074:3155
621,금액,ko,noun,/kɯmɛ̝k̚/,unœ,Price,3200,,2529:2840
622,哲人,ja,noun,/tetsɯdʑiɴ/,øuyn,philosopher,2099:3424,,641:782:799:1040:1863:1914:1922:2194:2548:2683:2730:2847:2886
623,silos,en,noun,/ˈsaɪˌɫoʊz/,ɶʏoʊ,silos,,,2530:3067
624,女の子,ja,noun,/oɴnanoko/,onnɶnoo,girl,,,778:2531:2834
625,Mädchen,de,noun,/ˈmɛːtçən/,nœən,girl,,,1364:1960:1966:2272:2516:2532
626,rundlich,de,noun,/ˈɾʊntlɪç/,ʊnʏ,roundable,,,2533
627,montok,id,noun,/montoʔ/,nono,plump,3356,145,60:115:244:274:278:646:1064:1495:1794:2018:2068:2189:2214:2219:2866
628,グラブ,ja,noun,/gɯɾabɯ/,uɶu,Grab,2269,2949,2086:2161:2265:2512:2661
629,隆起,zh-cn,noun,/lʊŋ˧˥ tɕʰi˨˩˦/,ʊny,Bulge,2552,,1568:1647:2535:3202
630,火鸡,zh-cn,noun,/xuɔ˨˩˦ tɕi˥˥/,uɔy,Turkey,,,884:1845:2536:2741
631,Turkio,eo,noun,/turkio/,uyo,Turkey,3319,,1156:1183:1235:1251:2501:2537:2922:2936:2937:3092
632,Truthahn,de,noun,/ˈtɾʊtɑn/,ʊɒn,Turkey,,,592:1265:1473:2502:2538
633,七面鳥,ja,noun,/ɕitɕimeɴtɕoɯ/,yynønou,Turkey,,,1296:1412:1964:2039:2043:2079:2238:2539:3010:3091
634,Wiederaufnahme,de,noun,/ˈviːdeɾaofnɑmə/,yøɶonɒnə,Resumption,,,180:848:1037:1851:2106:2540
635,vikaris,id,noun,/vikaris/,yɶy,vicar,1714,2301,358:604:1332:1840:1860:1923:2514:3034:3355:3374:3388
636,mengumpulkan,id,noun,/məŋumpulkan/,nənunuɶn,Collect,,458:2087:2294:2551:3248:3275,464:1351:1431:1650:2176:2220:2392:2397:2430:2461:2505:2988:3021:3079:3082:3088:3271
637,amaso,eo,noun,/amaso/,ɶnɶo,pile,,,407:738:1718:2045:2134:2350:2629:3301:3331
638,マック,ja,noun,/makːɯ/,nɶu,Mac,1381,2464:3076:3368,183:453:704:789:822:1829:2133:2387:2545:2675:2745:2765:2778:2850:3066:3238:3264
639,Macke,de,noun,/ˈmakə/,nɶə,Macke,,,2546:3263
640,buron,id,noun,/buron/,uon,Buron,2547,,301:349:925:1119:1533:2244:2767
641,부인,ko,noun,/puin/,uyn,wife,3424,,149:249:622:782:871:1096:1863:1914:2194:2548:2670:2683:2730:2847:2886
642,pembungkus,id,noun,/pəmbuŋkus/,ənunu,wrapping,,2684,8:275:766:926:1147:1945:1968:2215:2549:2657:2768
643,지진,ko,noun,/t͡ɕid͡ʑin/,yyn,Earthquake,2648,2508,598:1018:1208:1463:2550:3134:3366
644,ketakutan,id,noun,/kətakutan/,əɶuɶn,Fright,,458:2087:2294:2551:3248:3275,464:1351:1431:1650:2176:2220:2392:2397:2430:2461:2505:2988:3021:3079:3082:3088:3271
645,恐惧,zh-cn,noun,/kʰʊŋ˨˩˦ tɕy˥˩/,ʊny,fear,2552,,1568:1647:2535:3202
646,공포,ko,noun,/ko̞ŋpʰo̞/,ono,fear,3356,,60:274:627:1064:1495:1794:2018:2068:2189:2214:2219:2866
647,fürchten,de,noun,/ˈfʏʁçtən/,ʏən,to fear,724:1698:2216,,32:448:790:905:1038:1092:1171:1548:1559:1889:1959:1996:2737:3294:3430
648,或いは,ja,noun,/aɾɯiha/,ɶuyɶ,Or,,2553:3378:3401,257:810:2201:2691:2876:3151
649,货车,zh-cn,noun,/xuɔ˥˩ ʈʂʰɤ˥˥/,uɔo,truck,,,2554
650,balmy,en,noun,/ˈbɑmi/,ɒny,balmy,2842,,491:1031:1153:1582:2420
651,芳香,zh-cn,noun,/fɑŋ˥˥ ɕjɑŋ˥˥/,ɒnɒn,aromatic,,,1051:1963:2001:2678:2963
652,透ける,ja,noun,/sɯkeɾɯ/,uøu,Transparent,,,2171:2371:2701:2964:3023
653,맷돌,ko,noun,/mɛ̝t̚t͈o̞ɭ/,nœo,millstone,,,2555
654,波浪,zh-cn,noun,/pɔ˥˥ lɑŋ˥˩/,ɔɒn,wave,,,232:2178:2556
655,波,ja,noun,/nami/,nɶny,wave,727,2841,84:90:374:383:796:1030:1047:1140:1191:1284:1385:1448:1824:1925:2047:2315:2326:2557:2618:2728:2915:2916:3120
656,사냥꾼,ko,noun,/sʰa̠ɲja̠ŋk͈un/,ɶnɶnun,Hunter,160,2110:2558,363:368:442:590:669:765:839:1663:2351:2500:2534:2568:2656:2709:2830:2856:3053
657,他们,zh-cn,noun,/tʰa˥˥ mən˧/,ɶnən,they,159:725:2109,2456,3:76:111:166:227:414:546:556:558:616:683:764:909:956:958:1001:1093:1142:1260:1352:1374:1397:1516:1597:1622:1857:1962:2173:2354:2408:2559:2580:2655:2884:2944:2991:3047:3397
658,朦胧,zh-cn,verb,/mɤŋ˧˥ lʊŋ˧˥/,nonʊn,hazy,,,538:1898:2380:2687:2908:3414
659,unset,en,noun,/ˈənˈsɛt/,ənœ,unset,,,124:2075:2560:2878
660,解开,zh-cn,noun,/tɕjɛ˨˩˦ kʰaɪ˥˥/,œɶʏ,Unlock,,,2561
661,Mohn,de,adjective,/moːn/,non,Poppy,,46:2248,170:400:664:771:816:983:999:1214:1282:1318:1792:2122:2295:2345:2562:2564:2809:2820
662,양귀비,ko,adjective,/ja̠ŋɡɥibi/,ɶnyy,poppy,,1578,52:740:1461:2011:2374:2563:2631:3003:3132:3207:3249
663,陰極,ja,noun,/iɴkjokɯ/,ynou,cathode,,,1296:1412:1964:2039:2043:2079:2238:2539:3010:3091
664,盟,zh-cn,noun,/mɤŋ˧˥/,non,Alliance,,661:2248,771:1214:1792:2005:2122:2295:2345:2564:2809:2820
665,muara,id,noun,/muara/,nuɶɶ,estuary,1148,2479:3103,1424:2565:2917:3280
666,후미,ko,noun,/ɸʷumi/,uny,cove,,2225,284:1449:1752:2030:2566:3001:3093:3121:3329
667,remaja,id,noun,/rəmadʒa/,ənɶɶ,Teenagers,313,2241:2875,310:474:596:837:1006:1076:1383:1607:1867:2050:2091:2254:2256:2323:2379:2405:2506:2520:2543:2824:3068:3102:3220:3392
668,고무,ko,noun,/ko̞mu/,onu,Rubber,,2567,943:1507:1577:1686:1731:2832:2943:3305:3312
669,noons,en,noun,/ˈnunz/,nun,noons,160:2309,2110:2558,363:368:408:442:557:590:656:765:839:1012:1052:1498:1663:1826:2305:2351:2534:2568:2656:2709:2856:3053
670,siang.,id,noun,/siaŋ./,yɶn,Afternoon.,3222,2282:2496:2898:3183,252:300:446:883:1132:1172:1174:1432:1730:1910:2197:2422:2569:2700:2715:2929:3014:3208:3310
671,中午,zh-cn,noun,/ʈʂʊŋ˥˥ u˨˩˦/,ʊnu,noon,,,1998:2343
672,正午,ja,noun,/ɕoɯgo/,ouo,noon,,,2144:2570:2962:2980:3235
673,지우다,ko,noun,/t͡ɕiuda̠/,yuɶ,erase,2571,2366:3338,430:1769:3008:3173:3417
674,永久,ja,noun,/eikjɯɯ/,øyuu,Permanent,,2572:2889,1393:2319:2879:3077:3255
675,mengeraskan,id,noun,/məŋəraskan/,nənəɶɶn,harden,1978:2606:3416,2573,123:338:485:827:1279:1336:1371:1830:1905:1981:2066:2074:2155:2170:2280:2346:2357:2469:2481:2574:2702:2783:2813:2893:2897:2931:2932:3002:3159:3205
676,löten,de,noun,/ˈløːtən/,øən,soldering,2619,,2125:2180:2283:2331:2364:2699
677,menghadiahkan,id,noun,/məŋhadiahkan/,nənɶyɶɶn,Award,1978:2606:3416,2573,123:338:485:827:1279:1336:1371:1830:1905:1981:2066:2074:2155:2170:2280:2346:2357:2469:2481:2574:2702:2783:2813:2893:2897:2931:2932:3002:3159:3205
678,장학금,ko,noun,/t͡ɕa̠ŋɦa̠k̚k͈ɯm/,ɶnɶun,scholarship,1644,,490:1337:1942:2015:2059:2419:2575:2900:3038:3346:3404
679,vergeben,de,noun,/fɛːɐ̯gəbəˈn/,œɐəən,forgive,3347,,2393:2576:2603
680,sedikit,id,noun,/sədikit/,əyy,a little,,,2577
681,数字,ja,noun,/sɯɯdʑi/,uuy,Figures,2578,,2518:2942
682,forporti,eo,noun,/forporti/,ooy,to take away,,2329,386:1640:2579:3242
683,anzunehmen,de,noun,/ʔanˈtsuːˌnemən/,ɶnunønən,accept,2034:2109:2118:2475,2456:2468,534:657:842:1001:1093:1352:1872:1962:2173:2354:2408:2476:2559:2580:2655:2944:2991:3047:3227
684,섬유,ko,noun,/sʰʌ̹mju/,ɔnu,fiber,2581,,26:1986:2381
685,ファイバ,ja,noun,/ɸaiba/,ɶyɶ,fiber,2998,2057:3244,100:268:479:931:1274:1746:2210:2412:2757:2771:3326
686,纤维,zh-cn,noun,/ɕjɛn˥˥ weɪ˧˥/,œnøʏ,fiber,,2120,881:1071:1408:2349:2582:2740:3090
687,negus,en,noun,/ˈniɡəs/,nyə,negus,,,1506:2584:2605:3035:3163
688,제정,ko,noun,/t͡ɕe̞d͡ʑʌ̹ŋ/,øɔn,Enactment,,,2585
689,bewertet,de,verb,/bəˈvɛɾtət/,əœə,rated,,,2586
690,rated,en,verb,/ˈɹeɪtɪd/,øʏʏ,rated,,,2065
691,肝臓,ja,noun,/kaɴzoɯ/,ɶnou,liver,,,1296:1412:1964:2039:2043:2079:2238:2539:3010:3091
692,聞き直す,ja,noun,/kikinaosɯ/,yynɶou,Reimbiguous,,,2474:2587:2669:2892:3206
693,gehören,de,noun,/gəˈhøːɾən/,əøən,belong,2619,,2125:2180:2283:2331:2364:2699
694,dengar,id,noun,/dəŋar/,ənɶ,hear,2273:2588,,107:2062:2769:3097
695,游泳,zh-cn,noun,/joʊ˧˥ jʊŋ˨˩˦/,oʊʊn,Swim,,,2589
696,泳ぐ,ja,noun,/ojogɯ/,oou,swim,,,2071:2590:3009:3364
697,berenang,id,noun,/bərənaŋ/,əənɶn,swimming,161:2040:2250:3175:3218,509:2114,15:82:162:272:305:308:332:427:532:543:568:588:821:838:869:1035:1141:1144:1163:1242:1288:1306:1519:1535:1549:1604:1615:1702:1753:1810:1906:1975:2111:2274:2445:2483:2591:2621:2704:3104:3181:3182:3281:3342:3359:3428
698,schwimmt,de,noun,/ˈʃvɪmmt/,ʏnn,float,,,2592:3282:3344
699,수영,ko,noun,/sʰujʌ̹ŋ/,uɔn,swimming,,,2593:2758:2859
700,蜜蜂,zh-cn,noun,/mi˥˩ fɤŋ˥˥/,nyon,bee,620,,1002:1091:1494:1585:2594:2821:3074
701,Beute,de,noun,/ˈbɔʏ̯tə/,ɔʏə,prey,,,1320:2595
702,tenuk,id,noun,/tənuʔ/,ənu,tapir,3167,,611:1509:1896:2415:2519:2596
703,marla,en,noun,/ˈmɑɹɫə/,nɒə,marla,,,2597
704,마루,ko,noun,/ma̠ɾu/,nɶu,Floor,1381,3076:3368,453:541:638:789:822:889:923:942:1039:1043:1053:1392:1591:1633:1676:2133:2545:2598:2675:2745:2778:2850:3238
705,Totenglocke,de,noun,/ˈtoːtɛŋlɔkə/,oœnɔə,Dead bell,,,2599
706,종소리,ko,noun,/t͡ɕo̞ŋsʰo̞ɾi/,onoy,knell,3274,2681:2764:2911,139:456:875:876:1442:2090:2390:2600:2734:2805:3096:3375
707,paŝado,eo,noun,/paʃado/,ɶɶo,stepping,,,218:1116:2165:2601
708,トレッド,ja,noun,/toɾedːo/,oøo,tread,,,2602
709,treten,de,noun,/ˈtɾətən/,əən,to step,3347,,2393:2576:2603
710,소비자,ko,noun,/sʰo̞bid͡ʑa̠/,oyɶ,consumer,,3019,1308:2429:2494:3194
711,keponakan,id,noun,/kəponakan/,əonɶɶn,Niece,1978:2606:3416,2573,123:338:485:827:1279:1336:1371:1830:1905:1981:2066:2074:2155:2170:2280:2346:2357:2469:2481:2574:2702:2783:2813:2893:2897:2931:2932:3002:3159:3205
712,Nichte,de,noun,/ˈnɪçtə/,nʏə,niece,,,1429:2051:2100
713,姪,ja,noun,/mei/,nøy,niece,,,2607:2807:2853:3015
714,조카딸,ko,noun,/t͡ɕo̞kʰa̠t͈a̠ɭ/,oɶɶ,niece,,,2608:3289
715,tasty,en,noun,/ˈteɪsti/,øʏy,tasty,1821,3403,282:880:1475:1879:2138:2223:2609
716,bongusta,eo,noun,/bongusta/,onuɶ,delicious,,,309:584:1088:1283:1892:1947:2253:2610:3004:3012:3039:3411:3439
717,보드카,ko,noun,/po̞dɯkʰa̠/,ouɶ,vodka,,,1691:2177:2611:3278
718,ウォッカ,ja,noun,/ɯokːa/,uoɶ,vodka,,2997,1271:2457:2612:3197
719,罪恶,zh-cn,noun,/tsweɪ˥˩ ɤ˥˩/,øʏo,sin,,,2613
720,正弦,ja,noun,/seigeɴ/,øyøn,sine,,3233,68:277:788:1630:2218:2614:2633:2674:3352:3446
721,terbagi,id,verb,/tərbagi/,əɶy,divided,,,2466:2615
722,争吵,zh-cn,noun,/ʈʂɤŋ˥˥ ʈʂʰɑʊ˨˩˦/,onɒʊ,quarrel,,,2616:3389
723,fason,en,noun,/ˈfæsən/,æən,fason,,,2617
724,taken,en,verb,/ˈteɪkən/,øʏən,taken,2216,2846:3284,0:36:118:276:529:553:647:878:1038:1087:1709:1931:1992:3294
725,genommen,de,verb,/gəˈnɔmən/,ənɔnən,taken,2034:2109:2118:2475,2456:2468,534:657:842:1001:1093:1352:1872:1962:2173:2354:2408:2476:2559:2580:2655:2944:2991:3047:3227
726,拍摄,zh-cn,verb,/pʰaɪ˥˥ ʂɤ˥˩/,ɶʏo,Shoot,2119,,860
727,diambil,id,verb,/diambil/,yɶny,Taken,,2841,84:90:374:383:655:796:868:1047:1146:1284:1448:1824:1925:2042:2315:2326:2557:2618:2728:2915:3120
728,텔레비전,ko,noun,/tʰe̞ɭɭe̞bid͡ʑʌ̹n/,øøyɔn,television,,,2622:2801:3201:3273
729,ディスク,ja,noun,/deisɯkɯ/,øyuu,disk,,2572:2889,1393:2319:2879:3077:3255
730,差点,zh-cn,noun,/ʈʂʰa˥˩ tjɛn˨˩˦/,ɶœn,Almost,,,808:2031:3433
731,鸣,zh-cn,noun,/mɪŋ˧˥/,nʏn,Linger,2017:2623:3225,,990:1748:1988:2311:2835
732,vendejo,eo,noun,/vendeio/,ønøyo,store,2624,2014,1933:2870:3431
733,お店,ja,noun,/otana/,oɶnɶ,shop,2746,1546:2129:2724:3164,75:178:198:273:391:501:752:823:851:861:890:985:1195:1268:1368:1745:1760:1789:1952:2033:2147:2213:2316:2334:2642:2663:2811:2996:3226:3353
734,저장,ko,noun,/t͡ɕʌ̹d͡ʑa̠ŋ/,ɔɶn,Save,3094,,2625
735,店铺,zh-cn,noun,/tjɛn˥˩ pʰu˥˩/,œnu,Shop,,,2626:2787
736,渴望,zh-cn,noun,/kʰɤ˨˩˦ wɑŋ˥˩/,oɒn,desire,,,2627:3267
737,wryly,en,noun,/ˈɹaɪɫi/,ɶʏy,wryly,,,2196:2628
738,魔女,ja,noun,/madʑo/,nɶo,witch,88,,184:407:637:2134:2350:2629:3301:3331
739,마녀,ko,noun,/ma̠ɲjʌ̹/,nɶnɔ,witch,,,1216:2298:2630:2676:2785:2806
