,word,word_lang,word_pos,word_ipa,word_ipa_edited_vowel,word_en,next_word_index_verb,next_word_index_adjective,next_word_index_noun
550,グラブ,ja,noun,/gɯɾabɯ/,uɶu,Grab,2070,2778,1954:2066:2281:2325:2480
551,隆起,zh-cn,noun,/lʊŋ˧˥ tɕʰi˨˩˦/,ʊny,Bulge,2368,,1438:1518:2349:2990
552,火鸡,zh-cn,noun,/xuɔ˨˩˦ tɕi˥˥/,uɔy,Turkey,,,809:1720:2350:2565
553,Turkio,eo,noun,/turkio/,uyo,Turkey,3115,,1082:1109:1161:1177:2314:2351:2751:2765:2766:2922
554,Truthahn,de,noun,/ˈtɾʊtɑn/,ʊɒn,Turkey,,,514:1192:1401:2315:2352
555,七面鳥,ja,noun,/ɕitɕimeɴtɕoɯ/,yynønou,Turkey,,,1223:1339:1840:1915:1919:2034:2071:2353:2839:2921
556,Wiederaufnahme,de,noun,/ˈviːdeɾaofnɑmə/,yøɶonɒnə,Resumption,,,773:963:1726:2354
557,vikaris,id,noun,/vikaris/,yɶy,vicar,1585,2104,275:526:1259:1713:1735:1798:2327:2863:3152:3174:3189
558,mengumpulkan,id,noun,/məŋumpulkan/,nənunuɶn,Collect,,379:2096:2367:2686:3042:3070,385:1278:1358:1521:1970:2016:2199:2204:2239:2270:2318:2817:2850:2909:2912:2918:3066
559,amaso,eo,noun,/amaso/,ɶnɶo,pile,,,328:663:1589:1921:1927:2156:2448:3097:3128
560,マック,ja,noun,/makːɯ/,nɶu,Mac,1308,2273:2906:3168,94:374:628:714:747:1702:1926:2194:2359:2494:2569:2590:2603:2676:2895:3029:3059
561,Macke,de,noun,/ˈmakə/,nɶə,Macke,,,2360:3058
562,buron,id,noun,/buron/,uon,Buron,2361,,217:265:850:1045:2042:2592
563,부인,ko,noun,/puin/,uyn,wife,3225,,160:544:707:796:1022:1180:1738:1789:1988:2362:2489:2502:2554:2673:2714
564,拍摄,zh-cn,noun,/pʰaɪ˥˥ ʂɤ˥˩/,ɶʏo,Shoot,2363,,785
565,Aufnahmen,de,noun,/ˈʔaofˌnɑmən/,ɶonɒnən,Recordings,1910:2285:2364:3187,2265:2277,456:581:767:926:1019:1279:1747:1838:1967:2160:2216:2287:2376:2397:2474:2773:2820:2876:3018
566,pembungkus,id,noun,/pəmbuŋkus/,ənunu,wrapping,,2503,8:186:691:851:1073:1820:1844:2011:2365:2476:2593
567,지진,ko,noun,/t͡ɕid͡ʑin/,yyn,Earthquake,2467,2321,520:943:1134:1391:2366:2964:3166
568,ketakutan,id,noun,/kətakutan/,əɶuɶn,Fright,,379:2096:2367:2686:3042:3070,385:1278:1358:1521:1970:2016:2199:2204:2239:2270:2318:2817:2850:2909:2912:2918:3066
569,恐惧,zh-cn,noun,/kʰʊŋ˨˩˦ tɕy˥˩/,ʊny,fear,2368,,1438:1518:2349:2990
570,공포,ko,noun,/ko̞ŋpʰo̞/,ono,fear,3153,,60:185:549:990:1667:1894:1983:2010:2015:2369:2694
571,fürchten,de,noun,/ˈfʏʁçtən/,ʏən,to fear,649:1569:2012,,32:369:715:830:964:1018:1097:1429:1764:1835:1872:2561:3089:3231
572,或いは,ja,noun,/aɾɯiha/,ɶuyɶ,Or,,2370:3178:3202,168:735:1995:2510:2704:3162
573,货车,zh-cn,noun,/xuɔ˥˩ ʈʂʰɤ˥˥/,uɔo,truck,,,2371
574,balmy,en,noun,/ˈbɑmi/,ɒny,balmy,2668,,413:957:1079:1452:2229
575,芳香,zh-cn,noun,/fɑŋ˥˥ ɕjɑŋ˥˥/,ɒnɒn,aromatic,,,977:1839:1877:2497:2792
576,透ける,ja,noun,/sɯkeɾɯ/,uøu,Transparent,,,1965:2177:2521:2793:2852
577,맷돌,ko,noun,/mɛ̝t̚t͈o̞ɭ/,nœo,millstone,,,2372
578,波浪,zh-cn,noun,/pɔ˥˥ lɑŋ˥˩/,ɔɒn,wave,,,143:1972:2373
579,波,ja,noun,/nami/,nɶny,wave,652,2667,84:90:291:300:721:956:973:1066:1117:1211:1312:1375:1697:1800:1923:2118:2130:2374:2437:2552:2744:2745:2950
580,사냥꾼,ko,noun,/sʰa̠ɲja̠ŋk͈un/,ɶnɶnun,Hunter,,2286:2375,280:285:363:512:593:690:764:1534:2157:2313:2348:2385:2475:2530:2655:2683:2882
581,他们,zh-cn,noun,/tʰa˥˥ mən˧/,ɶnən,they,650:2364,2265,3:76:138:335:468:478:480:538:565:607:689:834:881:883:926:1019:1068:1187:1279:1301:1324:1467:1492:1732:1821:1838:1967:2160:2216:2376:2397:2474:2712:2773:2820:2876:3198
582,朦胧,zh-cn,verb,/mɤŋ˧˥ lʊŋ˧˥/,nonʊn,hazy,,,460:1773:2186:2506:2737:3215
583,unset,en,noun,/ˈənˈsɛt/,ənœ,unset,,,1617:2377:2706
584,解开,zh-cn,noun,/tɕjɛ˨˩˦ kʰaɪ˥˥/,œɶʏ,Unlock,,,2378
585,Mohn,de,adjective,/moːn/,non,Poppy,,46:2046,321:588:696:741:908:924:1140:1209:1245:1665:2097:2151:2379:2381:2634:2645
586,양귀비,ko,adjective,/ja̠ŋɡɥibi/,ɶnyy,poppy,,1448,52:665:1389:1887:2180:2380:2450:2832:2962:2995:3043
587,陰極,ja,noun,/iɴkjokɯ/,ynou,cathode,,,1223:1339:1840:1915:1919:2034:2071:2353:2839:2921
588,盟,zh-cn,noun,/mɤŋ˧˥/,non,Alliance,,585:2046,696:1140:1665:1881:2097:2151:2381:2634:2645
589,muara,id,noun,/muara/,nuɶɶ,estuary,1074,2290:2933,1351:2382:2746:3075
590,후미,ko,noun,/ɸʷumi/,uny,cove,,2021,195:1376:1625:1906:2383:2830:2923:2951:3125
591,remaja,id,noun,/rəmadʒa/,ənɶɶ,Teenagers,229,2039:2703,226:395:518:762:931:1002:1310:1477:1742:2054:2057:2126:2185:2213:2319:2333:2357:2529:2649:2896:2898:2932:3010:3193
592,고무,ko,noun,/ko̞mu/,onu,Rubber,,2384,868:1447:1557:1602:2657:2772:3101:3108
593,noons,en,noun,/ˈnunz/,nun,noons,2112,2286:2375,280:285:329:363:479:512:580:690:764:937:978:1534:1699:2108:2157:2348:2385:2475:2530:2683:2882
594,siang.,id,noun,/siaŋ./,yɶn,Afternoon.,3013,2084:2309:2726,163:211:367:808:1058:1098:1100:1359:1601:1785:1991:2231:2386:2519:2536:2758:2843:2996:3106
595,中午,zh-cn,noun,/ʈʂʊŋ˥˥ u˨˩˦/,ʊnu,noon,,,1874:2149
596,正午,ja,noun,/ɕoɯgo/,ouo,noon,,,1937:2387:2791:2809:3026
597,지우다,ko,noun,/t͡ɕiuda̠/,yuɶ,erase,2388,2172:3135,351:1642:2837:3218
598,永久,ja,noun,/eikjɯɯ/,øyuu,Permanent,,2389:2717,1320:2122:2707:2907:3050
599,mengeraskan,id,noun,/məŋəraskan/,nənəɶɶn,harden,1854:2424:3217,2390,254:407:752:1206:1263:1298:1703:1780:1857:1948:1963:2055:2082:2152:2163:2224:2278:2292:2391:2522:2608:2638:2721:2725:2760:2761:2831:2993:3160
600,löten,de,noun,/ˈløːtən/,øən,soldering,2438,,1974:2085:2135:2170:2518:2537
601,menghadiahkan,id,noun,/məŋhadiahkan/,nənɶyɶɶn,Award,1854:2424:3217,2390,254:407:752:1206:1263:1298:1703:1780:1857:1948:1963:2055:2082:2152:2163:2224:2278:2292:2391:2522:2608:2638:2721:2725:2760:2761:2831:2993:3160
602,장학금,ko,noun,/t͡ɕa̠ŋɦa̠k̚k͈ɯm/,ɶnɶun,scholarship,1515,,412:1264:1817:1891:2228:2392:2728:2867:3143:3205
603,vergeben,de,noun,/fɛːɐ̯gəbəˈn/,œɐəən,forgive,3144,,2200:2393:2421
604,sedikit,id,noun,/sədikit/,əyy,a little,,,2394
605,数字,ja,noun,/sɯɯdʑi/,uuy,Figures,2395,,2331:2771
606,forporti,eo,noun,/forporti/,ooy,to take away,,2133,303:1511:2396:3034
607,anzunehmen,de,noun,/ʔanˈtsuːˌnemən/,ɶnunønən,accept,1910:2285:2364:3187,2265:2277,456:581:767:926:1019:1279:1747:1838:1967:2160:2216:2287:2376:2397:2474:2773:2820:2876:3018
608,섬유,ko,noun,/sʰʌ̹mju/,ɔnu,fiber,2398,,26:1862:2187
609,ファイバ,ja,noun,/ɸaiba/,ɶyɶ,fiber,2827,1964:3036,179:400:856:1201:1619:2005:2220:2582:2596:3122
610,纤维,zh-cn,noun,/ɕjɛn˥˥ weɪ˧˥/,œnøʏ,fiber,,,806:997:1335:2155:2399:2564:2920
611,negus,en,noun,/ˈniɡəs/,nyə,negus,,,2401:2423:2864
612,제정,ko,noun,/t͡ɕe̞d͡ʑʌ̹ŋ/,øɔn,Enactment,,,2402
613,bewertet,de,verb,/bəˈvɛɾtət/,əœə,rated,,,2403
614,rated,en,verb,/ˈɹeɪtɪd/,øʏʏ,rated,,,2404
615,肝臓,ja,noun,/kaɴzoɯ/,ɶnou,liver,,,1223:1339:1840:1915:1919:2034:2071:2353:2839:2921
616,聞き直す,ja,noun,/kikinaosɯ/,yynɶou,Reimbiguous,,,2284:2405:2488:2720:2994
617,gehören,de,noun,/gəˈhøːɾən/,əøən,belong,2438,,1974:2085:2135:2170:2518:2537
618,dengar,id,noun,/dəŋar/,ənɶ,hear,2075:2406,,2192:2594:2927
619,游泳,zh-cn,noun,/joʊ˧˥ jʊŋ˨˩˦/,oʊʊn,Swim,,,2407
620,泳ぐ,ja,noun,/ojogɯ/,oou,swim,,,2408:2838:3164
621,berenang,id,noun,/bərənaŋ/,əənɶn,swimming,1916:2048:3008,431,15:82:183:221:224:248:348:454:465:490:510:746:763:794:961:1067:1070:1089:1168:1215:1233:1419:1474:1485:1573:1626:1683:1781:1851:2076:2254:2294:2409:2440:2524:2934:3076:3139:3157:3229
622,schwimmt,de,noun,/ˈʃvɪmmt/,ʏnn,float,,,2410:3077:3141
623,수영,ko,noun,/sʰujʌ̹ŋ/,uɔn,swimming,,,2411:2583:2687
624,蜜蜂,zh-cn,noun,/mi˥˩ fɤŋ˥˥/,nyon,bee,542,,927:1017:1455:2412:2646:2904
625,Beute,de,noun,/ˈbɔʏ̯tə/,ɔʏə,prey,,,1247:2413
626,tenuk,id,noun,/tənuʔ/,ənu,tapir,,,533:1771:2223:2332:2414
627,marla,en,noun,/ˈmɑɹɫə/,nɒə,marla,,,2415
628,마루,ko,noun,/ma̠ɾu/,nɶu,Floor,1308,2906:3168,374:463:560:714:747:814:848:867:965:969:979:1319:1461:1503:1547:1926:2359:2416:2494:2569:2603:2676:3029
629,Totenglocke,de,noun,/ˈtoːtɛŋlɔkə/,oœnɔə,Dead bell,,,2417
630,종소리,ko,noun,/t͡ɕo̞ŋsʰo̞ɾi/,onoy,knell,3069,2500:2589:2740,377:800:801:1369:1714:2197:2418:2558:2630:2926:3175
631,paŝado,eo,noun,/paʃado/,ɶɶo,stepping,,,129:1042:1958:2419
632,トレッド,ja,noun,/toɾedːo/,oøo,tread,,,2420
633,treten,de,noun,/ˈtɾətən/,əən,to step,3144,,2200:2393:2421
634,소비자,ko,noun,/sʰo̞bid͡ʑa̠/,oyɶ,consumer,,2848,1235:2238:2307:2982
635,칸막이,ko,noun,/kʰa̠nma̠ɡi/,ɶnnɶy,bulkhead,1570,1495,14:178:307:337:396:862:1462:1535:1778:2004:2137:2214:2422:2600:2835:2905:3002:3020:3080
636,keponakan,id,noun,/kəponakan/,əonɶɶn,Niece,1854:2424:3217,2390,254:407:752:1206:1263:1298:1703:1780:1857:1948:1963:2055:2082:2152:2163:2224:2278:2292:2391:2522:2608:2638:2721:2725:2760:2761:2831:2993:3160
637,Nichte,de,noun,/ˈnɪçtə/,nʏə,niece,,,1356:2038:2425
638,姪,ja,noun,/mei/,nøy,niece,,,2426:2632:2680:2844
639,조카딸,ko,noun,/t͡ɕo̞kʰa̠t͈a̠ɭ/,oɶɶ,niece,,,2427:3084
640,tasty,en,noun,/ˈteɪsti/,øʏy,tasty,1694,3204,193:805:1403:1754:1931:2019:2428
641,bongusta,eo,noun,/bongusta/,onuɶ,delicious,,,225:506:1014:1210:1767:1823:2053:2429:2833:2841:2868:3212:3240
642,보드카,ko,noun,/po̞dɯkʰa̠/,ouɶ,vodka,,,1562:1971:2430:3073
643,ウォッカ,ja,noun,/ɯokːa/,uoɶ,vodka,,2826,1198:2266:2431:2985
644,罪恶,zh-cn,noun,/tsweɪ˥˩ ɤ˥˩/,øʏo,sin,,,2432
645,正弦,ja,noun,/seigeɴ/,øyøn,sine,,3024,68:188:713:1500:2014:2433:2452:2493:3149:3247
646,terbagi,id,verb,/tərbagi/,əɶy,divided,,,2275:2434
647,争吵,zh-cn,noun,/ʈʂɤŋ˥˥ ʈʂʰɑʊ˨˩˦/,onɒʊ,quarrel,,,2435:3190
648,fason,en,noun,/ˈfæsən/,æən,fason,,,2436
649,taken,en,verb,/ˈteɪkən/,øʏən,taken,2012,2672:3079,0:36:187:403:451:475:571:803:964:1013:1580:1806:1868:3089
650,genommen,de,verb,/gəˈnɔmən/,ənɔnən,taken,1910:2285:2364:3187,2265:2277,456:581:767:926:1019:1279:1747:1838:1967:2160:2216:2287:2376:2397:2474:2773:2820:2876:3018
651,拍摄,zh-cn,verb,/pʰaɪ˥˥ ʂɤ˥˩/,ɶʏo,Shoot,2363,,785
652,diambil,id,verb,/diambil/,yɶny,Taken,,2667,84:90:291:300:579:721:793:973:1072:1211:1375:1697:1800:1918:2118:2130:2374:2437:2552:2744:2950
653,텔레비전,ko,noun,/tʰe̞ɭɭe̞bid͡ʑʌ̹n/,øøyɔn,television,,,2441:2626:2989:3068
654,ディスク,ja,noun,/deisɯkɯ/,øyuu,disk,,2389:2717,1320:2122:2707:2907:3050
655,差点,zh-cn,noun,/ʈʂʰa˥˩ tjɛn˨˩˦/,ɶœn,Almost,,,733:1907:3234
656,鸣,zh-cn,noun,/mɪŋ˧˥/,nʏn,Linger,1893:2442:3016,,915:1621:1864:2114:2661
657,vendejo,eo,noun,/vendeio/,ønøyo,store,2443,1890,1808:2698:3232
658,お店,ja,noun,/otana/,oɶnɶ,shop,2570,2520:2548,75:109:184:308:423:677:748:776:786:815:910:1121:1195:1295:1618:1633:1662:1828:1909:1940:2009:2119:2138:2461:2482:2636:2825:3017:3150
659,저장,ko,noun,/t͡ɕʌ̹d͡ʑa̠ŋ/,ɔɶn,Save,2924,,2444
660,店铺,zh-cn,noun,/tjɛn˥˩ pʰu˥˩/,œnu,Shop,,,2445:2612
661,渴望,zh-cn,noun,/kʰɤ˨˩˦ wɑŋ˥˩/,oɒn,desire,,,2446:3062
662,wryly,en,noun,/ˈɹaɪɫi/,ɶʏy,wryly,,,1990:2447
663,魔女,ja,noun,/madʑo/,nɶo,witch,88,,95:328:559:1927:2156:2448:3097:3128
664,마녀,ko,noun,/ma̠ɲjʌ̹/,nɶnɔ,witch,,,1142:2101:2449:2495:2610:2631
665,penyihir,id,noun,/pəɲihir/,ənyy,witch,,586:1448,1207:1389:1887:2180:2380:2450:2832:2962:3043
666,mange,en,noun,/ˈmeɪndʒ/,nøʏn,mange,2451,,2191
667,疥癬,ja,noun,/kaiseɴ/,ɶyøn,scabies,,3024,68:188:713:1500:2014:2433:2452:2493:3149:3247
668,민요,ko,noun,/miɲjo/,nyno,folk songs,,,731:1287:1590:1591:1739:2453:2507:2747:2885:3099
669,追跡,ja,noun,/tsɯiseki/,uyøy,Tracking,,,2454:2664:2801:2980
670,mengejar,id,noun,/məŋədʒar/,nənəɶ,Chase,,,1718:2105:2455:3177
671,追赶,zh-cn,noun,/ʈʂweɪ˥˥ kan˨˩˦/,øʏɶn,Catch up with,,,1786:2456:2659
672,Verfolgungsjagd,de,noun,/fɛːɐ̯ˈfɔlgʊŋsjakt/,œɐɔʊnɶ,chase,2457,,1725
673,berkarat,id,noun,/bərkarat/,əɶɶ,rusty,,2458,1957:2691
674,生锈,zh-cn,noun,/ʂɤŋ˥˥ ɕjoʊ˥˩/,onoʊ,Rusty,87,2305:3130,260:273:420:503:732:779:1560:1629:1803:2088:2295:2697
675,喋喋不休,zh-cn,noun,/tjɛ˧˥ tjɛ˧˥ pu˥˩ ɕjoʊ˥˥/,œœuoʊ,chatter,,,355:2196:2459
676,볶음,ko,noun,/po̞k͈ɯm/,oun,stir-fry,,2710,1914:2017:2073:2086:2460:2534:3191
677,transa,eo,noun,/transa/,ɶnɶ,overall,2570,2548,75:109:184:292:308:383:423:658:699:748:776:786:910:1121:1195:1295:1491:1508:1618:1633:1662:1663:1828:1909:1940:2009:2138:2461:2482:2541:2636:2825:3017:3121:3150
678,공제,ko,noun,/ko̞ŋd͡ʑe̞/,onø,deduction,,,197:1112:1149:2023:2462:2796:3185
679,在庫,ja,noun,/zaiko/,ɶyo,stock,2961,2635,253:2081:2546
680,다이오드,ko,noun,/ta̠io̞dɯ/,ɶyou,diode,,1593,108:442:807:1032:1156:1189:1204:1218:1236:1314:1367:1634:1939:2463:2803:2849:2901
681,ダイオード,ja,noun,/daioːdo/,ɶyoo,diode,,,682:2464:2465
682,diodo,eo,noun,/diodo/,yoo,diode,,,681:2464:2465
683,diode,en,noun,/ˈdaɪˌoʊd/,ɶʏoʊ,diode,,,2344:2897
684,笑う,ja,noun,/ɰᵝaɾaɯ/,ɶɶu,laugh,1869,2166,2159:2212:2304:2337:2466:2629
685,빌딩,ko,noun,/piɭdiŋ/,yyn,building,2467,2321,520:943:1134:1391:2366:2964:3166
686,자물쇠,ko,noun,/t͡ɕa̠muɭsʰø̞/,ɶnuø,Lock,,,2471:2834
687,骏马,zh-cn,noun,/tɕyn˥˩ ma˨˩˦/,ynnɶ,Horsema,,2472,1092:1409:1691:2756:2973:3163
688,ドリンク,ja,noun,/doɾiɴkɯ/,oynu,Drink,,,2141:2146:2473:2690:3046:3067:3123
689,trinken,de,noun,/ˈtrɪŋkən/,ʏnən,drink,1910:2285:2364:3187,2265:2277,456:581:767:926:1019:1279:1747:1838:1967:2160:2216:2287:2376:2397:2474:2773:2820:2876:3018
690,minum,id,noun,/minum/,nynun,drink,2112,2286,329:479:512:580:593:937:978:1699:2108:2157:2313:2348:2385:2475:2530:2655:2683:2882
691,음주,ko,noun,/ɯmd͡ʑu/,unu,Drinking,,2503,186:566:725:851:1844:2011:2365:2476
692,ジョイス,ja,noun,/dʑoisɯ/,oyu,Joy,2557,,2065:2255
693,ノルマ,ja,noun,/noɾɯma/,nounɶ,Norm,2955,,67:177:440:496:989:1163:1322:1380:1381:1901:2003:2250:2477:2671:2693:2954
694,norma,en,noun,/ˈnɔɹmə/,nɔnə,norma,,,1138:2478
695,クラック,ja,noun,/kɯɾakːɯ/,uɶu,crack,2070,2778,1954:2066:2281:2325:2480
696,부농,ko,noun,/puno̞ŋ/,unon,kulak,,46:585:2046,321:588:741:908:924:1209:1245:1665:1881:2151:2379:2634:2645
697,bolus,en,noun,/ˈboʊɫəs/,oʊə,bolus,,,1866:2237
698,Prüfung,de,noun,/ˈpɾyːfʊŋ/,yʊn,exam,,2047,31:1031:2481:3045
699,監査,ja,noun,/kaɴsa/,ɶnɶ,audit,2570,2520:2548,75:109:184:308:423:677:748:776:786:815:910:1121:1195:1295:1618:1633:1662:1828:1909:1940:2009:2119:2138:2461:2482:2636:2825:3017:3150
700,심사,ko,noun,/ɕʰimsʰa̠/,ynɶ,judge,3031,3236,497:539:728:849:1464:1507:1813:1824:2300:2338:2505:2591:3004:3241
701,열매,ko,noun,/jʌ̹ɭmɛ̝/,ɔnœ,Fruit,,,2483
702,감독,ko,noun,/ka̠mdo̞k̚/,ɶno,director,,3211,55:414:419:421:717:780:781:1470:1766:1889:2040:2183:2234:2235:2358:2484:2496:3007
703,목표,ko,noun,/mo̞k̚pʰjo/,noo,goal,,,546:947:2345:2485:2660
704,目标,zh-cn,noun,/mu˥˩ pjɑʊ˥˥/,nuɒʊ,the goal,,,2486
705,目標,ja,noun,/medʑiɾɯɕi/,nøyuy,the goal,,,1498:2487:3022
706,家族,ja,noun,/kazokɯ/,ɶou,family,,,2284:2405:2488:2720:2994
707,kucing,id,noun,/kutʃiŋ/,uyn,cat,2343,,160:544:563:724:796:966:1022:1180:1738:1797:1988:2489:2502:2554:2673:2714
708,Kätzchen,de,noun,/ˈkɛtʃən/,œən,kitten,,,1291:1836:1842:2074:2329:2346
709,納期,ja,noun,/noɯki/,nouy,delivery time,2700:2891,2627,899:1996:2310:2490
710,トニック,ja,noun,/tonikːɯ/,onyu,tonic,,,100:511:1876:2312:2670:2730
711,tonic,en,noun,/ˈtɑnɪk/,ɒnʏ,tonic,,,2491
712,대답하다,ko,noun,/tɛ̝da̠pʰa̠da̠/,œɶɶɶ,Answer,,438:2492:2623,294:1530:1613:2121:2620:3116
713,plädieren,de,noun,/plɛˈdiːɾen/,œyøn,to plead,,1833:3024,645:667:1420:1661:1902:2014:2452:2493:3149:3247
714,mengaku,id,noun,/məŋaku/,nənɶu,Confessing,,2273:2906:3168,94:463:560:628:747:814:848:867:965:969:979:1319:1461:1503:1547:1702:1926:2194:2359:2416:2494:2590:2603:2676:2895:3029:3059
715,haven,en,noun,/ˈheɪvən/,øʏən,haven,2012,2672:3079,0:36:187:403:451:475:571:803:964:1013:1580:1806:1868:3089
716,피난처,ko,noun,/pʰina̠nt͡ɕʰʌ̹/,ynɶnɔ,shelter,,,1142:2101:2449:2495:2610:2631
717,避難所,ja,noun,/çinaɴdʑo/,ynɶno,Shelter,,1272,55:215:414:421:500:702:781:1470:1766:1889:2040:2234:2235:2358:2484:2496:2543:3007
718,避风港,zh-cn,noun,/pi˥˩ fɤŋ˥˥ kɑŋ˨˩˦/,yonɒn,haven,,,977:1839:1877:2497:2792
719,canes,en,noun,/ˈkeɪnz/,øʏn,canes,2451,,2191
720,tongkat,id,noun,/toŋkat/,onɶ,stick,,459,148:509:1053:1062:1977:2311:2498:3138:3197
721,지팡이,ko,noun,/t͡ɕipʰa̠ŋi/,yɶny,cane,652,2667,84:291:579:793:956:973:1066:1072:1117:1312:1697:1918:1923:2118:2130:2374:2437:2552:2744:2745:2950
722,披肩,zh-cn,noun,/pʰi˥˥ tɕjɛn˥˥/,yœn,shawl,,2872,2222:2499
723,模糊,zh-cn,noun,/mɔ˧˥ xu˧/,nɔu,blurry,,,865:2501:2601
724,흐린,ko,noun,/xɯɾin/,uyn,cloudy,3225,,160:544:707:796:1022:1180:1738:1789:1988:2362:2489:2502:2554:2673:2714
725,membungkus,id,noun,/məmbuŋkus/,nənunu,wrap,,2503,8:186:691:851:1073:1820:1844:2011:2365:2476:2593
726,折り返し,ja,noun,/oɾikaeɕi/,oyɶøy,Wrap,,,1050:1812:1885:1980:2504:2733:3235
727,浪费,zh-cn,noun,/lɑŋ˥˩ feɪ˥˩/,ɒnøʏ,waste,,,806:997:1335:2155:2399:2564:2920
728,bertindak,id,noun,/bərtindaʔ/,əynɶ,Act,3031,3236,700:1464:2300:2338:2505:2591:3004:3241
729,采取行动,zh-cn,noun,/tsʰaɪ˨˩˦ tɕʰy˨˩˦ ɕɪŋ˧˥ tʊŋ˥˩/,ɶʏyʏnʊn,Take action,,,460:1773:2186:2506:2737:3215
730,acton,en,noun,/ˈæktən/,æən,acton,,,2436
731,limbo,eo,noun,/limbo/,yno,Limbo,,,668:1075:1591:2453:2507:2747:2885:3098
732,limbo,en,noun,/ˈɫɪmboʊ/,ʏnoʊ,limbo,491,2305:3130,674:994:1020:1920:2088:2103
733,야생,ko,noun,/ja̠sʰɛ̝ŋ/,ɶœn,wild,,,73:655:2508:3234
734,ワイルド,ja,noun,/ɰᵝaiɾɯdo/,ɶyuo,wild,,,1597:2230:2509:3104
735,아프리카,ko,noun,/a̠pʰɯɾikʰa̠/,ɶuyɶ,Africa,,2370:3178:3202,572:1004:1689:1752:1995:2510:2704:3162
736,ジャネット,ja,noun,/dʑanetːo/,ɶnøo,Janet,,,1061:2511:2741
737,프라이,ko,noun,/pʰɯɾa̠i/,uɶy,Fry,913:1734,2738:3188,182:471:744:1059:1148:1274:2008:2280:2517:2639:2873
738,速い,ja,noun,/hajai/,ɶɶy,fast,,,740:1397:1917:2120:2513:2736:2892:2944:2967
739,抱怨,zh-cn,noun,/pɑʊ˥˩ ɥœn˥˩/,ɒʊœn,complain,2225,,1986:2514
740,갑자기,ko,noun,/ka̠p̚t͡ɕ͈a̠ɡi/,ɶɶy,suddenly,,,83:293:738:1055:1304:1397:1398:1400:1546:1917:2120:2513:2736:2892:2944:2967
741,竞争,zh-cn,noun,/tɕɪŋ˥˩ ʈʂɤŋ˥˥/,ʏnon,competition,,585:2046,696:1140:1665:1881:2097:2151:2381:2634:2645
742,lackieren,de,noun,/laˈkiːʁən/,ɶyən,paint,2797,2903:3173,1466:2087:2139:2515:2606:3005:3195
743,냄새,ko,noun,/nɛ̝msʰɛ̝/,nœnœ,smell,,1933,101:2516
744,臭い,ja,noun,/kɯsai/,uɶy,odor,,2738:3188,737:1059:2008:2280:2517:2639:2873
745,闻,zh-cn,noun,/uən˧˥/,uən,smell,,,1695:2064:2102:2201:3167:3208
746,宾馆,zh-cn,noun,/pɪn˥˥ kwan˨˩˦/,ʏnɶn,Guesthouse,2048:3008,,15:82:183:221:224:248:348:445:454:465:490:510:532:621:763:794:961:1067:1070:1089:1141:1215:1353:1471:1485:1505:1524:1565:1573:1626:1646:1677:1683:1723:1781:1804:1851:2076:2263:2294:2409:2440:2524:2775:2934:3076:3139:3157:3229
747,抹布,zh-cn,noun,/ma˥˥ pu˥˩/,nɶu,rag,1308,2273:2906:3168,94:374:463:560:628:714:814:848:867:965:969:979:1319:1461:1503:1547:1702:1926:2194:2359:2416:2494:2569:2590:2676:2895:3029:3059
748,판자,ko,noun,/pʰa̠nd͡ʑa̠/,ɶnɶ,board,,2520:2548,75:109:184:292:383:658:677:699:776:786:815:1491:1508:1618:1633:1663:1909:1940:2009:2119:2138:2461:2482:2541:2636:2825:3017:3121
749,熟れる,ja,noun,/ɯɾeɾɯ/,uøu,Be riped,,,1965:2177:2521:2793:2852
750,reifen,de,noun,/ˈɾaefən/,ɶøən,tires,2438,,1974:2085:2135:2170:2518:2537
751,alang,id,noun,/alaŋ/,ɶɶn,Alang.,1854:2424:3217,2390,254:407:752:1206:1263:1298:1703:1780:1857:1948:1963:2055:2082:2152:2163:2224:2278:2292:2391:2522:2608:2638:2721:2725:2760:2761:2831:2993:3160
752,アラン,ja,noun,/aɾaɴ/,ɶɶn,Alan,227:1681:1854:2424:3217,2390,18:21:117:134:254:322:340:407:457:469:488:599:601:636:751:755:824:842:873:1030:1035:1104:1150:1186:1263:1298:1445:1460:1564:1666:1703:1779:1780:1830:1857:1963:2055:2082:2152:2163:2224:2292:2391:2608:2638:2760:2761:2831:2866:2993:3160
753,islet,en,noun,/ˈaɪɫɪt/,ɶʏʏ,islet,2523,45,
754,Inselchen,de,noun,/ˈʔɪnzɛlçən/,ʏnœən,islet,,,1291:1836:1842:2074:2329:2346
755,penglihatan,id,noun,/pəŋlihatan/,ənyɶɶn,vision,1854:2424:3217,2390,254:407:752:1206:1263:1298:1703:1780:1857:1948:1963:2055:2082:2152:2163:2224:2278:2292:2391:2522:2608:2638:2721:2725:2760:2761:2831:2993:3160
756,唱片,zh-cn,noun,/ʈʂʰɑŋ˥˩ pʰjɛn˥˩/,ɒnœn,record,1000,,504:2306:2525:2526:2702
757,捻,zh-cn,noun,/njɛn˨˩˦/,nœn,twist,1000,,504:2306:2525:2526:2702
758,berputar,id,noun,/bərputar/,əuɶ,Spinning,2116,,1949:2527
759,捻くる,ja,noun,/çinekɯɾɯ/,ynøuu,Twirl,,,1898:2218:2528
760,회전,ko,noun,/hø̞d͡ʑʌ̹n/,øɔn,rotation,,,2402
