,word,word_lang,word_pos,word_ipa,word_ipa_edited_vowel,word_en,next_word_index_verb,next_word_index_adjective,next_word_index_noun
692,ヘルツ,ja,noun,/heɾɯtsɯ/,øuu,Hertz,,,1573:2077:2078
693,구경,ko,noun,/kuɡjʌ̹ŋ/,uɔn,caliber,,,1954:2141:2252
694,nämlich,de,noun,/ˈnɛːmlɪç/,nœnʏ,namely,2142,2638,
695,pembukaan,id,noun,/pəmbukaʔan/,ənuɶɶn,opening,1529:1970:2692,1933,254:605:821:1053:1088:1373:1454:1532:1623:1638:1730:1757:1827:1838:1886:1902:1934:2071:2167:2200:2288:2292:2330:2331:2483:2693
696,堂々,ja,noun,/doɯdoɯ/,ouou,proudly,1844,1653,1648:1866:1891:2089:2588
697,プロット,ja,noun,/pɯɾotːo/,uoo,plot,,,2143
698,딱정벌레,ko,noun,/t͈a̠k̚t͡ɕ͈ʌ̹ŋbʌ̹ɭɭe̞/,ɶɔnɔø,Beetle,,,2144
699,因数,ja,noun,/iɴsɯɯ/,ynuu,factor,,1533:2674,22:375:1127:1357:1422:2145:2366:2453:2628
700,멍청이,ko,noun,/mʌ̹ŋt͡ɕʰʌ̹ŋi/,nɔnɔny,dummy,1882,,1877:2104:2146
701,沈着,ja,noun,/tɕiɴtɕakɯ/,ynɶu,Deposition,1098,1881:2442:2639,94:480:567:600:1298:1372:1601:2042:2125:2148:2161:2239:2248:2431:2493:2524:2556
702,keringat,id,noun,/kəriŋat/,əynɶ,sweat,2526,2718,553:1186:1910:2054:2149:2496:2725
703,布団,ja,noun,/ɸɯtoɴ/,uon,futon,,,1717:1768:2150
704,树木,zh-cn,noun,/ʂu˥˩ mu˥˩/,unu,Trees,,,8:186:543:578:929:1495:1519:1686:2023:2151
705,karena,id,noun,/karəna/,ɶənɶ,because,1750:1949,,2152:2466
706,因为,zh-cn,noun,/ɪn˥˥ weɪ˥˩/,ʏnøʏ,because,,,659:853:1125:1830:1942:2119:2458
707,scherzen,de,noun,/ˈʃɛɾtsən/,œən,to kid,,,1081:1511:1517:1749:2140
708,조가비,ko,noun,/t͡ɕo̞ɡa̠bi/,oɶy,shell,2153,,204:1600
709,hadiah,id,noun,/hadiah/,ɶyɶ,gift,,1639:2531,135:459:690:1348:1680:2139:2154:2624
710,ハロン,ja,noun,/haɾoɴ/,ɶon,Halong,1849:2260,,355:666:2124:2356
711,halon,en,noun,/ˈheɪˌɫɑn/,øʏɒn,halon,,,341:2155
712,송곳니,ko,noun,/sʰo̞ŋɡo̞nni/,ononny,canine,,,1067:1530:2156:2357:2410:2635
713,財布,ja,noun,/saiɸɯ/,ɶyu,wallet,2641,,1376:1522:1784:2173:2642
714,Amtszeit,de,noun,/ʔamtsˈtsəiːt/,ɶnəy,Term,,,1466:2157
715,蚂蚁,zh-cn,noun,/ma˨˩˦ i˨˩˦/,nɶy,ant,1293,1217,14:178:307:337:487:766:1108:1184:1212:1258:1402:1452:1525:1679:1812:1837:1968:2158:2441:2494:2515:2577
716,部長,ja,noun,/bɯtɕoɯ/,uou,Director,1844,1653,1648:1866:1891:2089:2588
717,纯,zh-cn,noun,/ʈʂʰuən˧˥/,uən,pure,,,1365:1739:1777:2123:2637:2683
718,보너스,ko,noun,/po̞nʌ̹sʰɯ/,onɔu,bonus,,,576:2159
719,bonus,en,noun,/ˈboʊnəs/,oʊnə,bonus,,2160,270
720,ボーナス,ja,noun,/boːnasɯ/,onɶu,Bonus,1098,1881:2442:2639,94:480:567:600:1298:1372:1601:2042:2125:2148:2161:2239:2248:2431:2493:2524:2556
721,bonus,id,noun,/bonus/,onu,bonus,,1927,442:796:976:1169:1280:1319:1330:1400:2220:2342:2568:2602:2610
722,boren,en,noun,/ˈbɔɹən/,ɔən,boren,1237,,79:106:334:1278:1360:1458:2162:2533
723,Maulesel,de,noun,/ˈmaolezel/,nɶoøø,Mule,,,2163
724,hinny,en,noun,/ˈhɪni/,ʏny,hinny,729,1681:2587,765:950:1682:1852:2164
725,annullieren,de,noun,/anʊˈliːʁən/,ɶnʊyən,cancel,,2439:2646,1188:1762:1814:2064:2165:2497:2670
726,nuligi,eo,noun,/nuligi/,nuyy,cancel,,,831:2166:2246
727,membatalkan,id,noun,/məmbatalkan/,nənɶɶɶn,cancel,1529:1970:2692,1933,254:605:821:1053:1088:1373:1454:1532:1623:1638:1730:1757:1827:1838:1886:1902:1934:2071:2167:2200:2288:2292:2330:2331:2483:2693
728,Bordstein,de,noun,/ˈbɔɾdstəɪn/,ɔəʏn,Curb,1613,,
729,raffiniert,de,verb,/ɾafˈfɪniːɾt/,ɶʏny,refined,,1681:2587,180:181:358:724:765:950:972:1255:1304:2164:2168:2199
730,상어,ko,noun,/sʰa̠ŋʌ̹/,ɶnɔ,shark,,,999:1776:1995:2043:2169:2192
731,鮫,ja,noun,/same/,ɶnø,shark,,,1242:2170:2218:2418:2525
732,骗子,zh-cn,noun,/pʰjɛn˥˩ tsɯ˧/,œnu,con man,,,1991:2171
733,瞬く,ja,noun,/ɕibatakɯ/,yɶɶu,Blink,1544,1841,1834:1914:2013:2190:2193
734,berkedip,id,noun,/bərkədip/,əəy,Flash,,1200,2172
735,blinken,de,noun,/ˈblɪŋkən/,ʏnən,flash,1585:1894:1956:2661,1873:1885,379:620:780:875:1069:1411:1421:1513:1642:1835:1896:1940:2021:2188:2343:2411:2498:2513
736,アヒル,ja,noun,/açiɾɯ/,ɶyu,duck,2641,,1376:1522:1784:2173:2642
737,Enten,de,noun,/ʔɛntən/,œnən,Duck,1585:1894:1956:2661,1873:1885,379:620:780:875:1069:1411:1421:1513:1642:1835:1896:1940:2021:2188:2343:2411:2498:2513
738,Nepal,de,noun,/ˈneːpal/,nøɶ,Nepal,,,739:1101:1185:2174:2175:2495
739,네팔,ko,noun,/ne̞pʰa̠ɭ/,nøɶ,Nepal,,,738:1101:1185:2174:2175:2435:2495
740,Nepalo,eo,noun,/nepalo/,nøɶo,Nepal,,,1343:2176
741,ミラー,ja,noun,/miɾaː/,nyɶ,mirror,1290:2479:2613,1880:2575,387:1162:1337:2177:2615
742,繁殖,ja,noun,/haɴɕokɯ/,ɶnou,Reproduction,,,1012:1129:1515:1590:1594:1709:1746:2371:2459
743,バンク,ja,noun,/baɴkɯ/,ɶnu,bank,,,332:655:663:1043:1518:1833:1943:2115:2121:2179:2392:2554
744,파파야,ko,noun,/pʰa̠pʰa̠ja̠/,ɶɶɶ,papaya,,361:2040:2183,294:1253:1342:1796:2180:2618
745,천인,ko,noun,/t͡ɕʰʌ̹nin/,ɔnyn,celestial,1650,1853,102:146:359:367:773:777:827:935:1450:1609:1825:1860:2181:2206:2318:2522:2596:2669
746,セント,ja,noun,/seɴto/,øno,Cunt,2553,2182,199:1266:1340:1502:1700:2616
747,ausbrechen,de,noun,/ˈʔaosˌbrɛçən/,ɶoœən,breaking out,,,1081:1511:1517:1749:2140
748,폭발하다,ko,noun,/pʰo̞k̚p͈a̠ɾɦa̠da̠/,oɶɶɶ,to explode,,361:2040:2183,294:1253:1342:1796:2180:2618
749,meletus,id,noun,/mələtus/,nəəu,erupt,,,2184
750,爆发,zh-cn,noun,/pɑʊ˥˩ fa˥˥/,ɒʊɶ,break out,,,2185
751,직원,ko,noun,/t͡ɕiɡwʌ̹n/,yɔn,employee,,,1987:2186:2477:2565
752,スタッフ,ja,noun,/sɯtaɸːɯ/,uɶu,staff,1745,2349,1629:1741:1889:2027:2102
753,korupsi,id,noun,/korupsi/,ouy,corruption,2265:2427,2187,169:434:562:1092:1243:1671:2038
754,고통,ko,noun,/ko̞tʰo̞ŋ/,oon,pain,,,325:1218:1377:2189:2429:2516
755,邪悪,ja,noun,/dʑaakɯ/,ɶɶu,evil,1544,1841,1834:1914:2013:2190:2193
756,묘지,ko,noun,/mjod͡ʑi/,noy,Cemetry,2566,2049:2147:2308,653:654:1384:1963:2113:2191:2465:2648
757,간첩,ko,noun,/ka̠nt͡ɕʰʌ̹p̚/,ɶnɔ,Spy,,,999:1776:1995:2043:2169:2192
758,違う,ja,adjective,/tagaɯ/,ɶɶu,Wrong,1544,1841,1834:1914:2013:2190:2193
759,title,en,noun,/ˈtaɪtəɫ/,ɶʏə,title,,2438,1175:1901
760,題名,ja,noun,/daimei/,ɶynøy,Title,,,1972:2194:2244:2376
761,标题,zh-cn,noun,/pjɑʊ˥˥ tʰi˧˥/,ɒʊy,title,,,2195:2358
762,风筝,zh-cn,noun,/fɤŋ˥˥ ʈʂɤŋ˥˥/,onon,kite,,1721,549:997:1556:1772:1826:1923:2196:2207
763,カイト,ja,noun,/kaito/,ɶyo,kite,,2197,253:1756:2097
764,장작,ko,noun,/t͡ɕa̠ŋd͡ʑa̠k̚/,ɶnɶ,firewood,,2069:2099,75:109:184:292:510:529:552:629:639:668:1213:1231:1347:1584:1615:1684:1794:1813:2007:2030:2092:2198:2512:2623
765,禁忌,zh-cn,noun,/tɕɪn˥˩ tɕi˥˩/,ʏny,Taboo,729,,180:181:358:724:972:1255:1304:1682:1852:2168:2199
766,마비,ko,noun,/ma̠bi/,nɶy,paralysis,1293,1217,14:178:307:337:715:1184:1258:1452:1679:1812:1968:2158:2441:2494:2515:2577
767,勾配,ja,verb,/koɯbai/,ouɶy,Slope,,2306:2662,590:915:1683:1888:2066:2201:2408
768,männlich,de,noun,/ˈmɛnlɪç/,nœnʏ,male,2142,2638,
769,minge,en,noun,/ˈmɪndʒ/,nʏn,minge,1988,,28:59:287:331:407:508:775:802:859:963:1211:1789:2224:2592
770,eifrig,de,noun,/ˈaefɾɪç/,ɶøʏ,eager,,,1744
771,不気味,ja,noun,/bɯkimi/,uyny,Uncommon,,1913:2117,244:266:410:427:673:1366:1742:1747:1769:1861:1898:2083:2130:2202:2359
772,胎儿,zh-cn,noun,/tʰaɪ˥˥ aɻ˧˥/,ɶʏɶ,fetus,,2203,
773,janin,id,noun,/dʒanin/,ɶnyn,fetus,1650,907:1853,146:320:745:777:827:951:1065:1314:1450:1609:1825:1860:2181:2206:2243:2318:2522:2596:2669
774,胎児,ja,noun,/taidʑi/,ɶyy,Fetus,1702,,2204:2454
775,苍蝇,zh-cn,noun,/tsʰɑŋ˥˥ ɪŋ˧˥/,ɒnʏn,fly,1568:1988:2511,,769:1351:1539:1789:2224
776,플럭스,ko,noun,/pʰɯɭɭʌ̹ks͈ɯ/,uɔu,Flux,,,2205
777,野蛮人,ja,noun,/jabaɴdʑiɴ/,ɶɶnyn,Barbarian,1650,907:1853,102:320:359:367:745:773:935:951:1065:1314:1450:1609:1860:2181:2206:2243:2318:2522:2596:2669
778,联盟,zh-cn,noun,/ljɛn˧˥ mɤŋ˧˥/,œnnon,alliance,,1721,549:997:1556:1772:1826:1923:2196:2207
779,連合,ja,noun,/ɾeɴgoɯ/,ønou,Union,,,1012:1129:1515:1590:1594:1709:1746:2371:2459
780,union,en,noun,/ˈjunjən/,unən,union,502:1585:1894:1956:2661,1873:1885,3:76:138:335:379:393:404:406:457:475:541:620:687:735:737:875:924:1091:1114:1189:1214:1403:1411:1421:1496:1642:1896:2021:2188:2279:2411:2513:2673
781,Union,de,noun,/uˈni̯oːn/,unyon,union,,,474:873:1107:1177:1955:2208:2440:2489
782,荊,ja,noun,/ibaɾa/,yɶɶ,Thorn,2386,2209,157:927:1034:1536:1559:1660:1767
783,rohan,en,noun,/ˈɹoʊən/,oʊən,rohan,,2327,682:836:885:2210
784,romer,en,noun,/ˈɹoʊmɝ/,oʊn,romer,,,1620:1802:1819
785,봉사자,ko,noun,/po̞ŋsʰa̠d͡ʑa̠/,onɶɶ,servant,,1714:2268,214:296:441:615:933:1199:1385:1729:1732:1801:2079:2110:2211:2316:2432:2434:2504:2668:2699
786,eimer,en,noun,/ˈaɪmɝ/,ɶʏn,eimer,1586,,120:992:1066:1657:2590
787,Motel,de,noun,/ˈmoːtel/,noø,motel,,,23:790:1262:1534:2213:2552
788,motel,en,noun,/moʊˈtɛɫ/,noʊœ,motel,,,2214
789,モーテル,ja,noun,/moːteɾɯ/,noøu,Motel,,2604,2215:2644
790,모텔,ko,noun,/mo̞tʰe̞ɭ/,noø,motel,,,23:787:1534:2213:2216:2552
791,전문,ko,noun,/t͡ɕʌ̹nmun/,ɔnnun,specialty,,1895,280:285:443:542:617:1257:1832:1928:2022:2080:2217:2247:2417:2548:2722
792,霧雨,ja,noun,/kiɾisame/,yyɶnø,Drummer,,,1242:2170:2218:2418:2525
793,heute,de,noun,/ˈhɔʏ̯tə/,ɔʏə,today,,,1037:1958
794,today,en,noun,/təˈdeɪ/,əøʏ,today,2219,,
795,今天,zh-cn,noun,/tɕɪn˥˥ tʰjɛn˥˥/,ʏnœn,Nowadays,856,,430:1916:2074:2075:2267
796,오늘,ko,noun,/o̞nɯɭ/,onu,today,,1927,721:1169:1280:1330:2220:2342:2602:2610
797,乗組員,ja,noun,/noɾikɯmiiɴ/,noyunyyn,Crew,2014,,537:991:1179:2221:2355:2490
798,대원,ko,noun,/tɛ̝wʌ̹n/,œɔn,Crew,,1643:2132,
799,咖啡馆,zh-cn,noun,/kʰa˥˥ feɪ˥˥ kwan˨˩˦/,ɶøʏɶn,coffee shop,,,1460:2002:2222
800,금언,ko,noun,/kɯmʌ̹n/,unɔn,adage,1605,,116:1130:1570:1622:1688:1704:2640
801,モットー,ja,noun,/motːoː/,noo,motto,,,556:2223
802,座右铭,zh-cn,noun,/tsuɔ˥˩ joʊ˥˩ mɪŋ˧˥/,uɔoʊnʏn,motto,1568:1988:2511,,769:1351:1539:1789:2224
803,Motto,de,noun,/ˈmɔto/,nɔo,motto,,,2225
804,스케일,ko,noun,/sʰɯkʰe̞iɭ/,uøy,scale,1571:1668,,62:165:306:342:868:989:1811:1840:2226:2276
805,jello,en,noun,/ˈdʒɛɫoʊ/,œoʊ,jello,,,200:1610
806,ジェリー,ja,noun,/dʑieɾiː/,yøy,Jerry,,,2000:2227
807,购买,zh-cn,noun,/koʊ˥˩ maɪ˨˩˦/,oʊnɶʏ,buy,2451,,222:234:279:1120:1284:1425:2228:2569:2676
808,구매,ko,noun,/kumɛ̝/,unœ,purchase,2476,,2229:2449
809,pembelian,id,noun,/pəmbəlian/,ənəyɶn,purchase,2508,1759:1919:2293,163:211:661:914:955:957:1328:1459:1666:1929:2068:2086:2328:2375:2486:2608
810,panik,id,noun,/paniʔ/,ɶny,panic,,2230,84:90:291:300:574:646:829:928:1367:1418:1475:1593:1793:1805:1983:2105:2312
811,Panik,de,noun,/ˈpɑːnik/,ɒny,panic,2231,,936:1174:2353
812,恐慌,zh-cn,noun,/kʰʊŋ˨˩˦ xwɑŋ˥˥/,ʊnɒn,panic,,,833:1514:1552:2045:2363
813,paniko,eo,noun,/paniko/,ɶnyo,panic,,,223:277:1051:1727:1781:2232:2399
814,パニック,ja,noun,/panikːɯ/,ɶnyu,panic,,,100:437:1551:1922:2233:2298
815,공황,ko,noun,/ko̞ŋβwa̠ŋ/,onɶn,scare,1591:1723:2501,354,221:224:368:390:471:599:647:998:1022:1140:1193:1196:1207:1228:1247:1288:1356:1394:1455:1479:1526:1751:1862:1871:1904:1952:1986:2073:2345:2573:2710
816,カルマ,ja,noun,/kaɾɯma/,ɶunɶ,Karma,,,67:177:363:422:845:1112:1576:1678:1857:2024:2234:2258
817,karma,en,noun,/ˈkɑɹmə/,ɒnə,karma,,,2090
818,奶粉,zh-cn,noun,/naɪ˨˩˦ fən˨˩˦/,nɶʏən,milk powder,501:1292,2235:2576,0:32:36:187:374:401:568:656:683:869:874:954:1150:1307:1438:1481:1510:1543:1547:2116:2712
819,静脈,ja,noun,/dʑoɯmjakɯ/,ounɶu,vein,1098,1881:2442:2639,94:480:567:600:1298:1372:1601:2042:2125:2148:2161:2239:2248:2431:2493:2524:2556
820,休闲,zh-cn,noun,/ɕjoʊ˥˥ ɕjɛn˧˥/,oʊœn,Leisure,2294,,1661:2063
821,차단,ko,noun,/t͡ɕʰa̠da̠n/,ɶɶn,block,227:1529:2692,,18:21:117:134:254:322:340:380:394:414:449:451:488:604:605:608:677:695:727:886:891:961:1053:1167:1182:1287:1373:1453:1505:1532:1623:1638:1730:1757:1827:1886:1902:1934:2071:2167:2200:2288:2292:2330:2401:2483:2693
822,흑인,ko,noun,/xɯɡin/,uyn,black,2704,,160:560:649:878:1409:1463:1663:2037:2051:2107:2236:2281
823,急いで,ja,,/isoide/,yoyø,Quickly,,,2237:2535:2543
824,낙엽송,ko,noun,/na̠ɡjʌ̹ps͈o̞ŋ/,nɶɔon,larch,,,2238
825,カラマツ,ja,noun,/kaɾamatsɯ/,ɶɶnɶu,Kalamatsu,1098,1881:2442:2639,94:480:567:600:1298:1372:1601:2042:2125:2148:2161:2239:2248:2431:2493:2524:2556
826,heilig,de,noun,/ˈhəiːlɪç/,əyʏ,holy,2242,,
827,店員,ja,noun,/teɴiɴ/,ønyn,sales clerk,1650,907:1853,102:320:359:367:745:773:935:951:1065:1314:1450:1609:1860:2181:2206:2243:2318:2522:2596:2669
828,ダンディ,ja,noun,/daɴdei/,ɶnøy,Dunddy,,,1972:2194:2244:2376
829,dandi,eo,noun,/dandi/,ɶny,Dandi,504,2230,84:90:291:300:574:646:810:922:928:974:1102:1367:1418:1475:1593:1598:1793:1983:2105:2312:2313
830,절대로,ko,noun,/t͡ɕʌ̹ɭdɛ̝ɾo̞/,ɔœo,never,,,2245
831,zuzüglich,de,noun,/ˈtsuːtsyːkliç/,uyy,plus,,,726:2166:2246
832,payne,en,noun,/ˈpeɪn/,øʏn,payne,1997,,2046
833,unarm,en,noun,/əˈnɑɹm/,ənɒn,unarm,41,,4:207:571:812:944:1001:1020:1176:1399:1423:1439:1552:2045
834,곤충,ko,noun,/ko̞nt͡ɕʰuŋ/,onun,insect,,1895,280:285:443:542:617:1257:1832:1928:2022:2080:2217:2247:2417:2548:2722
835,マフ,ja,noun,/maɸɯ/,nɶu,muff,1098,1881:2442:2639,94:480:567:600:1298:1372:1601:2042:2125:2148:2161:2239:2248:2431:2493:2524:2556
836,Muffen,de,noun,/ˈmʊffən/,nʊən,Muffle,,2327,783:952:2136:2249
837,전술,ko,noun,/t͡ɕʌ̹nsʰuɭ/,ɔnu,tactics,1941,,26:1537
838,悬崖,zh-cn,noun,/ɕɥœn˧˥ ja˧˥/,œnɶ,cliff,,,2250
839,jurang,id,noun,/dʒuraŋ/,uɶn,A ravine,,1771:2251:2537:2567,385:1068:1244:1645:1691:1858:1878:2103:2383:2425:2445:2450:2456:2563
840,동물원,ko,noun,/to̞ŋmuɾwʌ̹n/,onnuɔn,Zoo,,,1954:2141:2252
841,居住者,ja,noun,/kjodʑɯɯɕa/,ouuɶ,Resident,,1677,48:1013:1558:2253:2372
842,Maxime,de,noun,/ˈmɑːksimə/,nɒynə,Maxim,,,2254
843,マキシム,ja,noun,/makiɕimɯ/,nɶyynu,Maxim,,,1816:1821:2020:2255:2542:2564:2625
844,pepatah,id,noun,/pəpatah/,əɶɶ,proverb,,2004,1632:2256
845,복숭아,ko,noun,/po̞ks͈uŋa̠/,ounɶ,peach,,,422:545:816:1576:1678:1857:2024:2234:2258:2444
846,桃,ja,noun,/momo/,nono,peach,,,60:155:185:189:1569:1658:1685:1690:2259
847,マロン,ja,noun,/maɾoɴ/,nɶon,Malon,1849:2260,,355:666:2124:2356
848,Schnecke,de,noun,/ˈʃnɛkə/,nœə,slug,,,1738
849,カタツムリ,ja,noun,/katatsɯmɯɾi/,ɶɶunuy,snails,1735,,1008:2261:2350:2601
850,蜗牛,zh-cn,noun,/uɔ˥˥ njoʊ˧˥/,uɔnoʊ,snails,87,1915:2709,260:273:429:585:632:1283:1478:1763:1905:2262
851,heliko,eo,noun,/heliko/,øyo,snail,1989,1565,1483:2263:2713
852,달팽이,ko,noun,/ta̠ɭpʰɛ̝ŋi/,ɶœny,snail,2109,2715,212:1194:1485:1523:2241:2499
853,snail,en,noun,/ˈsneɪɫ/,nøʏ,snail,,,326:460:580:645:706:977:1128:1942:2119
854,ティック,ja,noun,/teikːɯ/,øyu,Tic,,353,1535:2264
855,gehen,de,verb,/ˈɡeːən/,øən,walk,1984,,1649:1760:1810:1845:2067:2087
856,진행,ko,verb,/t͡ɕinɦɛ̝ŋ/,ynœn,Progress,,,430:609:610:684:795:864:959:1071:1332:2074:2267
857,going,en,verb,/ˈɡoʊɪn/,oʊʏn,going,,,371:940:1180:1215:2322:2491
858,낫다,ko,noun,/ˈna̠ːt̚t͈a̠/,nɶɶ,better,,1714:2268,214:296:441:615:933:1199:1385:1729:1732:1801:2079:2110:2211:2316:2432:2434:2504:2668:2699
859,平静,zh-cn,noun,/pʰɪŋ˧˥ tɕɪŋ˥˩/,ʏnʏn,calm,1568:1988:2511,,769:1351:1539:1789:2224
860,落ち着いた,ja,noun,/otɕitsɯita/,oyuyɶ,Calm,,2651:2677,168:588:1670:2059:2270:2632
861,未来,zh-cn,adjective,/weɪ˥˩ laɪ˧˥/,øʏɶʏ,future,2457,,1126:1828:2271
862,unwed,en,adjective,/ənˈwɛd/,ənœ,unwed,,,1346:2272
863,payee,en,noun,/ˌpeɪˈi/,øʏy,payee,1364,2679,193:658:1428:1606:1694:1974
864,演员,zh-cn,noun,/jɛn˨˩˦ ɥœn˧˥/,œnœn,actor,856,,430:1916:2074:2075:2267
865,俳優,ja,noun,/haijɯɯ/,ɶyuu,Actor,,1932:2284,1110:1797:2273:2443:2546
866,歌詞,ja,noun,/ɯtakotoba/,uɶooɶ,lyrics,,,2274
867,moros,en,noun,/ˈmɔɹoʊz/,nɔoʊ,moros,312,,2275
868,幽霊,ja,noun,/jɯɯɾei/,uuøy,ghost,1571:1668,,804:989:1811:1840:2226:2276:2354
869,knirschen,de,noun,/ˈknɪɾʃən/,nʏən,crunch,501:1292:1687,,32:568:683:818:874:954:1150:1438:1510:1547:2116:2589:2712
870,악물다,ko,noun,/a̠ŋmuɭda̠/,ɶnnuɶ,gnash,,,432:493:1057:1441:1728:1918:1975:2373:2403:2687:2724
871,괴로움,ko,noun,/kø̞ɾo̞um/,øoun,suffering,,2277,1589:1692:1748:1761:2006:2084:2665
872,ordentlich,de,noun,/ˈɔʁdəntlɪç/,ɔənʏ,neat,,,2278:2474
873,バイソン,ja,noun,/baisoɴ/,ɶyon,bison,,,474:781:1107:1177:1955:2208:2440:2489
874,bison,en,noun,/ˈbaɪsən/,ɶʏən,bison,1687,2235:2576,0:36:187:374:401:656:818:869:1307:1481:1543:2589
875,banteng,id,noun,/bantəŋ/,ɶnən,bull,502:1585:1894:1956:2661,1885,3:76:138:335:379:393:404:406:457:475:541:620:687:735:737:780:924:1069:1091:1114:1189:1214:1403:1411:1421:1496:1513:1835:1896:1940:2188:2279:2343:2498:2513:2673
876,野牛,zh-cn,noun,/jɛ˨˩˦ njoʊ˧˥/,œnoʊ,Bison,87,1915:2709,260:273:429:585:632:1283:1478:1763:1905:2262
877,genit,id,noun,/gənit/,əny,Gulit,,2374,269:1774:2280
878,誘因,ja,noun,/jɯɯiɴ/,uuyn,Trigger,2704,,560:577:822:1409:1463:1472:1663:2051:2107:2236:2281
879,スノー,ja,noun,/sɯnoː/,uno,snow,,,284:424:1002:1786:1911:2426
880,훼손,ko,noun,/ˈɸwe̞ːsʰo̞n/,øon,damage,,,1516:2283
881,リミックス,ja,noun,/ɾimikːɯsɯ/,ynyuu,Remix,,1932:2284,1110:1797:2273:2443:2546
882,混合,zh-cn,noun,/xuən˥˩ xɤ˧˥/,uəno,mixing,,,2134:2285
883,memeriksa,id,noun,/məməriʔsa/,nənəyɶ,check,,,1765:2286:2550
884,香る,ja,noun,/kaoɾɯ/,ɶou,Flavor,,,1893:1948:2036:2287:2484
885,surren,de,noun,/ˈzʊɾɾən/,ʊən,whir,,2327,783:952:2136:2249
886,menawarkan,id,noun,/mənawarkan/,nənɶɶɶn,offer,1529:1970:2692,1933,254:605:821:1053:1088:1373:1454:1532:1623:1638:1730:1757:1827:1838:1886:1902:1934:2071:2167:2200:2288:2292:2330:2331:2483:2693
887,提供,zh-cn,noun,/tʰi˧˥ kʊŋ˥˥/,yʊn,provide,2289,,220:551:1245:1542
888,提供,ja,noun,/teikjoɯ/,øyou,Offer,,,532:1614:2009:2290:2381:2437
889,Angebot,de,noun,/ˈʔanɡəboːt/,ɶnəo,offer,2291,,
890,제공,ko,noun,/t͡ɕe̞ɡo̞ŋ/,øon,offer,,,1516:2283
891,kebanyakan,id,noun,/kəbaɲakan/,əɶnɶɶn,Mostly,1529:1970:2692,1933,254:605:821:1053:1088:1373:1454:1532:1623:1638:1730:1757:1827:1838:1886:1902:1934:2071:2167:2200:2288:2292:2330:2331:2483:2693
892,menyingkirkan,id,noun,/məɲiŋkirkan/,nənynyɶn,get rid of,2508,1759:1919:2293,163:211:661:914:955:957:1328:1459:1666:1929:2068:2086:2328:2375:2486:2608
893,キャンプ,ja,noun,/kjaɴpɯ/,ɶnu,camp,,,332:655:663:1043:1518:1833:1943:2115:2121:2179:2392:2554
894,Lagern,de,noun,/ˈlɑːgɛɾn/,ɒœn,To store,,,2295
895,자음,ko,noun,/t͡ɕa̠ɯm/,ɶun,Consonant,1238,,1054:1492:1566:1935:2296:2382:2402:2680
896,tomes,en,noun,/ˈtoʊmz/,oʊn,tomes,,,1620:1802:1819
897,selang,id,noun,/səlaŋ/,əɶn,hose,315:1906,,2297:2509
898,Ablauf,de,noun,/ˈʔapˌlaof/,ɶɶo,procedure,,,129:483:1633:1964
899,경과,ko,noun,/kjʌ̹ŋɡwa̠/,ɔnɶ,lapse,,1628,1567
900,シニック,ja,adjective,/ɕinikːɯ/,ynyu,Syenic,,,100:437:1551:1922:2233:2298
901,クローン,ja,noun,/kɯɾoːɴ/,uon,clone,,,1717:1768:2150
902,crone,en,noun,/ˈkɹoʊn/,oʊn,crone,,,1620:1802:1819
903,매너,ko,noun,/mɛ̝nʌ̹/,nœnɔ,manner,,2299,
904,maner,en,noun,/ˈmeɪnɝ/,nøʏn,maner,1997,,2046
905,常に,ja,noun,/tsɯneni/,unøny,always,,,1531:1625:2300:2714
906,알제리,ko,noun,/a̠ɭd͡ʑe̞ɾi/,ɶøy,Algeria,,,50:151:579:1487:1560:1655:2053:2301:2717
907,대변인,ko,adjective,/tɛ̝bjʌ̹nin/,œɔnyn,spokesman,1650,1853,102:146:359:367:773:777:827:935:1450:1609:1825:1860:2181:2206:2318:2522:2596:2669
908,meckern,de,noun,/ˈmɛkɛɾn/,nœœn,gripe,,2505,2302
909,꼬마,ko,noun,/k͈o̞ma̠/,onɶ,child,,1875,573:918:1420:1652:1921:2047:2266:2672
910,engle,en,noun,/ˈɛŋɡəɫ/,œnə,engle,,2303,934
911,仲立ち,ja,noun,/nakadatɕi/,nɶɶɶy,Mediation,,,593:1592:1795:2062:2304:2428
912,煽动,zh-cn,noun,/ʂan˥˥ tʊŋ˥˩/,ɶnʊn,incite,,,383:1447:2055:2305:2690
913,수염,ko,noun,/sʰujʌ̹m/,uɔn,mustache,,,1954:2141:2252
914,一半,zh-cn,noun,/i˧˥ pan˥˩/,yɶn,half,433:2508,1172:1711:1919:2293,163:211:256:444:622:661:809:892:957:1017:1206:1328:1459:1666:1929:2068:2328:2375:2486:2578:2608
915,menuai,id,noun,/mənuai/,nənuɶy,reap,767:1405,2306:2662,182:396:590:597:1005:1064:1683:1888:2066:2201
916,收获,zh-cn,noun,/ʂoʊ˥˥ xuɔ˥˩/,oʊuɔ,reward,,,2307
917,Homero,eo,noun,/homero/,onøo,Homer,,,589:2060:2309
918,ホーマー,ja,noun,/hoːmaː/,onɶ,Homer,,382:1875,148:435:573:909:1420:1652:1921:2047:2266:2672
919,homer,en,noun,/ˈhoʊmɝ/,oʊn,homer,,,1620:1802:1819
