word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
malĝojo,eo,/mald͡ʒoio/,ɶbboyo,sadness,悲しみ,domino,/domino/,oyo,ro,domino,ドミノ,kyaku,yo,verb,3
Abstammung,de,/ˈʔapˌʃtammʊŋ/,ɶbɶmʊm,ancestry,祖先,jarðvarma,/jarðvarma/,ɶbɶɶ,is,geothermal heat,地熱,to,bɶ,noun,3
pensetă,ro,/pensetə/,ømøə,tweezers,ピンセット,限定詞,/geɴteiɕi/,ømøyy,ja,Limited lyrics,限定詞,to,mø,noun,3
Pinzette,de,/pɪnˈtskɛtə/,ʏmbbœə,tweezers,ピンセット,性价比,/ɕɪŋ˥˩ tɕja˥˩ pi˨˩˦/,ʏmbbɶy,zh-cn,Cost -effective,費用効果,to,mbb,noun,3
ピンセット,ja,/piɴsetːo/,ymøbo,tweezers,ピンセット,símleiðis,/simleiðɪs/,ymøyʏb,is,by way,ところで,to,mø,noun,3
Ersparnisse,de,/ʔɛːɐˈʃpaɾnɪszə/,œɐɶʏbə,savings,節約,féminisme,/feminismə/,øyybə,id,feminism,フェミニズム,kyaku,bə,noun,4
tabungan,id,/tabuŋan/,ɶuɶm,savings,節約,Aufstellplan,/ˈʔaofʃtɛllpˈlan/,ɶobœbbbɶm,de,Set -up plan,セット-UPプラン,kyaku,ɶm,noun,3
caribú,es,/kaɾiˈβu/,ɶyu,Caribú,カリブ,menipu,/mənipu/,əyu,id,deceptive,欺ceptive,kyaku,yu,verb,3
karibu,fi,/ˈkɑribu/,ɑyu,caribou,カリブー,sabicú,/saβiˈku/,ɶyu,es,Sabicú,サビック,kyaku,yu,noun,3
caribou,en,/ˈkɛɹɪˌbu/,œʏu,caribou,カリブー,礼拜五,/li˨˩˦ paɪ˥˩ u˨˩˦/,yɶʏu,zh-cn,Five -year -old,5 -YEAR -old,kyaku,ʏu,noun,3
Virgulino,eo,/virgulino/,yuyo,Virgin,処女,紬糸,/tsɯmɯgiito/,buuyyo,ja,Pongee thread,紬糸,kyaku,yo,verb,4
vinnukona,is,/vɪnʏkʰɔːna/,ʏʏbɔɶ,labor,労働,époumonât,/epumɔna/,øuɔɶ,fr,terrified,恐ろしい,kyaku,ɔɶ,verb,4
pembantu,id,/pəmbantu/,əmɶmu,servant,サーバント,피눈물,/pʰinunmuɭ/,byumu,ko,Blood tears,血の涙,kyaku,mu,verb,3
puolipiste,fi,/ˈpuoliˌpiste/,uoyybø,semicolon,セミコロン,Flugzeugabwehr,/ˈflʊktsɔøgapveɾ/,bʊbbɔøɶbø,de,Aircraft,航空機,kyaku,bø,noun,4
point-virgule,fr,/pwɛ̃viʁgyl/,bœybyb,semicolon,セミコロン,cười khúc khích,/kɯəj˦˨ xuk͡p˦˥ xit˦˥/,uəubbyb,vi,giggle,笑い,kyaku,byb,noun,3
الحالي,ar,/aːlħaːlijj/,ɶbɶy,Present,現在,並み足,/namiaɕi/,ɶyɶy,ja,Parallel,並み足,kyaku,ɶy,verb,3
esittää,fi,/ˈesittææ/,øybææ,present,現在,dedizierten,/dediˈtsiːɾtən/,øybyəm,de,dedicated,ひたむきな,to,yb,verb,4
donaco,eo,/donat͡so/,oɶbo,gift,贈り物,toastendes,/toastʔɛnˈdəs/,oɶbbœməb,de,toasting,トースト,to,ɶb,verb,3
kelompok,id,/kəlompoʔ/,əomob,group,グループ,aufgeraut,/ʔaofgəˈɾaot/,ɶobəɶob,de,roughen,粗い,kyaku,ob,verb,3
コホート,ja,/kohoːto/,ooo,cohort,コホート,선호도,/sʰʌ̹nβo̞do̞/,bɔmoo,ko,preference,好み,kyaku,oo,noun,3
cohortă,ro,/kohortə/,ooə,cohort,コホート,mengoper,/məŋopər/,əoə,id,pass,合格,kyaku,oə,verb,3
kuumaisema,fi,/ˈkuumɑiˌsemɑ/,uuɑyøɑ,moonscape,ムーンスケープ,户部尚书,/xu˥˩ pu˥˩ ʂɑŋ˥˩ ʂu˥˥/,uuɑmu,zh-cn,Households Shangshu,世帯Shangshu,to,uɑ,verb,4
敗北,ja,/haibokɯ/,ɶyou,defeat,敗北,kammerkór,/kʰamɛrkouːr/,bɶœou,is,chamber choir,室内合唱団,kyaku,ou,noun,3
mengalahkan,id,/məŋalahkan/,əɶɶɶm,defeat,敗北,侃侃而谈,/kʰan˨˩˦ kʰan˨˩˦ aɻ˧˥ tʰan˧˥/,bɶmbɶmɶbɶm,zh-cn,Talk,話,kyaku,ɶm,verb,4
nyrkkeillä,fi,/ˈnyrkkeillæ/,ybøybæ,in a box,箱の中に,mistéri,/misteri/,ybøy,id,mystery,神秘,to,bøy,noun,3
mâncare,ro,/mɨnkare/,ʉmɶø,food,食物,dépannée,/depane/,øɶø,fr,repair,修理,kyaku,ɶø,noun,3
limau,id,/limau/,yɶu,lime,ライム,acajou,/akaʒu/,ɶɶu,fr,mahogany,マホガニー,kyaku,ɶu,verb,3
lămâie,ro,/ləmɨje/,əʉø,Lemon,レモン,ansaita,/ˈɑnsɑitɑ/,ɑmɑyɑ,fi,earn,得る,,,noun,3
バルコニー,ja,/baɾɯkoniː/,ɶuoy,balcony,バルコニー,niinikori,/ˈniiniˌkori/,yyyoy,fi,Niinikkori,niinikkori,kyaku,oy,noun,4
balkono,eo,/balkono/,ɶboo,balcony,バルコニー,いいとも,/iitomo/,yyoo,ja,sure thing,いいとも,kyaku,oo,adjective,3
獲物,ja,/emono/,øoo,Prey,獲物,vetoomus,/ˈvetoomus/,øooub,fi,plea,嘆願,to,oo,noun,3
دموي,ar,/damaʊijj/,ɶɶʊy,bloody,血まみれ,labrosse,/ɫɑˈbɹoʊsi/,ɑboʊy,en,labrosse,ラブロス,kyaku,ʊy,adjective,3
