,word,word_lang,word_pos,word_ipa,word_ipa_edited_vowel,word_en,next_word_index_verb,next_word_index_adjective,next_word_index_noun
342,covey,en,verb,/ˈkəvi/,əy,covey,464:1145:1478,,1335:1544:1646
343,kawanan,id,verb,/kawanan/,ɶɶɶm,flock,351:395:1356:1393,1348,1260:1297:1305:1481:1715:1754
344,sever,en,verb,/ˈsɛvɝ/,œə,sever,1349,,
345,karena,id,verb,/karəna/,ɶəɶ,because,,,1350
346,祈る,ja,verb,/inoɾɯ/,you,pray,1351,,1877
347,기도,ko,verb,/kido̞/,yo,Prayer,1352,422,1420
348,매일,ko,verb,/mɛ̝iɭ/,œy,everyday,553,664,1353:1537
349,자아,ko,verb,/t͡ɕa̠a̠/,pɶɶ,Ego,,635,1354:1624:1735
350,nea,eo,adjective,/nea/,øɶ,ne,,,1355
351,아담,ko,verb,/a̠da̠m/,ɶɶm,Adam,256:294:343:512:724:792:1356:1393,479:1348,1260:1305:1481:1715
352,비누,ko,adjective,/pinu/,yu,soap,,,1357:1412:1753
353,pushy,en,adjective,/ˈpʊʃi/,ʊy,pushy,,,1359
354,给,zh-cn,verb,/keɪ˨˩˦/,øʏ,give,462:1155,,
355,evert,en,verb,/ɪˈvɝt/,ʏəp,evert,1360:1676,,
356,thier,en,adjective,/ˈθiɝ/,yə,thier,1527,,1300:1510
357,lezat,id,adjective,/ləzat/,ləβɶp,delicious,1361,,
358,얇은,ko,verb,/ja̠ɭbɯn/,ɶbum,thin,1362,,
359,팁,ko,verb,/tʰip̚/,pyp,tip,397:434:637:777:1325,319,1363:1432:1740
360,seeks,en,verb,/ˈsiks/,ϕypϕ,seeks,,,1004:1169:1364:1365:1641
361,辩,zh-cn,verb,/pjɛn˥˩/,pœm,debate,99,207,1212:1366
362,tuko,eo,verb,/tuko/,pupo,towel,,,1367
363,to-do,en,verb,/ˌtuˈdu/,uu,to-do,378:383:406:487:729:1403,1384,1368:1382:1706
364,fari,eo,verb,/fari/,ɶy,to do,442:544:1280:1331,161:489:656,1229:1440
365,镞,zh-cn,verb,/tsu˧˥/,pu,arrowhead,,,1369
366,그리다,ko,verb,/kɯɾida̠/,uyɶ,draw,,558,958:1370:1541:1894
367,嗅ぐ,ja,verb,/kagɯ/,ɶu,smell,292:650:747:760:1295:1417,569:1149:1371,1049:1271:1636:1728
368,snail,en,verb,/ˈsneɪɫ/,ϕøʏ,snail,,,1372
369,swete,en,adjective,/ˈswit/,ϕyp,swete,206:1471,1373,1211:1625
370,indie,en,verb,/ˈɪndi/,ʏmy,indie,,,1374:1502
371,자리,ko,adjective,/t͡ɕa̠ɾi/,pɶy,Seat,,,1375:1501
372,vomi,eo,verb,/vomi/,oy,vomit,159:1226,306,1312:1376:1436
373,vomit,en,verb,/ˈvɑmət/,ɑəp,vomit,1377,,
374,hidup,id,verb,/hidup/,yup,life,,,1378
375,wohnte,de,verb,/ˈvontə/,omə,lived,,,1379
376,laca,eo,adjective,/lat͡sa/,ɶpɶ,tired,,208,1215:1380
377,bewertet,de,verb,/bəˈvɛɾtət/,əœəp,rated,1381,,
378,吹く,ja,verb,/ɸɯkɯ/,uu,Blow,363:383:406:487:729:1403,1384,1368:1382:1550:1706
379,陡,zh-cn,verb,/toʊ˨˩˦/,oʊ,steep,,,1055
380,steep,en,adjective,/ˈstip/,ϕyp,steep,206:1471,1373,1211:1625
381,tippy,en,adjective,/ˈtɪpi/,ʏy,tippy,,,1020
382,바지,ko,verb,/pa̠d͡ʑi/,ɶby,Pants,625,,1383
383,祝福,zh-cn,verb,/ʈʂu˥˩ fu˧˥/,uu,blessing,363:378:406:487:729:1403,1384,1368:1382:1550:1706
384,supra,eo,adjective,/supra/,ϕuprɶ,upper,,,1385
385,苎麻,zh-cn,verb,/ʈʂu˥˩ ma˧˥/,umɶ,Ramie,,,1386
386,rami,id,verb,/rami/,rɶmy,hemp,175,646,1180:1278:1332:1387:1634:1762
387,goofy,en,verb,/ˈɡufi/,uϕy,goofy,,,1388
388,바보,ko,verb,/pa̠bo̞/,pɶbo,Fool,681,,1138:1389
389,wooed,en,adjective,/ˈwud/,rub,wooed,,,1110
390,razi,eo,verb,/razi/,rɶβy,shave,,,1390
391,ready,en,adjective,/ˈɹɛdi/,œby,ready,1200,,1242:1391
392,siap,id,adjective,/siap/,ϕyɶp,Ready,98:1038,,1104:1448:1564
393,meant,en,verb,/ˈmɛnt/,mœmp,meant,281,,1074:1265
394,sah,id,adjective,/sah/,ϕɶr,legitimate,,,1392
395,반란,ko,verb,/pa̠ɭɭa̠n/,pɶɶm,Rebellion,256:294:343:512:724:792:1356:1393,479:1348,1260:1305:1481:1715
396,wield,en,verb,/ˈwiɫd/,ryb,wield,,,1394
397,creak,en,verb,/ˈkɹik/,pyp,creak,359:637:1325,,1363:1432:1740
398,hardy,en,adjective,/ˈhɑɹdi/,rɒby,hardy,,,1077
399,kuat,id,adjective,/kuat/,puɶp,strong,1071,,1017:1396
400,bagus,id,adjective,/bagus/,bɶbuϕ,very nice,,,1397
401,touch,en,verb,/ˈtətʃ/,pəp,touch,,,1398
402,触碰,zh-cn,verb,/ʈʂʰu˥˩ pʰɤŋ˥˩/,upom,Touch,,707,1399:1685:1755
403,하류,ko,verb,/ha̠ɾju/,rɶu,downstream,62:574:753,1065,1400
404,fali,eo,verb,/fali/,ϕɶly,fall,,1401,
405,伸びる,ja,verb,/nobiɾɯ/,oyu,extend,,,1402
406,구두,ko,verb,/kudu/,uu,shoes,363:378:383:729:1403,1384,1368:1382:1550
407,zahir,id,adjective,/zahir/,ɶyr,Zahir.,,,1288
408,zahir,en,adjective,/zəˈhɪɹ/,əʏ,zahir,,,1404
409,sobra,eo,adjective,/sobra/,obɶ,sober,1405,,
410,putih,id,adjective,/putih/,uyr,white,,1406,
411,白い,ja,adjective,/ɕiɾoi/,yoy,white,,,1407
412,질의,ko,verb,/t͡ɕiɾɰi/,pyy,vaginal,437,,1113:1408:1519
413,puŝi,eo,verb,/puʃi/,uy,push,466:748,,1409:1460:1722
414,schieben,de,verb,/ˈʃiːbən/,yəm,push,,,1410:1456:1585
415,推,zh-cn,verb,/tʰweɪ˥˥/,pøʏ,Push,97,,1099:1411
416,seram,id,verb,/səram/,əɶm,Seram,,,1274:1413
417,liter,id,verb,/litər/,yər,liter,,1414,
418,tariert,de,verb,/ˈtaɽiːɾt/,ɶyp,tared,,,1415
419,kicks,en,verb,/ˈkɪks/,ʏpϕ,kicks,,,1112:1416:1606:1750
420,dawdy,en,adjective,/ˈdɔdi/,ɔy,dawdy,535,,1041:1418
421,morin,en,adjective,/ˈmɔɹɪn/,ɔʏm,morin,,,1419
422,绿色,zh-cn,adjective,/ly˥˩ sɤ˥˩/,yo,green,347:1352,,1420
423,nazo,eo,adjective,/nazo/,ɶo,nose,45:537:1047,225,1421:1523
424,기어,ko,adjective,/kiʌ̹/,yɔ,Gear,1422,,
425,亡くなる,ja,verb,/nakɯnaɾɯ/,ɶuɶu,Died,,1492,1423:1489:1609
426,goyah,id,adjective,/gojah/,boɶr,Shaky,,,1425
427,preen,en,verb,/ˈpɹin/,pym,preen,1140:1426,,
428,nitty,en,adjective,/ˈnɪti/,mʏpy,nitty,,,1315
429,clott,en,adjective,/ˈkɫɑt/,pɒp,clott,,,1427:1719
430,burek,en,verb,/ˈbɛɹɪk/,bœʏp,burek,,,1337:1428
431,발톱,ko,verb,/pa̠ɭtʰo̞p̚/,pɶpop,toenail,1429,,
432,지우,ko,verb,/t͡ɕiu/,pϕyu,Jiwoo,186,,1191:1430:1576
433,괴물,ko,verb,/kø̞muɭ/,pømu,monster,,,1431
434,treat,en,verb,/ˈtɹit/,pyp,treat,359:637:1325,,1363:1432:1740
435,witty,en,adjective,/ˈwɪti/,rʏpy,witty,,,1315
436,seamy,en,adjective,/ˈsimi/,yy,seamy,,1433,1060:1479:1486:1679
437,给予,zh-cn,verb,/tɕi˨˩˦ y˨˩˦/,pyy,give,203:412:809,107,1113:1408:1434
438,malsana,eo,adjective,/malsana/,ɶlɶɶ,ill,,,1435
439,부모,ko,verb,/pumo̞/,uo,parents,700:1678,1536,1437
440,索,zh-cn,verb,/suɔ˨˩˦/,uɔ,Rope,,,1438
441,話し,ja,verb,/hanaɕi/,ɶɶy,story,,,1051:1224:1439:1518:1524:1584:1617:1683
442,다리,ko,verb,/ta̠ɾi/,ɶy,Leg,222:277:364:544:1166:1280,161:489:656,1229:1440
443,denim,en,adjective,/ˈdɛnəm/,œəm,denim,27:609,,1441
444,pores,en,verb,/ˈpɔɹz/,ɔβ,pores,,,1442
445,rideto,eo,verb,/rideto/,yøo,smile,,,1443
446,망각,ko,verb,/ma̠ŋɡa̠k̚/,ɶmɶp,oblivion,475:1323,1444,1083:1466
447,vista,en,adjective,/ˈvɪstə/,ʏϕə,vista,,,1445
448,叫ぶ,ja,verb,/sakebɯ/,ɶøu,call out,1446,,
449,喊,zh-cn,verb,/xan˨˩˦/,ɶm,call,282:1682,533,1447:1517
450,lipat,id,adjective,/lipat/,yɶp,folding,98:1038,,1104:1448:1564
451,hasek,en,verb,/ˈhɑsɛk/,ɑœp,hasek,1449,,
452,fours,en,verb,/ˈfɔɹz/,ɔβ,fours,,,1442
453,verge,en,verb,/ˈvɝdʒ/,əb,verge,,,1309
454,lowly,en,adjective,/ˈɫoʊɫi/,oʊy,lowly,1450,,
455,生涩,zh-cn,verb,/ʂɤŋ˥˥ sɤ˥˩/,omo,Joy,,,1451
456,塞,zh-cn,verb,/saɪ˥˥/,ɶʏ,Plug,,,1452:1475
457,betis,id,verb,/bətis/,əyϕ,calf,1453,,
458,start,en,verb,/ˈstɑɹt/,ϕɑp,start,,,1454
459,달다,ko,verb,/ta̠ɭda̠/,ɶɶ,Sweet,,,1057:1455:1681:1747
460,wiegen,de,verb,/ˈviːɡən/,yəm,to weigh,,,1410:1456:1585
461,pesi,eo,verb,/pesi/,øy,weighs,1546,,1457
462,weigh,en,verb,/ˈweɪ/,øʏ,weigh,149:354:1155:1548,,
463,milch,en,verb,/ˈmɪɫtʃ/,ʏp,milch,,,1458
464,seri,id,verb,/səri/,əy,series,328:342:1145,139:339:486:561:653:667:767,1494:1544:1646
465,脊,zh-cn,verb,/tɕi˧˥/,py,ridge,1528,1459,
466,둥이,ko,verb,/tuŋi/,uy,Round,413:748,,1409:1460:1722
467,using,en,verb,/ˈjuzɪŋ/,uʏm,using,,,1461
468,맛,ko,verb,/ma̠t̚/,ɶp,flavor,,,1168:1464:1507
469,dicky,en,adjective,/ˈdɪki/,ʏy,dicky,,,1020
470,caput,en,verb,/kəˈpʊt/,əʊp,caput,,,1462
471,hukum,id,verb,/hukum/,uum,law,,,1463
472,reiki,en,adjective,/ˈɹeɪki/,øʏy,reiki,1222,,1001
473,abbey,en,verb,/ˈæbi/,y,abbey,,,1165
474,헐다,ko,verb,/hʌ̹ɭda̠/,ɔɶ,demolish,,,1465
475,bangsat,id,verb,/baŋsat/,ɶmɶp,Bangsat,446:1323,78:317:1444,1466
476,惜しい,ja,adjective,/oɕii/,oyy,Spoken,,,1468
477,warnt,de,verb,/ˈvaɾnt/,ɶmp,warning,,,1122:1252:1469:1477
478,coral,en,adjective,/ˈkɔɹəɫ/,ɔə,coral,1344,,
479,karang,id,adjective,/karaŋ/,ɶɶm,coral,351:395:1356:1393,1348,1260:1297:1305:1481:1715:1754
480,foret,en,adjective,/ˈfɔɹɛt/,ɔœp,foret,,,1101:1472
481,适应,zh-cn,verb,/ʂɚ˥˩ ɪŋ˥˩/,əʏm,adapt,,,1473
482,hurts,en,verb,/ˈhɝts/,əpϕ,hurts,,,1474
483,摆,zh-cn,verb,/paɪ˨˩˦/,ɶʏ,put,,,1452:1475
484,swung,en,verb,/ˈswəŋ/,ϕəm,swung,1476,,
485,smock,en,verb,/ˈsmɑk/,ϕɑp,smock,,,1454
486,mucky,en,adjective,/ˈməki/,əy,mucky,464:1145:1478,,1335:1544:1646
487,유무,ko,verb,/jumu/,uu,The presence or absence,363:378:383:729:1403,1384,1368:1382:1550
488,scorn,en,verb,/ˈskɔɹn/,ϕɔm,scorn,1480,,
489,ハーピー,ja,adjective,/haːpiː/,ɶy,Harpy,222:277:364:442:544:1166:1280:1331,656,1440
490,로고,ko,adjective,/ɾo̞ɡo̞/,oo,logo,307:333,288:1313,1340:1358:1482
491,lalat,id,verb,/lalat/,ɶɶp,flies,220:237,1227,1243:1483
492,怀,zh-cn,verb,/xuaɪ˧˥/,uɶʏ,Pretty,1484,,1846
493,sworn,en,verb,/ˈswɔɹn/,ϕɔm,sworn,1480,,
494,motif,id,verb,/motif/,oyϕ,Motif,,,1485
495,weepy,en,adjective,/ˈwipi/,yy,weepy,,1433,1060:1479:1486:1679
496,kibar,id,verb,/kibar/,yɶr,Kibar,,1487:1716,1069
497,touch,en,verb,/ˈtətʃ/,əp,touch,,,1488:1673
498,歌う,ja,verb,/ɯtaɯ/,uɶu,sing,,1492,1423:1489:1609
499,knick,en,verb,/ˈnɪk/,ʏp,knick,,,1458
500,suite,en,verb,/ˈswit/,ϕyp,suite,206:1471,1373,1211:1625
501,編む,ja,verb,/amɯ/,ɶu,Knock,292:650:747:760:1295:1417,569:1149:1371,1049:1271:1636:1728
502,Kugel,de,verb,/ˈkuːɡəl/,uəl,Bullet,,,1491
503,暮らす,ja,verb,/kɯɾasɯ/,uɶu,live,,1492,1423:1489:1609
504,agung,id,adjective,/aguŋ/,ɶum,great,696:1493:1675,737:1146,1712
505,bourn,en,verb,/ˈbɔɹn/,ɔm,bourn,,1495,1638
506,비듬,ko,adjective,/pidɯm/,yum,dandruff,,,1496
507,tenuk,id,adjective,/tənuʔ/,əub,tapir,1040:1497,,
508,맥,ko,adjective,/mɛ̝k̚/,œp,vein,,,1498
509,petal,en,adjective,/ˈpɛtəɫ/,œə,petal,1349,,
510,react,en,verb,/ɹiˈækt/,ypp,react,,,1499
511,maleo,eo,verb,/maleo/,ɶøo,malle,1500,,1909
512,rahang,id,verb,/rahaŋ/,ɶɶm,jaw,351:395:1356:1393,1348,1260:1297:1305:1481:1715:1754
513,kinky,en,adjective,/ˈkɪŋki/,ʏmy,kinky,,,1374:1502
514,tepat,id,adjective,/təpat/,əɶp,right,1503:1542,,
515,모란,ko,verb,/mo̞ɾa̠n/,oɶm,peony,,,1221
516,慕う,ja,verb,/ɕitaɯ/,yɶu,Honor,,1504,1062:1631
517,沟,zh-cn,verb,/koʊ˥˥/,oʊ,ditch,,,1055
518,annal,en,adjective,/ˈænəɫ/,ə,annal,,,1506
519,낫,ko,adjective,/na̠t̚/,ɶp,sickle,,,1168:1464:1507
520,도금,ko,verb,/to̞ɡɯm/,oum,Plated,1219:1686,,1192:1508
521,walks,en,verb,/ˈwɔks/,ɔpϕ,walks,,,1509
522,regal,en,adjective,/ˈɹiɡəɫ/,yə,regal,1527,,1300:1510
523,외모,ko,verb,/ø̞mo̞/,øo,look,327,,1333:1511
524,dasar,id,adjective,/dasar/,ɶɶr,basic,,1052:1696,
525,hunch,en,verb,/ˈhəntʃ/,əmp,hunch,,,1193:1324:1512
526,haunt,en,verb,/ˈhɔnt/,ɔmp,haunt,1756,,1119:1513
527,palsu,id,adjective,/palsu/,ɶlu,false,,,1514:1738
528,bawls,en,verb,/ˈbɔɫz/,ɔβ,bawls,,,1442
529,바벨,ko,verb,/pa̠be̞ɭ/,ɶø,Babel,,,1515
530,cordy,en,adjective,/ˈkɔɹdi/,ɔy,cordy,535,,1041:1418
531,polos,id,adjective,/polos/,ooϕ,plain,,,1516
532,sweet,en,adjective,/ˈswit/,ϕyp,sweet,206:1471,1373,1211:1625
533,단,ko,adjective,/ta̠n/,ɶm,only,282:449:1285:1682,,1447:1517
534,甘い,ja,adjective,/amai/,ɶɶy,sweet,,,1051:1224:1439:1518:1524:1584:1617:1683
535,허리,ko,verb,/hʌ̹ɾi/,ɔy,waist,39,420:530:665:1520,1041
536,pulls,en,verb,/ˈpʊɫz/,ʊβ,pulls,,,1522
537,拉扯,zh-cn,verb,/la˥˥ ʈʂʰɤ˨˩˦/,ɶo,Pull,1047,225:423,1232:1421:1523
538,닌자,ko,adjective,/nind͡ʑa̠/,ymbɶ,Ninja,,1525,
539,登る,ja,verb,/noboɾɯ/,oou,climb,1526,,1056:1533
540,venal,en,adjective,/ˈvinəɫ/,yə,venal,1527,,1300:1510
541,忌,zh-cn,verb,/tɕi˥˩/,py,avoid,1528,1459,
542,führt,de,verb,/ˈfyɾt/,yp,leads,,,1529:1752
543,costa,en,adjective,/ˈkɔstɑ/,ɔϕɑ,costa,,,1530
544,babi,id,verb,/babi/,ɶy,pig,222:277:364:442:1166:1280:1331,161:489,1229:1440
545,swine,en,verb,/ˈswaɪn/,ϕɶʏm,swine,1531,,1021
546,farry,en,verb,/ˈfæɹi/,ϕy,farry,,,1532:1674
547,遅く,ja,adjective,/osokɯ/,oou,late,1526,,1056:1533
548,スマート,ja,adjective,/sɯmaːto/,uɶo,smart,1534,,
549,smart,en,adjective,/ˈsmɑɹt/,ϕɑp,smart,,,1454
550,tegak,id,adjective,/təgaʔ/,əɶb,Tegging,,1302,
551,bapak,id,adjective,/bapaʔ/,ɶɶb,father,,1724,1535
552,무모,ko,adjective,/mumo̞/,uo,Reckless,700:1678,1536,1437
553,verry,en,verb,/ˈvɛɹi/,œy,verry,348,727,1537
554,feiert,de,verb,/ˈfəiːɾt/,əyp,celebrate,,1757,1538
555,适合,zh-cn,verb,/ʂɚ˥˩ xɤ˧˥/,əo,Suitable for,,,1539
556,kun,eo,adjective,/kun/,um,with,,,1540
557,total,id,adjective,/total/,oɶl,total,,,1218:1561
558,mulia,id,adjective,/mulia/,uyɶ,noble,366,,958:1370:1541:1894
559,lezat,id,adjective,/ləzat/,əɶp,delicious,1503:1542,,
560,好吃,zh-cn,adjective,/xɑʊ˥˩ ʈʂʰɚ˥˥/,ɑʊə,good to eat,,,1044:1543
561,yummy,en,adjective,/ˈjəmi/,əy,yummy,464:1145:1478,,1335:1544:1646
562,futon,en,adjective,/ˈfutɑn/,uɑm,futon,,,1545
563,lakin,en,verb,/ˈɫækɪn/,ʏm,lakin,25:226,,1233:1281
564,重さ,ja,adjective,/omosa/,ooɶ,weight,,,1547
565,sedikit,id,verb,/sədikit/,əyyp,a little,,,1549
566,mabuk,id,verb,/mabuʔ/,ɶub,drunk,,,1551
567,gagal,id,verb,/gagal/,ɶɶl,failed,,,1552
568,timid,en,adjective,/ˈtɪmɪd/,ʏʏb,timid,,,1553
569,malu,id,adjective,/malu/,ɶu,shy,47:268:323:367:501:650:747:760:1295:1417,143:1149:1371,1271:1636
570,啜る,ja,verb,/sɯsɯɾɯ/,uuu,sip,,1823,1554:1644:1787:1820
571,악인,ko,verb,/a̠ɡin/,ɶym,knave,1156,34:736,1058:1555
572,热门,zh-cn,verb,/ʐɤ˥˩ mən˧˥/,oəm,Popular,,1556,
573,gerührt,de,verb,/gəˈɾyɾt/,əyp,touched,,1757,1538
574,terharu,id,verb,/tərharu/,ərɶu,Moved,403,1065,
575,wooly,en,adjective,/ˈwʊɫi/,ʊy,wooly,,,1359
576,대머리,ko,verb,/tɛ̝mʌ̹ɾi/,œɔy,bald,1557,,
577,aware,en,adjective,/əˈwɛɹ/,əœ,aware,,,1558
578,sadar,id,adjective,/sadar/,ɶɶr,Aware,,1052:1696,
579,tumis,id,verb,/tumis/,uyϕ,Saute,,,1559
580,saute,en,verb,/sɔˈteɪ/,ɔøʏ,saute,1560,,957:1893
581,owing,en,verb,/ˈoʊɪŋ/,oʊʏm,owing,,,1562
582,毕业,zh-cn,verb,/pi˥˩ jɛ˥˩/,pyœ,graduation,,,1563
583,아들,ko,verb,/a̠dɯɭ/,ɶbu,son,,,1141:1565
584,기한,ko,verb,/kiɦa̠n/,pyɶm,deadline,,1567,1695:1703
585,renal,en,adjective,/ˈɹinəɫ/,ymə,renal,1568,,
586,sanca,id,adjective,/santʃa/,ϕɶmpɶ,Sanca,,,1569
587,編む,ja,verb,/amɯ/,ɶmu,Knock,,,1570
588,흐린,ko,adjective,/xɯɾin/,ϕuym,cloudy,1345,,1096:1263:1571:1647
589,fuzzy,en,adjective,/ˈfəzi/,ϕəβy,fuzzy,,,1572
590,ファジー,ja,adjective,/ɸadʑiː/,ɶbβy,fuzzy,,1573,
591,gagak,id,verb,/gagaʔ/,bɶbɶb,Raven,,1574,
592,duked,en,verb,/ˈdukt/,bupp,duked,1290:1575,,
593,スロー,ja,adjective,/sɯɾoː/,ϕuo,Slot,,,1577
594,throw,en,verb,/ˈθɹoʊ/,ϕoʊ,throw,1578,,
595,ĵeti,eo,verb,/ʒeti/,øpy,to throw,,,1579
596,건,ko,verb,/kʌ̹n/,pɔm,key,1580,,
597,보류,ko,verb,/po̞ɾju/,pou,Hold,,,1581
598,도료,ko,adjective,/to̞ɾjo/,poo,varnish,1582,,1651
599,klik,id,verb,/ʔliʔ/,blyb,click,,,1583
600,汚い,ja,adjective,/kitanai/,yɶɶy,dirty,,,1051:1224:1439:1518:1524:1584:1617:1683
601,blühen,de,verb,/ˈblyːən/,byəm,bloom,,,1410:1456:1585
602,dying,en,verb,/ˈdaɪɪŋ/,ɶʏʏm,dying,,,1587
603,sterben,de,verb,/ˈʃtɛʁbən/,œβəm,to die,,,1588
604,lusty,en,adjective,/ˈɫəsti/,əϕy,lusty,,,1120:1589
605,berat,id,adjective,/bərat/,əɶp,weight,1503:1542,,
606,quick,en,adjective,/ˈkwɪk/,pʏp,quick,,,1590
607,早く,ja,adjective,/hajakɯ/,ɶɶu,quickly,,,1022:1591:1677
608,dormema,eo,adjective,/dormema/,orøɶ,sleepy,,,1593
609,stecken,de,verb,/ˈʃtɛkən/,œəm,stuck,,443:1594,1029
610,mereda,id,verb,/mərəda/,əəɶ,Deathfully,,,1595
611,allow,en,verb,/əˈɫaʊ/,əɶʊ,allow,,,1596
612,允许,zh-cn,verb,/yn˨˩˦ ɕy˨˩˦/,ymy,allow,714,16:142:1299,1018:1148:1693:1710
613,保佑,zh-cn,verb,/pɑʊ˨˩˦ joʊ˥˩/,ɑʊoʊ,bless,210,,1598
614,同様に,ja,adjective,/doɯjoɯni/,ououy,Similarly,1855,,1216:1599
615,ameen,en,adjective,/əˈmin/,əym,ameen,,,1600
616,halus,id,adjective,/halus/,ɶuϕ,smooth,1602,,
617,halon,en,adjective,/ˈheɪˌɫɑn/,øʏɑm,halon,1603,,
618,磨损,zh-cn,verb,/mɔ˧˥ suən˨˩˦/,ɔuəm,Wear,1136:1694,1268,1604
619,trägt,de,verb,/tʁɛːkt/,pœpp,wearing,1605,,1163:1652
620,cates,en,verb,/ˈkeɪts/,øʏpϕ,cates,,,1112:1416:1606:1750
621,vermo,eo,verb,/vermo/,øro,worm,,1607,
622,locks,en,verb,/ˈɫɑks/,ɑpϕ,locks,,,1608
623,유무,ko,verb,/jumu/,umu,The presence or absence,630,,1296:1586:1611:1691
624,陷,zh-cn,verb,/ɕjɛn˥˩/,ϕœm,trap,,,1612
625,babi,id,verb,/babi/,bɶby,pig,382,,1383:1613
626,viral,en,adjective,/ˈvaɪɹəɫ/,βɶʏə,viral,,1614,952:1346
627,挡,zh-cn,verb,/tɑŋ˨˩˦/,pɒm,block,1615,,
628,fitch,en,verb,/ˈfɪtʃ/,ϕʏp,fitch,1616,,
629,渗出,zh-cn,verb,/ʂən˥˩ ʈʂʰu˥˥/,əmu,Exude,,,1618
630,住む,ja,verb,/sɯmɯ/,ϕumu,live,293:623,,1296:1586:1619:1691
631,기호,ko,verb,/kiβo̞/,pyβo,sign,,,1620
632,모일,ko,verb,/mo̞iɭ/,moy,Meal,,1621,
633,메모,ko,verb,/me̞mo̞/,mømo,memo,,1202,1213:1622
634,cabal,en,adjective,/kəˈbɑɫ/,pəbɒ,cabal,,,1623
635,kaya,id,adjective,/kaja/,pɶɶ,rich,349,,1354:1624:1735
636,wandert,de,verb,/ˈvandɛɾt/,βɶmbœp,migrating,48,,1626
637,sprüht,de,verb,/ˈʃpɾyt/,pyp,spray,359:397:434:777:1325,319,1363:1432
638,kode,id,verb,/kodə/,pobə,code,1627,,
639,陰気,ja,adjective,/iɴki/,ypy,Violent,693:1628,1711,1667
640,고약,ko,verb,/ko̞ja̠k̚/,poɶp,salve,280,1283:1629,
641,끈,ko,verb,/k͈ɯn/,pum,string,1118,,
642,張り合う,ja,verb,/haɾiaɯ/,rɶyɶu,compete,,1504,1062:1631
643,leafy,en,adjective,/ˈɫifi/,yϕy,leafy,,,1632
644,milch,en,verb,/ˈmɪɫtʃ/,mʏp,milch,,,1633
645,kau,id,adjective,/kau/,pɶu,you,13,,1088:1195
646,감기,ko,adjective,/ka̠mɡi/,pɶmy,cold,175:275:386,,1180:1278:1332:1387:1634
647,dummy,en,adjective,/ˈdəmi/,bəmy,dummy,,,1185
648,dulce,en,verb,/ˈdəɫs/,əϕ,dulce,1150,,
649,orcas,en,adjective,/ˈɔɹkəs/,ɔəϕ,orcas,,1635,
650,하프,ko,verb,/ha̠pʰɯ/,ɶu,harp,47:268:292:323:367:501:1295:1417,143:569:1149:1371,1049:1636:1728
651,marah,id,verb,/marah/,ɶɶr,angry,,1052:1696,
652,barra,en,verb,/ˈbɑɹə/,ɑə,barra,,1637,
653,furry,en,adjective,/ˈfɝi/,əy,furry,464:1145:1478,,1335:1544:1646
654,mourn,en,verb,/ˈmɔɹn/,ɔm,mourn,,1495,1638
655,zahlen,de,verb,/ˈtsaːln̩/,pɶlm,numbers,,,1639
656,basi,id,adjective,/basi/,ɶy,stale,222:277:364:442:1166:1280:1331,161:489,1229:1440
657,stale,en,adjective,/ˈsteɪɫ/,ϕøʏ,stale,,,1372
658,poach,en,verb,/ˈpoʊtʃ/,oʊp,poach,,,1640
659,perut,id,adjective,/pərut/,əup,stomach,1642,,
660,vinny,en,verb,/ˈvɪni/,ʏy,vinny,,,1020
661,stalk,en,verb,/ˈstɔk/,ϕɔp,stalk,,,1643
662,結ぶ,ja,verb,/mɯsɯbɯ/,uuu,tie,,1823,1554:1644:1787:1820
663,cooed,en,verb,/ˈkud/,ub,cooed,,,1167:1645
664,leddy,en,adjective,/ˈɫɛdi/,œy,leddy,348,727,1537
665,hoppy,en,adjective,/ˈhɔpi/,ɔy,hoppy,535,,1041:1418
666,기업,ko,verb,/kiʌ̹p̚/,yɔp,Enterprise,1181,,1279
667,muddy,en,adjective,/ˈmədi/,əy,muddy,464:1145:1478,,1335:1544:1646
668,흐린,ko,adjective,/xɯɾin/,uym,cloudy,1345,,1096:1263:1571:1647
669,dadap,id,verb,/dadap/,ɶɶp,Dadap,220:237,1227,1243:1483
670,sells,en,verb,/ˈsɛɫz/,œβ,sells,,,1648
671,卖,zh-cn,verb,/maɪ˥˩/,ɶʏ,Sell,,,1452:1475
672,괴물,ko,verb,/kø̞muɭ/,øu,monster,32,1649,1034:1470
673,batu,id,verb,/batu/,bɶpu,stone,100:1106,1256,1650
674,weckt,de,verb,/ˈvɛkt/,βœpp,arouse,1605,,1163:1652
675,weeps,en,verb,/ˈwips/,rypϕ,weeps,,,1004:1169:1364:1365:1641
676,weigh,en,verb,/ˈweɪ/,røʏ,weigh,1653,,
677,pesi,eo,verb,/pesi/,pøϕy,weighs,,,1654
678,무늬,ko,adjective,/muni/,mumy,pattern,1087,,1314
679,mealy,en,adjective,/ˈmiɫi/,myy,mealy,,,1655
680,beech,en,verb,/ˈbitʃ/,byp,beech,,,1656
681,fago,eo,verb,/fago/,ϕɶbo,There is,132:388,,1138:1389:1657
682,粘贴,zh-cn,verb,/ʈʂan˥˥ tʰjɛ˥˥/,ɶmpœ,Paste,,,1064:1250:1658
683,부리,ko,adjective,/puɾi/,puy,beak,184:1189,,
