,word,word_lang,word_pos,word_ipa,word_ipa_edited_vowel,word_en,next_word_index_verb,next_word_index_adjective,next_word_index_noun
289,bible,en,adjective,/ˈbaɪbəɫ/,ɶʏə,bible,,1477,845:1141
290,uzi,eo,verb,/uzi/,uy,to use,79:354:658:1077,167:602:606:1206,1076:1199:1268:1288:1333:1575
291,낫,ko,adjective,/na̠t̚/,ɶp,sickle,1207,,974:1056:1337:1375
292,punch,en,verb,/ˈpəntʃ/,əmp,punch,,,1081:1208
293,cheap,en,adjective,/ˈtʃip/,pyp,cheap,,,
294,langsing,id,verb,/laŋsiŋ/,ɶmym,slim,,,
295,svelte,en,adjective,/ˈsvɛɫt/,ϕœp,svelte,,,
296,抵达,zh-cn,verb,/ti˨˩˦ ta˧˥/,yɶ,arrival,1212,62:181:628,865:959:1091:1516:1543:1743
297,setia,id,adjective,/sətia/,əyɶ,loyal,,1192,1213
298,macht,de,verb,/ˈmaxt/,ɶϕp,makes,,,1214
299,corse,en,verb,/ˈkɔɹs/,ɔϕ,corse,,,1001:1148:1585
300,ledo,eo,verb,/ledo/,øo,leather,180:566,1090:1470,1216:1379
301,rummy,en,verb,/ˈɹəmi/,əy,rummy,418:1034:1348,,1010:1073:1218:1409:1437:1452:1506:1520:1542:1609
302,ducal,en,adjective,/ˈdukəɫ/,uə,ducal,,,989:1219
303,burek,en,verb,/ˈbɛɹɪk/,œʏp,burek,,,1220
304,다행,ko,verb,/ta̠ɦɛ̝ŋ/,ɶœm,Relief,1221,,
305,ŝtofo,eo,verb,/ʃtofo/,oo,fabric,282:410:1445:1576,438:535,801:1176:1223:1238:1325:1352:1579:1692
306,weave,en,verb,/ˈwiv/,yβ,weave,946,,1013:1084:1087:1117
307,weben,de,verb,/ˈveːbən/,øəm,weave,,,1224
308,salah,id,adjective,/salah/,ɶɶr,wrong,,944:1115:1550,1598
309,orval,en,adjective,/ˈɔɹvəɫ/,ɔə,orval,1226,1140,
310,purdy,en,adjective,/ˈpɝdi/,əy,purdy,418:1034:1348,,1010:1073:1218:1409:1437:1452:1506:1520:1542:1609
311,final,en,adjective,/ˈfaɪnəɫ/,ɶʏə,final,,1477,845:1141
312,sah,id,adjective,/sah/,ɶr,legitimate,,,1228:1272:1340
313,covey,en,verb,/ˈkəvi/,əy,covey,418:1034:1348,,1010:1073:1218:1409:1437:1452:1506:1520:1542:1609
314,kawanan,id,verb,/kawanan/,ɶɶɶm,flock,,1229,1604
315,sever,en,verb,/ˈsɛvɝ/,œə,sever,1143:1570,1701,1592
316,karena,id,verb,/karəna/,ɶəɶ,because,,,1230
317,祈る,ja,verb,/inoɾɯ/,you,pray,1231,,
318,매일,ko,verb,/mɛ̝iɭ/,œy,everyday,113:119:493,106:178:219:356:593:1757,887:1129:1233:1402
319,자아,ko,verb,/t͡ɕa̠a̠/,pɶɶ,Ego,,,
320,아담,ko,verb,/a̠da̠m/,ɶɶm,Adam,236:269:458:1236:1273,429,722:875:1146:1190:1351:1568:1630
321,비누,ko,adjective,/pinu/,yu,soap,171:1571,,935:1079:1098:1237:1291:1304:1603
322,pushy,en,adjective,/ˈpʊʃi/,ʊy,pushy,,,1239
323,evert,en,verb,/ɪˈvɝt/,ʏəp,evert,1240:1532,,
324,thier,en,adjective,/ˈθiɝ/,yə,thier,1392:1433,,1185:1378
325,lezat,id,adjective,/ləzat/,əɶp,delicious,1059:1241:1407,,
326,얇은,ko,verb,/ja̠ɭbɯn/,ɶum,thin,1242:1531,131:451,739:753:1565
327,팁,ko,verb,/tʰip̚/,pyp,tip,,,
328,seeks,en,verb,/ˈsiks/,ypϕ,seeks,,,897:1057:1244:1245
329,辩,zh-cn,verb,/pjɛn˥˩/,pœm,debate,,,
330,tuko,eo,verb,/tuko/,uo,towel,395:1534,492:531:1401,806:1247:1311:1440:1697
331,to-do,en,verb,/ˌtuˈdu/,uu,to-do,74:268:345:350:369:435:563:645:685:1282,234:1264,749:972:1144:1181:1248:1262:1449:1474:1482:1527:1546:1559
332,fari,eo,verb,/fari/,ɶy,to do,159:349:353:398:484:664:1085:1165:1215:1612,93:175:339:437:528:578:585:699:1280:1438,789:792:797:818:843:890:962:1067:1068:1116:1263:1267:1270:1314:1370:1476:1496:1611:1682:1685:1705:1725
333,镞,zh-cn,verb,/tsu˧˥/,pu,arrowhead,,,
334,그리다,ko,verb,/kɯɾida̠/,uyɶ,draw,,498,1250:1406
335,嗅ぐ,ja,verb,/kagɯ/,ɶu,smell,99:123:127:366:522:581:600:996:1180,469:508:577:1037:1251,773:909:941:979:999:1030:1083:1156:1279:1300:1380:1435:1498:1509:1589:1638:1670:1737
336,snail,en,verb,/ˈsneɪɫ/,ϕøʏ,snail,,,
337,swete,en,adjective,/ˈswit/,ϕyp,swete,,,
338,indie,en,verb,/ˈɪndi/,ʏmy,indie,,,
339,자리,ko,adjective,/t͡ɕa̠ɾi/,pɶy,Seat,,,
340,vomit,en,verb,/ˈvɑmət/,ɑəp,vomit,1257,,
341,hidup,id,verb,/hidup/,yup,life,,,1258
342,wohnte,de,verb,/ˈvontə/,omə,lived,,,
343,laca,eo,adjective,/lat͡sa/,ɶpɶ,tired,,,
344,bewertet,de,verb,/bəˈvɛɾtət/,əœəp,rated,1261,,
345,吹く,ja,verb,/ɸɯkɯ/,uu,Blow,74:268:331:350:369:435:645:685:1282,234:1264,749:972:1181:1248:1262:1415:1449:1482:1546:1559
346,陡,zh-cn,verb,/toʊ˨˩˦/,oʊ,steep,532:1095,,947
347,steep,en,adjective,/ˈstip/,ϕyp,steep,,,
348,tippy,en,adjective,/ˈtɪpi/,ʏy,tippy,,,913:1161:1172:1254:1371:1628
349,바지,ko,verb,/pa̠d͡ʑi/,ɶby,Pants,,,
350,祝福,zh-cn,verb,/ʈʂu˥˩ fu˧˥/,uu,blessing,74:268:331:345:369:435:563:645:685:1282,234:1264,1144:1181:1248:1262:1415:1449:1474:1482:1527:1559
351,supra,eo,adjective,/supra/,upɶ,upper,,,
352,苎麻,zh-cn,verb,/ʈʂu˥˩ ma˧˥/,uɶ,Ramie,187,351,1096:1265:1266
353,rami,id,verb,/rami/,ɶy,hemp,65:160:207:332:349:367:398:664:1054:1085:1165:1215:1612,93:175:339:437:528:578:699:1438,789:792:797:818:843:890:962:1067:1068:1116:1163:1255:1263:1267:1270:1314:1370:1476:1496:1611:1682:1685:1725
354,goofy,en,verb,/ˈɡufi/,uy,goofy,79:169:290:658:978:1077,602:606:1206,1076:1199:1268:1288:1333:1575
355,바보,ko,verb,/pa̠bo̞/,ɶo,Fool,44:478:604:671:677:708:939:1582,85,707:711:787:907:985:988:1027:1082:1119:1138:1269:1388:1586:1618:1619:1680
356,ready,en,adjective,/ˈɹɛdi/,œy,ready,318:1015:1088,643:1757,887:1006:1020:1129:1271:1402
357,siap,id,adjective,/siap/,yɶp,Ready,95:930,,994:1322:1429
358,반란,ko,verb,/pa̠ɭɭa̠n/,ɶɶm,Rebellion,236:269:458:1236:1273,429,722:875:1146:1190:1351:1568:1630
359,wield,en,verb,/ˈwiɫd/,yb,wield,536,,955:1274:1446
360,creak,en,verb,/ˈkɹik/,pyp,creak,,,
361,hardy,en,adjective,/ˈhɑɹdi/,ɑy,hardy,,,934:968
362,kuat,id,adjective,/kuat/,uɶp,strong,963,,910:1275
363,bagus,id,adjective,/bagus/,ɶuϕ,very nice,1465,,1276
364,touch,en,verb,/ˈtətʃ/,əp,touch,,,898:1277:1358:1529
365,触碰,zh-cn,verb,/ʈʂʰu˥˩ pʰɤŋ˥˩/,upom,Touch,,,
366,하류,ko,verb,/ha̠ɾju/,ɶu,downstream,13:46:99:123:248:335:448:600:996:1180,133:469:508:577:1037:1251,731:771:909:941:979:999:1026:1030:1279:1300:1380:1430:1435:1498:1509:1589:1638:1672
367,fali,eo,verb,/fali/,ɶy,fall,159:349:353:398:484:664:1085:1165:1215:1612,93:175:339:437:528:578:585:699:1280:1438,789:792:797:818:843:890:962:1067:1068:1116:1263:1267:1270:1314:1370:1476:1496:1611:1682:1685:1705:1725
368,伸びる,ja,verb,/nobiɾɯ/,oyu,extend,,,1281
369,구두,ko,verb,/kudu/,uu,shoes,331:345:350:563:645:1282,1264,749:972:1144:1181:1248:1262:1415:1449:1474:1527:1546
370,zahir,id,adjective,/zahir/,ɶyr,Zahir.,,1136,1173
371,zahir,en,adjective,/zəˈhɪɹ/,əʏ,zahir,,,1283
372,sobra,eo,adjective,/sobra/,obɶ,sober,,,
373,putih,id,adjective,/putih/,uyr,white,,1285,
374,白い,ja,adjective,/ɕiɾoi/,yoy,white,,,1286
375,질의,ko,verb,/t͡ɕiɾɰi/,pyy,vaginal,,,
376,schieben,de,verb,/ˈʃiːbən/,yəm,push,72,,737:970:1289:1329:1448:1642
377,推,zh-cn,verb,/tʰweɪ˥˥/,pøʏ,Push,,,
378,seram,id,verb,/səram/,əɶm,Seram,,,1159:1292
379,liter,id,verb,/litər/,yər,liter,,1293,
380,tariert,de,verb,/ˈtaɽiːɾt/,ɶyp,tared,,,1294
381,kicks,en,verb,/ˈkɪks/,ʏpϕ,kicks,,,1002:1600
382,morin,en,adjective,/ˈmɔɹɪn/,ɔʏm,morin,,,1296
383,绿色,zh-cn,adjective,/ly˥˩ sɤ˥˩/,yo,green,43:153:564:1061:1232,,727:871:938:1297:1483:1720:1747
384,기어,ko,adjective,/kiʌ̹/,yɔ,Gear,1298,,
385,亡くなる,ja,verb,/nakɯnaɾɯ/,ɶuɶu,Died,,,1299
386,goyah,id,adjective,/gojah/,oɶr,Shaky,,,1301
387,preen,en,verb,/ˈpɹin/,pym,preen,,,
388,nitty,en,adjective,/ˈnɪti/,ʏy,nitty,,,913:1161:1172:1254:1371:1628
389,clott,en,adjective,/ˈkɫɑt/,pɑp,clott,,,
390,괴물,ko,verb,/kø̞muɭ/,øu,monster,31,1508,715:926:1063:1305:1342
391,treat,en,verb,/ˈtɹit/,pyp,treat,,,
392,witty,en,adjective,/ˈwɪti/,ʏy,witty,,,913:1161:1172:1254:1371:1628
393,给予,zh-cn,verb,/tɕi˨˩˦ y˨˩˦/,pyy,give,,,
394,malsana,eo,adjective,/malsana/,ɶlɶɶ,ill,,,
395,부모,ko,verb,/pumo̞/,uo,parents,330:1534,531:1401,806:1247:1311:1440:1697
396,索,zh-cn,verb,/suɔ˨˩˦/,uɔ,Rope,,,1312
397,話し,ja,verb,/hanaɕi/,ɶɶy,story,,,943:1094:1313:1384:1389:1480:1539
398,다리,ko,verb,/ta̠ɾi/,ɶy,Leg,65:159:160:207:332:353:367:484:1054:1085:1165,93:437:528:585:699:1280,789:792:962:1067:1068:1116:1163:1255:1263:1267:1270:1314:1370:1496:1682:1685:1705:1725
399,denim,en,adjective,/ˈdɛnəm/,œəm,denim,26:540:545,1723,703:706:888:1315
400,rideto,eo,verb,/rideto/,yøo,smile,,,1317
401,망각,ko,verb,/ma̠ŋɡa̠k̚/,ɶmɶp,oblivion,,,
402,vista,en,adjective,/ˈvɪstə/,ʏϕə,vista,,,
403,叫ぶ,ja,verb,/sakebɯ/,ɶøu,call out,1320,,
404,喊,zh-cn,verb,/xan˨˩˦/,ɶm,call,258:1193:1538,475,1321:1383:1545:1733
405,lipat,id,adjective,/lipat/,yɶp,folding,95:930,,994:1322:1429
406,hasek,en,verb,/ˈhɑsɛk/,ɑœp,hasek,1323,,
407,fours,en,verb,/ˈfɔɹz/,ɔβ,fours,,,1065:1316
408,verge,en,verb,/ˈvɝdʒ/,əb,verge,,,1194
409,lowly,en,adjective,/ˈɫoʊɫi/,oʊy,lowly,1324,,
410,生涩,zh-cn,verb,/ʂɤŋ˥˥ sɤ˥˩/,omo,Joy,,,
411,betis,id,verb,/bətis/,əyϕ,calf,1327,,
412,start,en,verb,/ˈstɑɹt/,ϕɑp,start,,,
413,달다,ko,verb,/ta̠ɭda̠/,ɶɶ,Sweet,629,117:343:568,741:821:857:874:949:1018:1177:1234:1260:1487:1523:1537:1544:1587:1597:1646:1735:1738
414,wiegen,de,verb,/ˈviːɡən/,yəm,to weigh,72,,737:970:1289:1329:1448:1642
415,pesi,eo,verb,/pesi/,øy,weighs,1411,,705:736:1330:1442:1511:1553:1584:1617
416,weigh,en,verb,/ˈweɪ/,øʏ,weigh,90:139:377:993:1043:1413,,1252
417,milch,en,verb,/ˈmɪɫtʃ/,ʏp,milch,1479,,1331:1453:1495
418,seri,id,verb,/səri/,əy,series,301:313:1034,110:130:164:310:434:500:527:541:579:583:596:611:627:653:661:674:696:701,1073:1364:1409:1437:1506:1542
419,using,en,verb,/ˈjuzɪŋ/,uʏm,using,,,1334
420,맛,ko,verb,/ma̠t̚/,ɶp,flavor,1207,,974:1056:1337:1375
421,caput,en,verb,/kəˈpʊt/,əʊp,caput,,,1335
422,hukum,id,verb,/hukum/,uum,law,918,23,1336
423,reiki,en,adjective,/ˈɹeɪki/,øʏy,reiki,1110,,894
424,abbey,en,verb,/ˈæbi/,y,abbey,75:482:1393,,973:1053:1397:1525:1530:1558
425,헐다,ko,verb,/hʌ̹ɭda̠/,ɔɶ,demolish,,,1338
426,bangsat,id,verb,/baŋsat/,ɶmɶp,Bangsat,,,
427,惜しい,ja,adjective,/oɕii/,oyy,Spoken,,,1341
428,coral,en,adjective,/ˈkɔɹəɫ/,ɔə,coral,1226,1140,
429,karang,id,adjective,/karaŋ/,ɶɶm,coral,320:358:1236:1273,,722:841:1146:1182:1190:1351:1568:1630
430,适应,zh-cn,verb,/ʂɚ˥˩ ɪŋ˥˩/,əʏm,adapt,,,1344
431,hurts,en,verb,/ˈhɝts/,əpϕ,hurts,,,1345
432,swung,en,verb,/ˈswəŋ/,ϕəm,swung,,,
433,smock,en,verb,/ˈsmɑk/,ϕɑp,smock,,,
434,mucky,en,adjective,/ˈməki/,əy,mucky,418:1034:1348,,1010:1073:1218:1409:1437:1452:1506:1520:1542:1609
435,유무,ko,verb,/jumu/,uu,The presence or absence,331:345:350:563:645:1282,1264,749:972:1144:1181:1248:1262:1415:1449:1474:1527:1546
436,scorn,en,verb,/ˈskɔɹn/,ϕɔm,scorn,,,
437,ハーピー,ja,adjective,/haːpiː/,ɶy,Harpy,65:159:160:207:332:349:353:367:398:484:664:1054:1085:1165:1215:1612,175:339:578:585:1280:1438,792:797:818:843:890:962:1067:1068:1163:1255:1267:1270:1314:1476:1496:1611:1682:1705:1725
438,로고,ko,adjective,/ɾo̞ɡo̞/,oo,logo,282:305:410:660:666:1445:1576,264:1198,801:1223:1238:1352:1510:1579:1692
439,lalat,id,verb,/lalat/,ɶɶp,flies,401,1318,1339:1353
440,怀,zh-cn,verb,/xuaɪ˧˥/,uɶʏ,Pretty,1354,,1687
441,sworn,en,verb,/ˈswɔɹn/,ϕɔm,sworn,,,
442,motif,id,verb,/motif/,oyϕ,Motif,,,1355
443,weepy,en,adjective,/ˈwipi/,yy,weepy,188:375:393:547:616:702:1108:1491,91:103:572:1184:1307,721:847:853:876:911:952:991:1003:1092:1287:1308:1349:1356:1385:1494:1512:1524:1535:1547:1567:1729:1734
444,kibar,id,verb,/kibar/,yɶr,Kibar,,1357:1569,
445,歌う,ja,verb,/ɯtaɯ/,uɶu,sing,,1362,1359:1472
446,knick,en,verb,/ˈnɪk/,ʏp,knick,1479,,1331:1453:1495
447,suite,en,verb,/ˈswit/,ϕyp,suite,,,
448,編む,ja,verb,/amɯ/,ɶu,Knock,99:123:127:366:522:581:600:996:1180,469:508:577:1037:1251,773:909:941:979:999:1030:1083:1156:1279:1300:1380:1435:1498:1509:1589:1638:1670:1737
449,Kugel,de,verb,/ˈkuːɡəl/,uəl,Bullet,,,1361
450,暮らす,ja,verb,/kɯɾasɯ/,uɶu,live,,1362,1359:1472
451,agung,id,adjective,/aguŋ/,ɶum,great,326:1363:1531:1644,651:1035,1565
452,bourn,en,verb,/ˈbɔɹn/,ɔm,bourn,534:1350:1443,1365,912:980:1011:1499
453,비듬,ko,adjective,/pidɯm/,yum,dandruff,,,1366:1714:1717
454,tenuk,id,adjective,/tənuʔ/,əub,tapir,932:1023,,
455,맥,ko,adjective,/mɛ̝k̚/,œp,vein,47:120:942:958,295,1211:1367
456,react,en,verb,/ɹiˈækt/,ypp,react,,,1368
457,maleo,eo,verb,/maleo/,ɶøo,malle,1369,,1745
458,rahang,id,verb,/rahaŋ/,ɶɶm,jaw,320:358:1236:1273,,722:841:1146:1182:1190:1351:1568:1630
459,kinky,en,adjective,/ˈkɪŋki/,ʏmy,kinky,,,
460,tepat,id,adjective,/təpat/,əɶp,right,1059:1241:1407,,
461,모란,ko,verb,/mo̞ɾa̠n/,oɶm,peony,,,1109
462,慕う,ja,verb,/ɕitaɯ/,yɶu,Honor,,1372,954
463,沟,zh-cn,verb,/koʊ˥˥/,oʊ,ditch,532:1095,,947
464,annal,en,adjective,/ˈænəɫ/,ə,annal,,,1374
465,walks,en,verb,/ˈwɔks/,ɔpϕ,walks,,,1377
466,regal,en,adjective,/ˈɹiɡəɫ/,yə,regal,1392:1433,,1185:1378
467,dasar,id,adjective,/dasar/,ɶɶr,basic,,944:1115:1550,1598
468,haunt,en,verb,/ˈhɔnt/,ɔmp,haunt,1606,,1009
469,palsu,id,adjective,/palsu/,ɶlu,false,,,
470,bawls,en,verb,/ˈbɔɫz/,ɔβ,bawls,,,1065:1316
471,바벨,ko,verb,/pa̠be̞ɭ/,ɶø,Babel,,,1381
472,cordy,en,adjective,/ˈkɔɹdi/,ɔy,cordy,6:476:1032,78:612,764:933:977:982:1022:1060:1295:1521
473,polos,id,adjective,/polos/,ooϕ,plain,,,1382
474,sweet,en,adjective,/ˈswit/,ϕyp,sweet,,,
475,단,ko,adjective,/ta̠n/,ɶm,only,258:277:404:1170:1193:1538,,852:1321:1383:1545
476,허리,ko,verb,/hʌ̹ɾi/,ɔy,waist,38:82,129:152:472:594:1386,902:933:977:982:1022:1521:1663
477,pulls,en,verb,/ˈpʊɫz/,ʊβ,pulls,,,1387
478,拉扯,zh-cn,verb,/la˥˥ ʈʂʰɤ˨˩˦/,ɶo,Pull,11:88:124:355:604:671:677:708:939:1582,85:210,707:711:787:907:985:988:1027:1082:1119:1138:1269:1388:1514:1586:1618:1619:1621
479,닌자,ko,adjective,/nind͡ʑa̠/,ymbɶ,Ninja,,,
480,登る,ja,verb,/noboɾɯ/,oou,climb,1391,,948:1398
481,venal,en,adjective,/ˈvinəɫ/,yə,venal,1392:1433,,1185:1378
482,忌,zh-cn,verb,/tɕi˥˩/,py,avoid,,,
483,costa,en,adjective,/ˈkɔstɑ/,ɔϕɑ,costa,,,
484,babi,id,verb,/babi/,ɶy,pig,65:160:207:332:349:367:398:664:1054:1085:1165:1215:1612,93:175:339:437:528:578:699:1438,789:792:797:818:843:890:962:1067:1068:1116:1163:1255:1263:1267:1270:1314:1370:1476:1496:1611:1682:1685:1725
485,swine,en,verb,/ˈswaɪn/,ϕɶʏm,swine,,,
486,farry,en,verb,/ˈfæɹi/,ϕy,farry,,,
487,遅く,ja,adjective,/osokɯ/,oou,late,1391,,948:1398
488,スマート,ja,adjective,/sɯmaːto/,uɶo,smart,1399,,
489,smart,en,adjective,/ˈsmɑɹt/,ϕɑp,smart,,,
490,tegak,id,adjective,/təgaʔ/,əɶb,Tegging,,1187,
491,bapak,id,adjective,/bapaʔ/,ɶɶb,father,,1439:1577,1400
492,무모,ko,adjective,/mumo̞/,uo,Reckless,330:1534,531:1401,806:1247:1311:1440:1697
493,verry,en,verb,/ˈvɛɹi/,œy,verry,318:1015:1088,643:1757,887:1006:1020:1129:1271:1402
494,feiert,de,verb,/ˈfəiːɾt/,əyp,celebrate,,1607,805:1403
495,适合,zh-cn,verb,/ʂɚ˥˩ xɤ˧˥/,əo,Suitable for,,,1404
496,kun,eo,adjective,/kun/,um,with,67:574:1008,108,965:1405
497,total,id,adjective,/total/,oɶl,total,,,1106:1426
498,mulia,id,adjective,/mulia/,uyɶ,noble,334,,1250:1406
499,好吃,zh-cn,adjective,/xɑʊ˥˩ ʈʂʰɚ˥˥/,ɑʊə,good to eat,,,936:1408
500,yummy,en,adjective,/ˈjəmi/,əy,yummy,418:1034:1348,,1010:1073:1218:1409:1437:1452:1506:1520:1542:1609
501,futon,en,adjective,/ˈfutɑn/,uɑm,futon,,,1410
502,lakin,en,verb,/ˈɫækɪn/,ʏm,lakin,24:73:189:673:975:1097:1674,,777:971:1120:1166
503,重さ,ja,adjective,/omosa/,ooɶ,weight,,,1412
504,sedikit,id,verb,/sədikit/,əyyp,a little,,,1414
505,mabuk,id,verb,/mabuʔ/,ɶub,drunk,,,1416
506,gagal,id,verb,/gagal/,ɶɶl,failed,,,1417
507,timid,en,adjective,/ˈtɪmɪd/,ʏʏb,timid,,,1418
508,malu,id,adjective,/malu/,ɶu,shy,13:46:99:127:248:335:366:448:522:581:996:1180,133:1037:1251,731:771:773:979:1026:1083:1156:1300:1380:1430:1435:1498:1509:1589:1638:1670:1672:1737
509,啜る,ja,verb,/sɯsɯɾɯ/,uuu,sip,,1664,1419:1504:1634:1661
510,악인,ko,verb,/a̠ɡin/,ɶym,knave,294:1044,33:650:1751,839:878:950:1014:1420
511,热门,zh-cn,verb,/ʐɤ˥˩ mən˧˥/,oəm,Popular,,1421,747:891:1759
512,gerührt,de,verb,/gəˈɾyɾt/,əyp,touched,,1607,805:1403
513,terharu,id,verb,/tərharu/,ərɶu,Moved,,,
514,wooly,en,adjective,/ˈwʊɫi/,ʊy,wooly,,,1239
515,대머리,ko,verb,/tɛ̝mʌ̹ɾi/,œɔy,bald,1422,,
516,aware,en,adjective,/əˈwɛɹ/,əœ,aware,,,1423
517,sadar,id,adjective,/sadar/,ɶɶr,Aware,,944:1115:1550,1598
518,tumis,id,verb,/tumis/,uyϕ,Saute,,,1424
519,saute,en,verb,/sɔˈteɪ/,ɔøʏ,saute,1425,,850:1731
520,owing,en,verb,/ˈoʊɪŋ/,oʊʏm,owing,,,1427
521,毕业,zh-cn,verb,/pi˥˩ jɛ˥˩/,yœ,graduation,,,1428
522,아들,ko,verb,/a̠dɯɭ/,ɶu,son,13:46:99:123:248:335:448:600:996:1180,133:469:508:577:1037:1251,731:771:909:941:979:999:1026:1030:1279:1300:1380:1430:1435:1498:1509:1589:1638:1672
523,기한,ko,verb,/kiɦa̠n/,yɶm,deadline,,1432,754:1549:1556:1654
524,renal,en,adjective,/ˈɹinəɫ/,yə,renal,1392:1433,,1185:1378
525,sanca,id,adjective,/santʃa/,ɶmpɶ,Sanca,,,
526,흐린,ko,adjective,/xɯɾin/,uym,cloudy,1227,,884:987:1149:1436:1507:1693
527,fuzzy,en,adjective,/ˈfəzi/,əy,fuzzy,418:1034:1348,,1010:1073:1218:1409:1437:1452:1506:1520:1542:1609
528,ファジー,ja,adjective,/ɸadʑiː/,ɶby,fuzzy,,,
529,gagak,id,verb,/gagaʔ/,ɶɶb,Raven,,1439:1577,1400
530,duked,en,verb,/ˈdukt/,upp,duked,1175,,
531,スロー,ja,adjective,/sɯɾoː/,uo,Slot,330:395:1534,492:1401,1247:1311:1440:1697
532,throw,en,verb,/ˈθɹoʊ/,ϕoʊ,throw,,,
533,ĵeti,eo,verb,/ʒeti/,øy,to throw,1411,,705:736:1330:1442:1511:1553:1584:1617
534,건,ko,verb,/kʌ̹n/,ɔm,key,17:80:436:441:452:659:1350:1443,,912:980:1499
535,도료,ko,adjective,/to̞ɾjo/,oo,varnish,282:305:410:660:666:1445:1576,264:1198,801:1223:1238:1352:1510:1579:1692
536,klik,id,verb,/ʔliʔ/,byb,click,,,
537,汚い,ja,adjective,/kitanai/,yɶɶy,dirty,,,1447
538,blühen,de,verb,/ˈblyːən/,byəm,bloom,,,
539,dying,en,verb,/ˈdaɪɪŋ/,ɶʏʏm,dying,,,1450
540,sterben,de,verb,/ˈʃtɛʁbən/,œβəm,to die,,,
541,lusty,en,adjective,/ˈɫəsti/,əϕy,lusty,,,
542,quick,en,adjective,/ˈkwɪk/,pʏp,quick,,,
543,早く,ja,adjective,/hajakɯ/,ɶɶu,quickly,,,1064:1454:1533
544,dormema,eo,adjective,/dormema/,orøɶ,sleepy,,,
545,stecken,de,verb,/ˈʃtɛkən/,œəm,stuck,,399:1457,840:921:1451:1615
546,allow,en,verb,/əˈɫaʊ/,əɶʊ,allow,,,1459
547,允许,zh-cn,verb,/yn˨˩˦ ɕy˨˩˦/,ymy,allow,,,
548,保佑,zh-cn,verb,/pɑʊ˨˩˦ joʊ˥˩/,ɑʊoʊ,bless,,,1461
549,同様に,ja,adjective,/doɯjoɯni/,ououy,Similarly,,,1462
550,ameen,en,adjective,/əˈmin/,əym,ameen,,,1463
551,halus,id,adjective,/halus/,ɶuϕ,smooth,1465,,1276
552,halon,en,adjective,/ˈheɪˌɫɑn/,øʏɑm,halon,1466,,
553,磨损,zh-cn,verb,/mɔ˧˥ suən˨˩˦/,ɔuəm,Wear,,,1467
554,trägt,de,verb,/tʁɛːkt/,pœpp,wearing,,,
555,cates,en,verb,/ˈkeɪts/,øʏpϕ,cates,,,1469
556,vermo,eo,verb,/vermo/,øro,worm,,,
557,locks,en,verb,/ˈɫɑks/,ɑpϕ,locks,,,1471
558,陷,zh-cn,verb,/ɕjɛn˥˩/,ϕœm,trap,,,
559,viral,en,adjective,/ˈvaɪɹəɫ/,ɶʏə,viral,,1477,845:1141
560,挡,zh-cn,verb,/tɑŋ˨˩˦/,ɑm,block,1478,,
561,fitch,en,verb,/ˈfɪtʃ/,ʏp,fitch,1479,,1331:1453:1495
562,渗出,zh-cn,verb,/ʂən˥˩ ʈʂʰu˥˥/,əmu,Exude,,,
563,住む,ja,verb,/sɯmɯ/,uu,live,74:268:331:350:369:435:645:685:1282,234:1264,749:972:1181:1248:1262:1415:1449:1482:1546:1559
564,기호,ko,verb,/kiβo̞/,yo,sign,1061:1232,383,727:836:871:938:1297:1483:1635:1720
565,모일,ko,verb,/mo̞iɭ/,oy,Meal,170:615:969:1113,71:204:1484,929:967:1052:1197:1203:1256:1310:1594:1647
566,메모,ko,verb,/me̞mo̞/,øo,memo,300:556,1090:1470,1101:1216:1379:1485
567,cabal,en,adjective,/kəˈbɑɫ/,əɑ,cabal,,,1486:1554
568,kaya,id,adjective,/kaja/,ɶɶ,rich,319:413:614:687,53:265:343:854,821:857:874:893:1018:1177:1234:1260:1487:1523:1537:1544:1587:1597:1646:1707:1735:1738:1749
569,wandert,de,verb,/ˈvandɛɾt/,ɶmœp,migrating,,,
570,sprüht,de,verb,/ˈʃpɾyt/,pyp,spray,,,
571,kode,id,verb,/kodə/,oə,code,216:342:1490,214:1126,1124:1259
572,陰気,ja,adjective,/iɴki/,yy,Violent,183:188:375:393:547:616:631:702:1108:1491,16:55:91:103:211:443:576:622:1184:1307,721:847:911:952:991:1092:1308:1349:1385:1494:1524:1535:1547:1563:1567:1734:1750
573,고약,ko,verb,/ko̞ja̠k̚/,oɶp,salve,256,1168,
574,끈,ko,verb,/k͈ɯn/,pum,string,,,
575,張り合う,ja,verb,/haɾiaɯ/,ɶyɶu,compete,,,1493
576,leafy,en,adjective,/ˈɫifi/,yy,leafy,188:375:393:547:616:702:1108:1491,91:103:572:1184:1307,721:847:853:876:911:952:991:1003:1092:1287:1308:1349:1356:1385:1494:1512:1524:1535:1547:1567:1729:1734
577,kau,id,adjective,/kau/,ɶu,you,13:46:99:127:248:335:366:448:522:581:996:1180,133:1037:1251,731:771:773:979:1026:1083:1156:1300:1380:1430:1435:1498:1509:1589:1638:1670:1672:1737
578,감기,ko,adjective,/ka̠mɡi/,ɶmy,cold,,,
579,dummy,en,adjective,/ˈdəmi/,əy,dummy,418:1034:1348,,1010:1073:1218:1409:1437:1452:1506:1520:1542:1609
580,orcas,en,adjective,/ˈɔɹkəs/,ɔəϕ,orcas,,1497,
