,word,word_lang,word_pos,word_ipa,word_ipa_edited_vowel,word_en,next_word_index_verb,next_word_index_adjective,next_word_index_noun
627,yikes,en,verb,/ˈjaɪks/,ɶʏpϕ,yikes,,,1447:1551
628,reedy,en,verb,/ˈɹidi/,yby,reedy,785:1177,,1970:2129:2511
629,芦苇,zh-cn,verb,/lu˧˥ weɪ˨˩˦/,lurøʏ,reed,,1657,1875:2615
630,jelas,id,adjective,/dʒəlas/,bəlɶϕ,clear,,,1971
631,生动,zh-cn,verb,/ʂɤŋ˥˥ tʊŋ˥˩/,ompʊm,vivid,,,1972
632,mendambakan,id,verb,/məndambakan/,məmbɶmbɶpɶm,crave,336:645:905:908:1294:1433:1468:1523:1641:1830:1974:2064:2092:2228:2458:2513:2596:2673,634:1621:1652:2075:2153:2488,1360:1648:1671:1840:1983:2083:2338:2567
633,manis,id,adjective,/manis/,mɶmyϕ,sweet,1712:1975,,
634,단,ko,adjective,/ta̠n/,pɶm,only,79:111:167:250:266:286:317:375:454:506:632:645:725:741:813:818:829:845:908:991:1074:1124:1153:1179:1257:1294:1433:1468:1523:1641:1830:2064:2092:2228:2458:2513:2596:2673,8:293:298:390:481:707:739:889:1160:1187:1262:1330:1621:1652:2075:2153:2488,1360:1976:1983:1987:2083:2249
635,甘い,ja,adjective,/amai/,ɶmɶy,sweet,1183:1349:2685,381:831,1373:1733:1873:1977:2168:2405:2516
636,sweet,en,adjective,/ˈswit/,ϕryp,sweet,,2187,1978
637,미터,ko,adjective,/mitʰʌ̹/,mypɔ,Meter,,,1979
638,답례,ko,adjective,/ta̠mɲje̞/,pɶmmø,return courtesy,,,1980
639,mengambil,id,adjective,/məŋambil/,məmɶmbyl,take,,1981,2241
640,빼앗다,ko,adjective,/p͈ɛ̝a̠t̚t͈a̠/,pœɶppɶ,Steal,1982,2417:2442,1928:2145:2670
641,偷,zh-cn,verb,/tʰoʊ˥˥/,poʊ,steal,912:1628,425:1189:1301,
642,costa,en,adjective,/ˈkɔstɑ/,pɔϕpɒ,costa,,,1984
643,cuing,en,verb,/ˈkjuɪŋ/,puʏm,cuing,,,1985
644,anzunehmen,de,verb,/ʔanˈtsuːˌnemən/,bɶmpϕumøməm,accept,137:432:1804:1986:2641,960:1019:1673:2635,1646:1796:1943:1966:1994:2031:2362:2429:2522:2632
645,捣蛋,zh-cn,verb,/tɑʊ˨˩˦ tan˥˩/,pɒʊpɶm,Trick,79:111:167:250:266:286:317:336:375:454:506:632:725:741:813:818:829:845:905:991:1074:1124:1153:1179:1257:1433:1523:1641:1830:1974:2064:2092:2228:2458:2596,8:293:298:390:481:634:707:739:889:1160:1187:1262:1330:1621:1652:2075:2153:2488,1360:1648:1671:1840:1976:1987:2083:2249:2338:2567
646,스파이,ko,verb,/sʰɯpʰa̠i/,ϕupɶy,spy,1951:1988,798:1253,
647,steed,en,verb,/ˈstid/,ϕpyb,steed,737,655:840:1999,1989:2079:2614
648,kuda,id,verb,/kuda/,pubɶ,horse,260:570:601:800,1234,1610:1917:1944:1990:2130:2141:2198:2549:2649:2653
649,피리,ko,verb,/pʰiɾi/,pyy,Pipe,763,,1553:2243
650,memeras,id,verb,/məməras/,məmərɶϕ,squeeze,1991,,
651,짜다,ko,verb,/t͡ɕ͈a̠da̠/,pϕɶbɶ,salty,393:1854,1503:1797:1878:1960:2226:2308,1359:1487:1642:1725:1821:1889:1906:1967:1992:2085
652,拧,zh-cn,verb,/nɪŋ˧˥/,mʏm,screw,1643:1993,613,1955:2424
653,wringen,de,adjective,/vʁɪŋən/,ββʏməm,wring,137:432:1804:1986:2641,960:1019:1673:2635,1646:1796:1943:1966:1994:2031:2362:2429:2522:2632
654,kroon,en,verb,/ˈkɹun/,pum,kroon,176:403:513:700:706:807:1440:1578:2040:2197,25:225:309:1155:1454:1995:2159,1377:1759:1860:2048:2252
655,picik,id,adjective,/pitʃiʔ/,pypyb,picik.,647:1274:2176,1999,2079
656,petty,en,adjective,/ˈpɛˌti/,pœpy,petty,2000,,1568
657,bagatela,eo,adjective,/bagatela/,bɶbɶpølɶ,trivial,,,2001
658,cepat,id,adjective,/tʃəpat/,pəpɶp,Fast,984:1091:1770,1082:1793,1754:2331:2418:2633:2665
659,brisk,en,adjective,/ˈbɹɪsk/,bʏϕp,brisk,,,1400:2225
660,berbulu,id,adjective,/bərbulu/,bərbulu,hairy,,,1575:2002:2450
661,보석,ko,adjective,/po̞sʰʌ̹k̚/,poϕɔp,jewelry,504,,1437:1536:2024:2091
662,memimpin,id,verb,/məmimpin/,məmympym,lead,239:695:930:1272:1747:2004:2273,1235:2036:2167:2576,1592:1617:2103
663,리드,ko,verb,/ɾidɯ/,ybu,lead,,,2005
664,führt,de,verb,/ˈfyɾt/,ϕyp,leads,251:1602,,2006
665,tebal,id,adjective,/təbal/,pəbɶl,thick,2502,2007,1355:2107
666,densa,eo,adjective,/densa/,bømϕɶ,dense,564:597,2008,1911:1940
667,삼인조,ko,adjective,/sʰa̠mind͡ʑo̞/,ϕɶmymbβo,threesome,,2009,
668,적은,ko,adjective,/t͡ɕʌ̹ɡɯn/,pϕɔum,few,,,1806
669,kental,id,adjective,/kəntal/,pəmpɶl,thick,,1818,2010:2441
670,덩어리,ko,adjective,/tʌ̹ŋʌ̹ɾi/,pɔmɔy,Lump,,,2011
671,lumpy,en,adjective,/ˈɫəmpi/,əmpy,lumpy,350:888:1049:1297:2012:2227:2637,1326,1702:2045:2387:2667
672,oazo,eo,verb,/oazo/,oɶβo,oasis,,,2013
673,오아시스,ko,verb,/o̞a̠ɕʰisʰɯ/,oɶϕyϕu,oasis,,,1481:2014:2325
674,oases,en,verb,/oʊˈeɪsiz/,oʊøʏϕyβ,oases,2550,2015,1945
675,mengutuk,id,verb,/məŋutuʔ/,məmupub,condemn,20:1426,,1502:2016:2510
676,decry,en,verb,/dɪˈkɹaɪ/,bʏpɶʏ,decry,234:580:724:988:1256:1726:2017:2586,,1558:2063
677,던지다,ko,verb,/tʌ̹nd͡ʑida̠/,pɔmbβybɶ,Throw,1638:1968:2539,577:932:1924:2019:2205,1690:1923:2101:2354:2526:2589
678,geworfen,de,verb,/gəˈvɔɾfən/,bəβɔϕəm,thrown,694:1201:1208:1228:2272,2062,1633:2020:2260:2506:2538:2551
679,cairn,en,adjective,/ˈkɛɹn/,pœm,cairn,382:746:875:1313,,1735:2021:2090:2220:2265
680,morro,en,adjective,/ˈmɔɹoʊ/,mɔoʊ,morro,69,,2022
681,schillern,de,verb,/ˈʃɪllɛɾn/,ʏllœm,iridescence,,,2023
682,잔디,ko,verb,/t͡ɕa̠ndi/,pϕɶmby,grass,500:876,24:771:1151:1439,1376:1511:1555:1850:2025:2117:2563
683,malpura,eo,adjective,/malpura/,mɶlpurɶ,dirty,,,2026
684,kotor,id,adjective,/kotor/,popor,dirty,,,2027
685,더러운,ko,adjective,/tʌ̹ɾʌ̹un/,pɔɔum,dirty,,,1806
686,타인,ko,adjective,/tʰa̠in/,pɶym,Others,,,1529:2028
687,muntah,id,verb,/muntah/,mumpɶr,gag,1479:1654,1942:2313:2569,2162
688,구역질,ko,verb,/kujʌ̹k̚t͡ɕ͈iɭ/,puɔppϕy,nausea,89:220:442:467:516:581:899:1052:1457:1573:2029,520:734:821:1233:1927,1445:1450:1790:1815:1864:1867:1891:1973:2074:2081:2388:2399:2466:2496:2505
689,würgen,de,verb,/ˈvʏʁɡən/,βʏβəm,choke,523,400,1434:1879:1918:2030:2043:2499
690,durchbrennen,de,verb,/ˈdʊɾxbrɛnnən/,bʊϕbrœmməm,run away,137:432:1804:1986:2641,960:1019:1673:2635,1646:1796:1943:1966:1994:2031:2362:2429:2522:2632
691,튀김,ko,verb,/tʰɥiɡim/,pyym,fried food,,2194,2032
692,叙述,zh-cn,verb,/ɕy˥˩ ʂu˥˩/,ϕyu,Narrate,244:980:1264:1597,,2033:2322:2598
693,웅덩이,ko,verb,/uŋdʌ̹ŋi/,umbɔmy,pool,,,1478:1787:1901:2077:2326
694,coxon,en,verb,/ˈkɑksən/,pɒpϕəm,coxon,278:678:723:835:920:929:1010:1208:1329:2272,2062,1633:2020:2260:2538:2570
695,슈팅,ko,verb,/ɕʰjutʰiŋ/,ϕupym,shooting,239:662:930:1747:2273,758:1223:1235:2036:2167,1617:2103
696,primo,en,verb,/ˈpɹiˌmoʊ/,pymoʊ,primo,194,,2037
697,primo,eo,verb,/primo/,prymo,prime,,,2038:2135:2270:2285:2591
698,boley,en,adjective,/ˈboʊɫi/,boʊy,boley,2436,,2039
699,덩어리,ko,verb,/tʌ̹ŋʌ̹ɾi/,pɔmɔy,Lump,,,2011
700,rumpun,id,verb,/rumpun/,rumpum,Rumpun,176:654:706:807:1440:2040:2197,25:225:309:1155:1454:1995:2159,1377:1532:1759:1860:2147
701,clump,en,verb,/ˈkɫəmp/,pəmp,clump,,,1362:2041
702,angelassen,de,verb,/ʔangəˈlaszən/,bɶmbəlɶϕβəm,annoyed,523,400,1434:1879:1918:2030:2043:2499
703,부착,ko,verb,/put͡ɕʰa̠k̚/,pupϕɶp,Attach,1016:2044:2358,,
704,afikso,eo,verb,/afikso/,ɶϕypϕo,affix,0:780:809:2094,749,1352:1670:2125:2150
705,affix,en,verb,/ˈæfɪks/,æϕʏpϕ,affix,,,1447:1551
706,덕분,ko,verb,/tʌ̹k̚p͈un/,pɔppum,thanks for,403:513:654:700:1440:1578:2040:2197,1454:1995:2159,1377:1532:1759:2048:2147:2252
707,kencan,id,adjective,/kəntʃan/,pəmpɶm,date,336:645:905:908:1294:1433:1468:1523:1641:1830:1974:2064:2092:2228:2458:2513:2596:2673,634:1621:1652:2075:2153:2488,1360:1648:1671:1840:1983:2083:2338:2567
708,homey,en,verb,/ˈhoʊmi/,roʊmy,homey,71:626:2049,,
709,華やか,ja,adjective,/hanajaka/,rɶmɶɶpɶ,Glamorous,525,956:994:1109,1872:2050:2296:2340
710,強引,ja,adjective,/goɯiɴ/,bouy,Forgery,,,2051
711,ambisius,id,adjective,/ambisius/,ɶmbyϕyuϕ,ambitious,,2052,
712,찬,ko,adjective,/t͡ɕʰa̠n/,pϕɶm,cold,188:2234:2297,1087,1849:1869:1956:2053:2537:2666
713,무릎,ko,verb,/muɾɯp̚/,muup,knee,2054,,
714,debit,en,verb,/ˈdɛbɪt/,bœbʏp,debit,,,2055:2619
715,licea,en,verb,/ˈɫɪˌsiə/,ʏϕyə,licea,,,2056
716,곤충,ko,adjective,/ko̞nt͡ɕʰuŋ/,pompϕum,insect,2347:2359:2546,,1409:1552:1781:1902:2631
717,싸움,ko,verb,/s͈a̠um/,ϕɶum,Fight,232,,2057:2274
718,pertarungan,id,verb,/pərtaruŋan/,pərpɶrumɶm,fight,157:616:1612:1958:2058:2282,2191:2410:2474,1449:2535
719,fight,en,verb,/ˈfaɪt/,ϕɶʏp,fight,,,1596:2095
720,흑백,ko,verb,/xɯk̚p͈ɛ̝k̚/,ϕuppœp,Gray-scale,307:466:2059,2165,1814:2202
721,tidak,id,verb,/tidaʔ/,pybɶb,not,,2060,
722,떠나다,ko,verb,/t͈ʌ̹na̠da̠/,pɔmɶbɶ,leave,393:1854,1503:1797:1878:1960:2226:2308,1359:1487:1642:1725:1821:1889:1906:1967:1992:2085
723,verlassen,de,verb,/fɛɐ̯ˈlasən/,ϕœɐlɶϕəm,leave,694:1201:1208:1228:2272,2062,1633:2020:2260:2506:2538:2551
724,离开,zh-cn,verb,/li˧˥ kʰaɪ˥˥/,lypɶʏ,go away,373:676,205:1249:1926,1587:2063:2335
725,meninggalkan,id,verb,/məniŋgalkan/,məmymbɶlpɶm,leave,336:645:905:908:1294:1433:1468:1523:1641:1830:1974:2064:2092:2228:2458:2513:2596:2673,634:1621:1652:2075:2153:2488,1360:1648:1671:1840:1983:2083:2338:2567
726,flanken,eo,verb,/flanken/,ϕlɶmpøm,aside,,,2065
727,양면,ko,verb,/ja̠ŋmjʌ̹n/,ɶmmɔm,both sides,149,,1483:1505:2555
728,사기,ko,adjective,/sʰa̠ɡi/,ϕɶy,scam,2066,364:1732,2203:2360:2501
729,moral,en,adjective,/ˈmɔɹəɫ/,mɔə,moral,,2067,
730,moral,id,adjective,/moral/,morɶl,moral,,2068,
731,일정,ko,adjective,/iɭd͡ʑʌ̹ŋ/,ybβɔm,calendar,1419,,1577:2070
732,stoma,en,adjective,/ˈstoʊmə/,ϕpoʊmə,stoma,,,1570:2072
733,tidal,en,adjective,/ˈtaɪdəɫ/,pɶʏbə,tidal,,,2073:2158
734,gypsy,en,adjective,/ˈdʒɪpsi/,bʏpϕy,gypsy,89:100:220:442:467:516:581:688:899:948:1052:1063:1457:1573:2029,94:520:1927,1445:1450:1790:1815:1864:1867:1973:2074:2081:2388:2466:2496:2505
735,선의,ko,adjective,/sʰʌ̹nɰi/,ϕɔmy,linear,,,1478:1787:1901:2077:2326
736,偏る,ja,verb,/katajoɾɯ/,pɶpɶou,Be biased,,,1933:2078
737,fanatik,id,verb,/fanatiʔ/,ϕɶmɶpyb,Fanatics,647:1274:2176,1999,2079
738,geschrieben,de,verb,/ɡəˈʃʁiːbən/,əβybəm,written,867:1622:1723:2146,221:252:370:1964,1574:1603:2186:2483
739,menghasilkan,id,adjective,/məŋhasilkan/,məmrɶϕylpɶm,produce,336:645:905:908:1294:1433:1468:1523:1641:1830:1974:2064:2092:2228:2458:2513:2596:2673,634:1621:1652:2075:2153:2488,1360:1648:1671:1840:1983:2083:2338:2567
740,gezeigt,de,verb,/gəˈtsaekt/,bəpϕɶøpp,shown,,,1686:2084
741,diperlihatkan,id,verb,/dipərlihatkan/,bypərlyrɶppɶm,Shown,336:645:905:908:1294:1433:1468:1523:1641:1830:1974:2064:2092:2228:2458:2513:2596:2673,634:1621:1652:2075:2153:2488,1360:1648:1671:1840:1983:2083:2338:2567
742,표시하다,ko,verb,/pʰjoɕʰiɦa̠da̠/,poϕyɶbɶ,Denote,393:1854,1503:1797:1878:1960:2226:2308,1359:1487:1642:1725:1821:1889:1906:1967:1992:2085
743,显示,zh-cn,verb,/ɕjɛn˨˩˦ ʂɚ˥˩/,ϕœm,display,,1894,1535:2086:2131:2493:2568
744,shown,en,verb,/ˈʃoʊn/,oʊm,shown,2519,1693:2087,1422
745,mizero,eo,adjective,/mizero/,myβøro,misery,,,2089
746,聊天,zh-cn,verb,/ljɑʊ˧˥ tʰjɛn˥˥/,lɒʊpœm,to chat with,382:1313,679,2021:2090:2220:2265
747,주석,ko,adjective,/t͡ɕusʰʌ̹k̚/,pϕuϕɔp,Remark,504,,1437:1536:2024:2091
748,형성,ko,verb,/çjʌ̹ŋsʰʌ̹ŋ/,ɔmϕɔm,formation,,2093,1467:1766
749,전초,ko,adjective,/t͡ɕʌ̹nt͡ɕʰo̞/,pϕɔmpϕo,outpost,0:704:1270:2094,,1352:1670:2125:2150
750,unite,en,verb,/ˈjuˌnaɪt/,umɶʏp,unite,,,1596:2095
751,团结,zh-cn,verb,/tʰwan˧˥ tɕjɛ˧˥/,prɶmpϕœ,Unity,2480,,1950:2096:2112
752,bersatu,id,verb,/bərsatu/,bərϕɶpu,unite,322:478:854:1255:1676,2082:2097,1800:1827:2188:2189
753,spoke,en,verb,/ˈspoʊk/,ϕpoʊp,spoke,,,2098
754,berbicara,id,verb,/bərbitʃara/,bərbypɶrɶ,Speaking,2456,,1364:1391:1420:1519:1531:1745:2099:2434:2465
755,taruh,id,verb,/taruh/,pɶrur,Put it,,,1520:2100
756,훔치다,ko,verb,/ɸʷumt͡ɕʰida̠/,umpϕybɶ,steal,1638:1968:2539,577:932:1924:2019:2205,1690:1923:2101:2354:2526:2589
757,모양,ko,verb,/mo̞ja̠ŋ/,moɶm,shape,2102,,1576:1936
758,batin,id,adjective,/batin/,bɶpym,inner,239:695:930:1272:1747:2004:2273,1235:2036:2167:2576,1592:1617:2103
759,꽃잎,ko,adjective,/k͈o̞nnip̚/,pommyp,petal,321:2104,,1801
760,petal,en,adjective,/ˈpɛtəɫ/,pœpə,petal,2105,,
761,doble,en,adjective,/ˈdoʊbəɫ/,boʊbə,doble,,,2106
762,租金,zh-cn,verb,/tsu˥˥ tɕɪn˥˥/,pϕupϕʏm,rent,865:1135:1453:1713:1728:2108:2244,,1939:2470
763,貸し切り,ja,verb,/kaɕikiɾi/,pɶϕypyy,Lending,649,201,2109:2243
764,마우스,ko,verb,/ma̠usʰɯ/,mɶuϕu,mouse,2110,,
765,lexis,en,verb,/ˈɫɛksɪs/,œpϕʏϕ,lexis,,,2111
766,冻结,zh-cn,verb,/tʊŋ˥˩ tɕjɛ˧˥/,pʊmpϕœ,freeze,2480,,1950:2096:2112
767,membeku,id,verb,/məmbəku/,məmbəpu,freeze,,,2113
768,erfrieren,de,verb,/ʔɛːɐfˈɾiːɾen/,bœɐϕyøm,freeze,1607:2136:2242,,1368:2114
769,냉동,ko,verb,/nɛ̝ŋdo̞ŋ/,mœmbom,frozen,1865,1823,2115:2261
770,재료,ko,verb,/t͡ɕɛ̝ɾjo/,pϕœo,material,1154,,2116
771,mangy,en,adjective,/ˈmeɪndʒi/,møʏmby,mangy,155:500:682:876,24:1439,1511:1555:1850:2025:2117:2377:2563
772,berkudis,id,adjective,/bərkudis/,bərpubyϕ,mangy,2118,2603,
773,sendawa,id,verb,/səndawa/,ϕəmbɶrɶ,Sendawa,2456,,1364:1391:1420:1519:1531:1745:2099:2434:2465
774,엉터리,ko,adjective,/ʌ̹ŋtʰʌ̹ɾi/,ɔmpɔy,nonsense,,,2120:2482
775,jinks,en,verb,/ˈdʒɪŋks/,bʏmpϕ,jinks,,,2121:2217
776,법석,ko,verb,/pʌ̹ps͈ʌ̹k̚/,pɔpϕɔp,jinks,504,,1437:1536:2024:2091
777,芳香,zh-cn,verb,/fɑŋ˥˥ ɕjɑŋ˥˥/,ϕɒmϕɒm,aromatic,,,2122:2259
778,balmy,en,adjective,/ˈbɑmi/,bɒmy,balmy,,,1909
779,terumbu,id,verb,/tərumbu/,pərumbu,Reefs,998,1161:2345,2124:2233:2497:2528
780,암초,ko,verb,/a̠mt͡ɕʰo̞/,ɶmpϕo,reef,0:704:1270:2094,,1352:1670:2125:2150
781,dicey,en,verb,/ˈdaɪsi/,bɶʏϕy,dicey,1246,,2126
782,dicky,en,adjective,/ˈdɪki/,bʏpy,dicky,1417:2246,,2127
783,frown,en,verb,/ˈfɹaʊn/,ϕɶʊm,frown,,,1566
784,mengerut,id,verb,/məŋərut/,məmərup,Chronic,,,2128
785,sulkigi,eo,verb,/sulkigi/,ϕulpyby,srown,628,,1970:2129:2511
786,picks,en,verb,/ˈpɪks/,pʏpϕ,picks,,,1447:1551
787,挑选,zh-cn,verb,/tʰjɑʊ˥˥ ɕɥœn˨˩˦/,pɒʊϕœm,Choose,,1894,1535:2086:2131:2493:2568
788,광휘,ko,verb,/kwa̠ŋɦɥi/,prɶmy,sheen,501:1111:2647,1309,1598:1659:1851:2132:2446:2683
789,lezat,id,adjective,/ləzat/,ləβɶp,delicious,47:2181,,1399:2133
790,yummy,en,adjective,/ˈjəmi/,əmy,yummy,,822,1412:1480:1883:2160
791,아내,ko,adjective,/a̠nɛ̝/,ɶmœ,wife,,,2134
792,edzino,eo,adjective,/ed͡zino/,øbβymo,Spouse,,,2038:2135:2270:2285:2591
793,absolvieren,de,verb,/ˈʔapzɔlˈviːɾen/,bɶpβɔlβyøm,graduate,1607:2136:2242,,1368:2114
794,틈새,ko,adjective,/tʰɯmsʰɛ̝/,pumϕœ,gap,,,1716:2137
795,pudgy,en,adjective,/ˈpədʒi/,pəby,pudgy,,,2138
796,tembam,id,adjective,/təmbam/,pəmbɶm,Together,117:967:1068:1406,1550:1590:2185,1405:1474:1684:1699:1810:1847:2144:2152:2307:2428:2581:2606
797,frohlocken,de,verb,/ˈfɾolɔkən/,ϕolɔpəm,wear,78:138:342:579:879:1616:1694:1925:1969:2200:2216:2250,856:1058:1261,1432:1469:1495:1631:1658:1809:1839:1910:2376:2447
798,痛い,ja,adjective,/itai/,ypɶy,painful,609:646:1951:1988,,2139:2590
799,伤害,zh-cn,verb,/ʂɑŋ˥˥ xaɪ˥˩/,ɒmϕɶʏ,hurt,861:2624,,1557:2140
800,아프다,ko,verb,/a̠pʰɯda̠/,ɶpubɶ,pain,648,,1610:1917:1944:1990:2130:2141:2198:2549:2649:2653
801,sakit,id,verb,/sakit/,ϕɶpyp,sick,863:896:990:1295:2648,1312,2142:2201:2237:2337:2651
802,hurts,en,verb,/ˈhɝts/,rpϕ,hurts,,,1948
803,terbang,id,adjective,/tərbaŋ/,pərbɶm,fly,117:967:1068:1406,1550:1590:2185,1405:1474:1684:1699:1810:1847:2144:2152:2307:2428:2581:2606
804,덥다,ko,adjective,/tʌ̹p̚t͈a̠/,pɔppɶ,hot,1982,2417:2442,1928:2145:2670
805,geflogen,de,verb,/gəˈfloːgən/,bəϕlobəm,flown,867:1622:1723:2146,221:252:370:1964,1574:1603:2186:2483
806,逃避,zh-cn,verb,/tʰɑʊ˧˥ pi˥˩/,pɒʊpy,escape,,392:1231:1608,
807,전리품,ko,verb,/t͡ɕʌ̹ɭʎipʰum/,pϕɔlypum,booty,403:513:654:700:1440:1578:2040:2197,1454:1995:2159,1377:1532:1759:2048:2147:2252
808,berjarak,id,verb,/bərdʒaraʔ/,bərbɶrɶb,run away,,,2148:2451
809,독소,ko,verb,/to̞ks͈o̞/,popϕo,toxin,0:704:1270:2094,,1352:1670:2125:2150
810,think,en,verb,/ˈθɪŋk/,ϕʏmp,think,2151:2288,,
811,berpikir,id,verb,/bərpikir/,bərpypyr,think,,1765,
812,kerajaan,id,adjective,/kəradʒaʔan/,pərɶbɶbɶm,kingdom,117:967:1068:1406,1550:1590:2185,1405:1474:1684:1699:1810:1847:2144:2152:2307:2428:2581:2606
813,senapan,id,verb,/sənapan/,ϕəmɶpɶm,gun,336:645:905:908:1294:1433:1468:1523:1641:1830:1974:2064:2092:2228:2458:2513:2596:2673,634:1621:1652:2075:2153:2488,1360:1648:1671:1840:1983:2083:2338:2567
814,rifle,en,verb,/ˈɹaɪfəɫ/,ɶʏϕə,rifle,2154,,
815,소총,ko,verb,/sʰo̞t͡ɕʰo̞ŋ/,ϕopϕom,rifle,1174,2530,1791:1884
816,疑う,ja,verb,/ɯtagaɯ/,upɶbɶu,doubt,99:366:2289,,1456:1835:2088:2155:2357:2464
817,기사,ko,adjective,/kisʰa̠/,pyϕɶ,Article,,,2156
818,tongkang,id,verb,/toŋkaŋ/,pompɶm,barge,336:645:905:908:1294:1433:1468:1523:1641:1830:1974:2064:2092:2228:2458:2513:2596:2673,634:1621:1652:2075:2153:2488,1360:1648:1671:1840:1983:2083:2338:2567
819,barĝo,eo,verb,/bard͡ʒo/,bɶrbo,barge,,,2157
820,tilde,en,verb,/ˈtɪɫdə/,pʏbə,tilde,,,2073:2158
821,artsy,en,adjective,/ˈɑɹtˈsi/,ɒpϕy,artsy,89:100:220:442:467:516:581:688:899:948:1052:1063:1457:1573:2029,94:520:1927,1445:1450:1790:1815:1864:1867:1973:2074:2081:2388:2466:2496:2505
822,berseni,id,adjective,/bərsəni/,bərϕəmy,Establish,,60:123:537:790,1480:1883:2160
823,ĉirkaŭ,eo,adjective,/t͡ʃirkau/,pyrpɶu,around,131:515:2421,44,1396:1488:1863:2161
824,sekitar,id,adjective,/səkitar/,ϕəpypɶr,around,1479:1654,1942:2313:2569,2162
825,skype,en,adjective,/ˈskaɪp/,ϕpɶʏp,skype,,,1596:2095
826,kuku,id,adjective,/kuku/,pupu,nail,84:406:539:893:2235,,1438:1761:1886:2163:2316:2545
827,hoofs,en,adjective,/ˈhufs/,ruϕϕ,hoofs,,,2164
828,ŝtormo,eo,adjective,/ʃtormo/,pormo,Storm,,,1448:1485
829,menghasilkan,id,verb,/məŋhasilkan/,məmrɶϕylpɶm,produce,336:645:905:908:1294:1433:1468:1523:1641:1830:1974:2064:2092:2228:2458:2513:2596:2673,634:1621:1652:2075:2153:2488,1360:1648:1671:1840:1983:2083:2338:2567
830,근거리,ko,verb,/kɯnɡʌ̹ɾi/,pumɔy,Near,,,2011
831,나귀,ko,adjective,/na̠ɡɥi/,mɶy,ass,2685,21:381:526:635:1070,1373:1873:1977:2168:2405:2516
832,keledai,id,adjective,/kələdai/,pələbɶy,donkey,134:1490,,2169
833,난국,ko,adjective,/na̠nɡuk̚/,mɶmup,crisis,922:2262,583,1929:2170
834,노비,ko,adjective,/no̞bi/,moby,Novi,1180:1431,77,2171
835,klopfen,de,verb,/ˈklɔpfən/,plɔpϕəm,beat,694:1201:1208:1228:2272,2062,1633:2020:2260:2506:2538:2551
836,경쟁자,ko,adjective,/kjʌ̹ŋd͡ʑɛ̝ŋd͡ʑa̠/,pɔmbβœmbβɶ,competitor,1462,,2173:2437:2587
837,rival,en,adjective,/ˈɹaɪvəɫ/,ɶʏβə,rival,,,1737:2174
838,rivalo,eo,adjective,/rivalo/,ryβɶlo,rival,2175,,
839,saingan,id,adjective,/saiŋan/,ϕɶymɶm,rival,157:616:1612:1958:2058:2282,2191:2410:2474,1449:2535
840,butik,id,adjective,/butiʔ/,bupyb,Boutique,647:1274:2176,1999,2079
841,menabur,id,verb,/mənabur/,məmɶbur,sow,,,1695:2177:2207:2491
842,gesät,de,verb,/gəˈzɛːt/,bəβœp,sown,,,2178
843,허용하다,ko,verb,/hʌ̹joŋɦa̠da̠/,rɔomɶbɶ,permit,393:1854,1503:1797:1878:1960:2226:2308,1359:1487:1642:1725:1821:1889:1906:1967:1992:2085
844,允许,zh-cn,verb,/yn˨˩˦ ɕy˨˩˦/,ymϕy,allow,316:1205:1669,190:1545,2179:2542
845,mengizinkan,id,verb,/məŋizinkan/,məmyβympɶm,allow,336:645:905:908:1294:1433:1468:1523:1641:1830:1974:2064:2092:2228:2458:2513:2596:2673,634:1621:1652:2075:2153:2488,1360:1648:1671:1840:1983:2083:2338:2567
846,ermöglichen,de,verb,/ʔɛːɐˈmøːklɪçən/,bœɐmøplʏəm,enable,2180:2636,,1582
847,tampaknya,id,verb,/tampaʔɲa/,pɶmpɶbmɶ,Apparently,,,2182
848,scheint,de,verb,/ˈʃaent/,ɶømp,seems,2183,,
849,诽谤,zh-cn,verb,/feɪ˨˩˦ pɑŋ˥˩/,ϕøʏpɒm,defamation,2184:2425,,
850,얇은,ko,verb,/ja̠ɭbɯn/,ɶbum,thin,1857,,1541:1862:2374
851,pedagang,id,verb,/pədagaŋ/,pəbɶbɶm,Traders,117:967:1068:1406,1550:1590:2185,1405:1474:1684:1699:1810:1847:2144:2152:2307:2428:2581:2606
852,fegen,de,verb,/ˈfeːgən/,ϕøbəm,sweep,867:1622:1723:2146,221:252:370:1964,1574:1603:2186:2483
853,sweep,en,verb,/ˈswip/,ϕryp,sweep,,2187,1978
854,掃く,ja,verb,/hakɯ/,rɶpu,Sweep,752:855:1169:1255:1676,2082:2097,1800:1827:2188:2189:2279:2593
855,menyapu,id,verb,/məɲapu/,məmɶpu,Sweep,322:478:854:1255:1676,2082:2097,1800:1827:2188:2189
856,token,en,adjective,/ˈtoʊkən/,poʊpəm,token,112:139:263:276:304:342:460:519:563:797:879:949:1050:1054:1085:1112:1121:1145:1338:1616:1694:1925:1969:2200:2216:2250,,1432:1494:1495:1631:1910:2447
857,kribrilo,eo,adjective,/kribrilo/,prybrylo,sieve,,,2190:2430
858,saringan,id,adjective,/sariŋan/,ϕɶrymɶm,filter,157:616:1612:1958:2058:2282,2191:2410:2474,1449:2535
859,체,ko,adjective,/t͡ɕʰe̞/,pϕø,sieve,1594:2644,,1398:2192:2394
860,heulen,de,verb,/ˈhɔølən/,rɔøləm,howl,2193,,1497
861,edify,en,verb,/ˈɛdəˌfaɪ/,œbəϕɶʏ,edify,204:799:1286,,2195
